Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	1.607753	2.512718	629.153311	7.714298	19.474002	-1.462915	-3.095271	1.226140
0.020	1.735653	2.594267	629.290556	7.731329	19.378099	-1.464196	-3.079356	1.228579
0.030	1.826496	2.666413	629.439732	7.748716	19.296208	-1.465436	-3.065616	1.231050
0.040	1.855235	2.721197	629.614384	7.765947	19.238159	-1.466432	-3.055546	1.233445
0.050	1.816852	2.753811	629.827688	7.781169	19.206836	-1.466820	-3.049538	1.235444
0.060	1.727314	2.763589	630.085806	7.791639	19.197872	-1.466212	-3.046866	1.236600
0.070	1.617165	2.754082	630.380696	7.794692	19.201635	-1.464440	-3.046038	1.236505
0.080	1.520207	2.731889	630.686448	7.788670	19.206515	-1.461733	-3.045335	1.234951
0.090	1.461821	2.704379	630.961466	7.773433	19.202140	-1.458696	-3.043314	1.231998
0.100	1.451579	2.677093	631.156896	7.750267	19.181448	-1.456037	-3.039093	1.227946
0.110	1.482696	2.652000	631.230012	7.721297	19.141239	-1.454189	-3.032372	1.223214
0.120	1.537687	2.627444	631.159117	7.688707	19.081512	-1.453059	-3.023249	1.218188
0.130	1.597076	2.599655	630.954597	7.654218	19.004209	-1.452067	-3.011977	1.213117
0.140	1.647248	2.564972	630.660544	7.619047	18.912027	-1.450417	-2.998765	1.208106
0.150	1.684520	2.521708	630.344331	7.584215	18.807729	-1.447447	-2.983723	1.203186
0.160	1.714485	2.470959	630.076871	7.550813	18.694028	-1.442904	-2.966944	1.198396
0.170	1.747767	2.416243	629.911181	7.519941	18.573698	-1.437062	-2.948622	1.193810
0.180	1.794680	2.362377	629.868107	7.492310	18.449540	-1.430639	-2.929112	1.189505
0.190	1.861328	2.314151	629.934736	7.467746	18.323910	-1.424487	-2.908858	1.185479
0.200	1.948468	2.275293	630.074814	7.444886	18.197884	-1.419201	-2.888210	1.181588
0.210	2.052923	2.247909	630.245052	7.421271	18.070391	-1.414838	-2.867201	1.177522
0.220	2.170061	2.232331	630.409381	7.393872	17.937980	-1.410887	-2.845449	1.172868
0.230	2.295667	2.227082	630.545574	7.359867	17.795746	-1.406483	-2.822277	1.167222
0.240	2.426414	2.228767	630.643551	7.317530	17.639326	-1.400699	-2.797036	1.160327
0.250	2.559380	2.232001	630.699425	7.267073	17.467085	-1.392825	-2.769478	1.152225
0.260	2.691630	2.229866	630.711148	7.211224	17.281383	-1.382582	-2.739984	1.143348
0.270	2.820394	2.215452	630.679309	7.155172	17.088309	-1.370226	-2.709508	1.134518
0.280	2.943514	2.184488	630.611957	7.105608	16.896029	-1.356557	-2.679307	1.126780
0.290	3.059507	2.137991	630.528693	7.068991	16.712533	-1.342793	-2.650559	1.121121
0.300	3.167014	2.083246	630.459228	7.049660	16.543671	-1.330355	-2.624067	1.118179
0.310	3.264079	2.032088	630.435089	7.048594	16.392204	-1.320593	-2.600141	1.118052
0.320	3.347866	1.996942	630.477661	7.063365	16.258048	-1.314494	-2.578687	1.120320
0.330	3.415065	1.986268	630.588202	7.089236	16.139484	-1.312446	-2.559433	1.124226
0.340	3.462751	2.001340	630.744936	7.120773	16.034662	-1.314109	-2.542178	1.128947
0.350	3.489355	2.035599	630.909373	7.153148	15.942591	-1.318448	-2.526923	1.133784
0.360	3.495591	2.076700	631.040186	7.182702	15.863118	-1.323960	-2.513805	1.138232
0.370	3.485247	2.110297	631.109013	7.206935	15.795996	-1.329086	-2.502895	1.141948
0.380	3.465433	2.124236	631.110595	7.224385	15.739712	-1.332711	-2.493970	1.144710
0.390	3.445615	2.111987	631.061920	7.234644	15.690756	-1.334575	-2.486405	1.146424
0.400	3.435077	2.074606	630.991110	7.238316	15.643758	-1.335390	-2.479236	1.147134
0.410	3.439566	2.020783	630.922582	7.236686	15.592528	-1.336560	-2.471385	1.147001
0.420	3.458746	1.964738	630.866527	7.231135	15.531732	-1.339602	-2.461968	1.146223
