Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	22.993017	0.907977	475.400639	-1.716207	3.788452	-4.035074	-0.796897	-0.361002
0.020	22.872063	0.778941	472.708957	-1.947992	3.922687	-4.015345	-0.829831	-0.412091
0.030	22.741909	0.672341	470.147884	-2.177717	4.066711	-4.000048	-0.864986	-0.463198
0.040	22.585830	0.606787	467.823643	-2.403783	4.231398	-3.992951	-0.904486	-0.513822
0.050	22.377648	0.590384	465.791939	-2.625582	4.430195	-3.996800	-0.951110	-0.563681
0.060	22.084566	0.617438	464.050402	-2.844387	4.679297	-4.012901	-1.008360	-0.612948
0.070	21.673906	0.667825	462.547794	-3.064504	4.997512	-4.040773	-1.080432	-0.662527
0.080	21.121174	0.709746	461.207275	-3.293845	5.405361	-4.077918	-1.172003	-0.714179
0.090	20.416708	0.705543	459.958661	-3.543216	5.923148	-4.119948	-1.287757	-0.770334
0.100	19.568905	0.619223	458.771982	-3.824351	6.568264	-4.161326	-1.431705	-0.833606
0.110	18.602920	0.423983	457.682513	-4.147501	7.352445	-4.196750	-1.606451	-0.906196
0.120	17.554715	0.108365	456.798454	-4.519642	8.279783	-4.222807	-1.812568	-0.989417
0.130	16.461770	-0.320001	456.287325	-4.943940	9.345980	-4.239186	-2.048266	-1.083515
0.140	15.353312	-0.834005	456.344448	-5.420432	10.539001	-4.248866	-2.309440	-1.187794
0.150	14.243796	-1.390766	457.153024	-5.947391	11.840881	-4.257172	-2.590135	-1.300963
0.160	13.132727	-1.939330	458.847358	-6.522625	13.230109	-4.270205	-2.883335	-1.421524
0.170	12.011666	-2.430904	461.487789	-7.144107	14.683726	-4.293398	-3.181823	-1.548060
0.180	10.875951	-2.828792	465.049898	-7.809633	16.178291	-4.330761	-3.478829	-1.679311
0.190	9.735866	-3.114871	469.425264	-8.515677	17.689458	-4.384779	-3.768323	-1.814065
0.200	8.621657	-3.290671	474.428896	-9.255851	19.190805	-4.456529	-4.045033	-1.950946
0.210	7.579776	-3.373497	479.809890	-10.019506	20.653086	-4.545577	-4.304431	-2.088224
0.220	6.662219	-3.389862	485.265071	-10.791042	22.044770	-4.649617	-4.542831	-2.223742
0.230	5.913751	-3.368777	490.457715	-11.550427	23.334042	-4.764203	-4.757605	-2.355030
0.240	5.361637	-3.336556	495.042835	-12.275113	24.491783	-4.882953	-4.947407	-2.479606
0.250	5.010427	-3.313721	498.697727	-12.943040	25.494733	-4.998387	-5.112262	-2.595368
0.260	4.842482	-3.313750	501.154012	-13.535969	26.327959	-5.103201	-5.253467	-2.700960
0.270	4.823652	-3.343111	502.227039	-14.042233	26.985986	-5.191546	-5.373264	-2.795993
0.280	4.912349	-3.402241	501.839096	-14.458272	27.472446	-5.259900	-5.474353	-2.881057
0.290	5.069268	-3.487404	500.032998	-14.788658	27.798675	-5.307305	-5.559368	-2.957536
0.300	5.264988	-3.593124	496.972425	-15.044712	27.981839	-5.335095	-5.630461	-3.027273
0.310	5.483487	-3.714364	492.926584	-15.242107	28.043124	-5.346307	-5.689108	-3.092166
0.320	5.720721	-3.847638	488.240066	-15.398112	28.006194	-5.344990	-5.736152	-3.153799
0.330	5.978701	-3.990917	483.292590	-15.529157	27.895799	-5.335527	-5.772031	-3.213200
0.340	6.257219	-4.142964	478.455874	-15.649190	27.736276	-5.322104	-5.797039	-3.270770
0.350	6.547006	-4.302539	474.055858	-15.768911	27.549829	-5.308433	-5.811515	-3.326383
0.360	6.828365	-4.467268	470.348011	-15.895691	27.354757	-5.297668	-5.815855	-3.379560
0.370	7.077147	-4.631645	467.510538	-16.033926	27.163876	-5.292334	-5.810324	-3.429639
0.380	7.276364	-4.784719	465.654216	-16.185680	26.983178	-5.294063	-5.794681	-3.475901
0.390	7.428719	-4.909298	464.840686	-16.351572	26.810725	-5.303128	-5.767723	-3.517672
0.400	7.564436	-4.984492	465.097654	-16.531807	26.635951	-5.317929	-5.726959	-3.554481
0.410	7.740326	-4.991495	466.421971	-16.727027	26.439917	-5.334714	-5.668669	-3.586243
0.420	8.029255	-4.920209	468.768128	-16.938478	26.197113	-5.347833	-5.588501	-3.613402
0.430	8.502841	-4.773574	472.026870	-17.167106	25.879139	-5.350679	-5.482556	-3.636892
0.440	9.212641	-4.567785	476.003730	-17.411746	25.459844	-5.337170	-5.348665	-3.657901
0.450	10.175150	-4.328943	480.408680	-17.667201	24.920785	-5.303362	-5.187414	-3.677536
0.460	11.364098	-4.088014	484.865485	-17.923399	24.255526	-5.248622	-5.002527	-3.696571
0.470	12.711560	-3.875851	488.943990	-18.166537	23.471519	-5.175926	-4.800451	-3.715464
0.480	14.118244	-3.718836	492.211833	-18.382143	22.588937	-5.091073	-4.589272	-3.734600
0.490	15.472035	-3.635191	494.295386	-18.558832	21.636749	-5.000989	-4.377291	-3.754603
0.500	16.671120	-3.632469	494.935330	-18.691040	20.647260	-4.911654	-4.171709	-3.776461
0.510	17.644921	-3.707387	494.022636	-18.779583	19.651017	-4.826458	-3.977756	-3.801361
0.520	18.365374	-3.848823	491.606741	-18.829986	18.673737	-4.745692	-3.798511	-3.830294
0.530	18.844478	-4.043315	487.877028	-18.849611	17.735972	-4.667323	-3.635337	-3.863599
0.540	19.119914	-4.280744	483.126545	-18.845072	16.854803	-4.588606	-3.488693	-3.900649
0.550	19.235646	-4.557304	477.709823	-18.821096	16.046041	-4.507668	-3.358951	-3.939859
0.560	19.225995	-4.874031	472.004877	-18.781098	15.325413	-4.424408	-3.246876	-3.979005
0.570	19.109030	-5.231600	466.384987	-18.728783	14.708035	-4.340524	-3.153625	-4.015735
0.580	18.889951	-5.624294	461.199637	-18.669507	14.206562	-4.258976	-3.080350	-4.048032
0.590	18.570261	-6.036452	456.758922	-18.610265	13.829082	-4.183306	-3.027654	-4.074417
0.600	18.156453	-6.443236	453.316477	-18.557966	13.577823	-4.117149	-2.995219	-4.093821
0.610	17.663476	-6.815109	451.052219	-18.516598	13.449232	-4.063993	-2.981746	-4.105200
0.620	17.112112	-7.123757	450.060825	-18.484692	13.435237	-4.027093	-2.985205	-4.107154
0.630	16.522993	-7.347055	450.350002	-18.454594	13.525071	-4.009337	-3.003236	-4.097834
0.640	15.911327	-7.471893	451.847410	-18.414294	13.706883	-4.012892	-3.033520	-4.075335
0.650	15.285119	-7.495049	454.412646	-18.351198	13.968581	-4.038593	-3.073986	-4.038443
