Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	3.405862	1.759803	619.500406	-3.336815	-1.549126	0.370251	0.250061	-0.538630
0.020	3.412122	1.793863	619.698525	-3.358416	-1.585870	0.383137	0.255910	-0.541944
0.030	3.430197	1.816531	619.864746	-3.382205	-1.623129	0.391927	0.261852	-0.545636
0.040	3.467654	1.817818	619.973715	-3.409567	-1.661635	0.393828	0.268017	-0.549954
0.050	3.525147	1.791711	620.011765	-3.440355	-1.702032	0.388005	0.274516	-0.554886
0.060	3.595217	1.738476	619.980267	-3.472991	-1.744225	0.375592	0.281336	-0.560178
0.070	3.663623	1.665826	619.895395	-3.505123	-1.786655	0.359077	0.288219	-0.565438
0.080	3.713250	1.587754	619.784013	-3.534523	-1.826045	0.341383	0.294626	-0.570283
0.090	3.729662	1.520815	619.676376	-3.559771	-1.858016	0.325005	0.299836	-0.574457
0.100	3.706455	1.479016	619.597229	-3.580448	-1.878444	0.311481	0.303172	-0.577867
0.110	3.648266	1.469280	619.558393	-3.596778	-1.885010	0.301296	0.304251	-0.580539
0.120	3.569975	1.489341	619.556554	-3.608989	-1.878227	0.294110	0.303157	-0.582512
0.130	3.492090	1.528998	619.577466	-3.616782	-1.861524	0.289180	0.300451	-0.583750
0.140	3.433949	1.574189	619.603919	-3.619335	-1.840422	0.285836	0.297032	-0.584137
0.150	3.407454	1.612049	619.623328	-3.615960	-1.821105	0.283903	0.293905	-0.583574
0.160	3.413789	1.634723	619.632095	-3.607004	-1.808822	0.283908	0.291919	-0.582120
0.170	3.444200	1.640620	619.635794	-3.594312	-1.806580	0.286928	0.291555	-0.580068
0.180	3.484140	1.633320	619.645590	-3.580858	-1.814560	0.294091	0.292838	-0.577888
0.190	3.518902	1.619337	619.672744	-3.569665	-1.830493	0.305940	0.295397	-0.576056
0.200	3.538617	1.605870	619.723696	-3.562524	-1.850911	0.321958	0.298667	-0.574857
0.210	3.541187	1.599116	619.797080	-3.559172	-1.872694	0.340508	0.302146	-0.574248
0.220	3.532555	1.603198	619.882326	-3.557309	-1.894162	0.359254	0.305568	-0.573868
0.230	3.524487	1.619668	619.959081	-3.553388	-1.915248	0.375919	0.308931	-0.573165
0.240	3.530431	1.647572	619.998331	-3.543731	-1.936879	0.389068	0.312401	-0.571571
0.250	3.560587	1.684044	619.967516	-3.525502	-1.960099	0.398540	0.316162	-0.568659
0.260	3.617700	1.725252	619.840714	-3.497294	-1.985307	0.405326	0.320293	-0.564225
0.270	3.695173	1.767458	619.610991	-3.459287	-2.011729	0.411000	0.324676	-0.558300
0.280	3.778367	1.807830	619.298693	-3.413015	-2.037114	0.417022	0.328939	-0.551110
0.290	3.848766	1.844713	618.950269	-3.360843	-2.057799	0.424228	0.332466	-0.542991
0.300	3.889403	1.877344	618.627292	-3.305326	-2.069334	0.432661	0.334504	-0.534300
0.310	3.889505	1.905512	618.390326	-3.248651	-2.067660	0.441710	0.334362	-0.525340
0.320	3.846941	1.929635	618.283324	-3.192374	-2.050491	0.450404	0.331643	-0.516329
0.330	3.768213	1.951125	618.322390	-3.137499	-2.018325	0.457739	0.326419	-0.507421
0.340	3.666600	1.972397	618.491450	-3.084730	-1.974622	0.462946	0.319264	-0.498751
0.350	3.559106	1.996154	618.746823	-3.034703	-1.925053	0.465674	0.311121	-0.490459
0.360	3.462798	2.024260	619.030425	-2.988050	-1.876122	0.466077	0.303074	-0.482698
0.370	3.391150	2.057029	619.287238	-2.945275	-1.833720	0.464774	0.296102	-0.475591
0.380	3.351329	2.093423	619.480099	-2.906439	-1.802015	0.462632	0.290892	-0.469174
