Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	3.125309	1.228564	642.467026	1.523012	14.410056	0.273898	-2.242925	0.237057
0.020	2.923868	1.160651	642.062352	1.571752	14.415142	0.266077	-2.245131	0.244797
0.030	2.733202	1.097296	641.692910	1.609732	14.416332	0.257222	-2.246609	0.250857
0.040	2.563520	1.040697	641.389893	1.627968	14.410286	0.246277	-2.246728	0.253819
0.050	2.424013	0.988907	641.176361	1.619972	14.394729	0.232308	-2.245050	0.252656
0.060	2.322860	0.935108	641.061214	1.581871	14.368873	0.214691	-2.241420	0.246758
0.070	2.266660	0.868109	641.035809	1.512162	14.333685	0.193287	-2.236019	0.235894
0.080	2.259015	0.774289	641.076653	1.411640	14.291812	0.168547	-2.229345	0.220198
0.090	2.298851	0.641005	641.153742	1.283472	14.247062	0.141539	-2.222098	0.200182
0.100	2.379305	0.460778	641.239988	1.132936	14.203585	0.113906	-2.215019	0.176679
0.110	2.487660	0.234797	641.316661	0.966484	14.165109	0.087688	-2.208754	0.150703
0.120	2.606414	-0.025874	641.373152	0.790386	14.134480	0.064970	-2.203784	0.123233
0.130	2.715554	-0.302283	641.403582	0.609541	14.113534	0.047414	-2.200414	0.095032
0.140	2.795943	-0.572379	641.404523	0.426918	14.103169	0.035764	-2.198795	0.066560
0.150	2.833183	-0.816959	641.376178	0.243771	14.103471	0.029466	-2.198939	0.038007
0.160	2.820697	-1.024563	641.325456	0.060523	14.113799	0.026594	-2.200723	0.009437
0.170	2.760739	-1.193530	641.267122	-0.122056	14.132788	0.024243	-2.203885	-0.019034
0.180	2.662839	-1.330691	641.220724	-0.301993	14.158332	0.019346	-2.208028	-0.047097
0.190	2.540422	-1.447641	641.204412	-0.476144	14.187693	0.009626	-2.212663	-0.074258
0.200	2.407240	-1.556397	641.228697	-0.641183	14.217811	-0.005728	-2.217276	-0.099993
0.210	2.275175	-1.666118	641.292746	-0.795004	14.245872	-0.025901	-2.221430	-0.123969
0.220	2.153977	-1.781645	641.384370	-0.937672	14.269996	-0.048775	-2.224874	-0.146195
0.230	2.052220	-1.903570	641.483514	-1.071311	14.289762	-0.071504	-2.227612	-0.167005
0.240	1.978165	-2.029286	641.568206	-1.198894	14.306238	-0.091095	-2.229886	-0.186869
0.250	1.939466	-2.154567	641.621446	-1.322554	14.321451	-0.104915	-2.232072	-0.206127
0.260	1.941554	-2.275221	641.636951	-1.442370	14.337622	-0.111066	-2.234538	-0.224795
0.270	1.985384	-2.388090	641.621351	-1.556278	14.356544	-0.108655	-2.237542	-0.242554
0.280	2.065673	-2.490918	641.591374	-1.661103	14.379285	-0.097888	-2.241191	-0.258904
0.290	2.170677	-2.581392	641.566681	-1.753994	14.406164	-0.079992	-2.245466	-0.273392
0.300	2.283928	-2.656401	641.561191	-1.833467	14.436962	-0.056903	-2.250286	-0.285782
0.310	2.387479	-2.712434	641.576756	-1.899647	14.471362	-0.030757	-2.255593	-0.296090
0.320	2.465625	-2.747034	641.602611	-1.953790	14.509509	-0.003352	-2.261448	-0.304517
0.330	2.508087	-2.760316	641.621662	-1.997437	14.552365	0.024156	-2.268060	-0.311311
0.340	2.511971	-2.755388	641.621079	-2.031574	14.601549	0.051185	-2.275728	-0.316631
0.350	2.482051	-2.737215	641.601623	-2.056053	14.658588	0.077423	-2.284687	-0.320456
0.360	2.429098	-2.710415	641.580137	-2.069526	14.724000	0.102571	-2.294959	-0.322567
0.370	2.366485	-2.677232	641.582892	-2.069968	14.796746	0.126347	-2.306288	-0.322635
0.380	2.306096	-2.636920	641.632359	-2.055631	14.874376	0.148672	-2.318208	-0.320375
0.390	2.255073	-2.587061	641.733827	-2.025992	14.953720	0.169838	-2.330206	-0.315706
0.400	2.214622	-2.526066	641.869265	-1.982205	15.031802	0.190482	-2.341879	-0.308818
