Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	5.418166	-1.960137	743.943801	-0.563646	-10.333752	-0.894967	1.389050	-0.075765
0.020	5.588913	-1.932898	742.898174	-0.604525	-10.398804	-0.894483	1.399762	-0.081374
0.030	5.750715	-1.911112	742.045111	-0.641555	-10.462737	-0.893628	1.409987	-0.086458
0.040	5.895570	-1.897479	741.525768	-0.671259	-10.523703	-0.892163	1.419196	-0.090524
0.050	6.017055	-1.890877	741.393403	-0.691025	-10.578893	-0.890060	1.426893	-0.093206
0.060	6.109886	-1.886804	741.611115	-0.699219	-10.624839	-0.887537	1.432670	-0.094284
0.070	6.169579	-1.879468	742.076974	-0.695086	-10.658174	-0.885068	1.436263	-0.093668
0.080	6.193147	-1.864595	742.662491	-0.678686	-10.676578	-0.883356	1.437608	-0.091386
0.090	6.180955	-1.841486	743.248227	-0.651039	-10.679618	-0.883243	1.436884	-0.087594
0.100	6.138786	-1.813141	743.745534	-0.614339	-10.669130	-0.885501	1.434513	-0.082601
0.110	6.078544	-1.784330	744.102466	-0.571914	-10.648976	-0.890550	1.431117	-0.076860
0.120	6.016464	-1.758917	744.299241	-0.527748	-10.624319	-0.898208	1.427426	-0.070905
0.130	5.969001	-1.738247	744.340539	-0.485631	-10.600682	-0.907590	1.424171	-0.065243
0.140	5.947988	-1.721443	744.249308	-0.448199	-10.582969	-0.917242	1.421966	-0.060222
0.150	5.957284	-1.706948	744.062481	-0.416218	-10.574512	-0.925479	1.421186	-0.055939
0.160	5.992426	-1.693995	743.825943	-0.388504	-10.576349	-0.930813	1.421885	-0.052231
0.170	6.043336	-1.683141	743.586135	-0.362694	-10.587061	-0.932347	1.423784	-0.048776
0.180	6.098607	-1.675848	743.378986	-0.336592	-10.603325	-0.930059	1.426369	-0.045279
0.190	6.149388	-1.673548	743.220729	-0.309460	-10.620986	-0.924886	1.429049	-0.041638
0.200	6.191350	-1.676668	743.105845	-0.282495	-10.636203	-0.918544	1.431317	-0.038015
0.210	6.224302	-1.683994	743.013883	-0.258167	-10.646316	-0.913046	1.432856	-0.034746
0.220	6.250179	-1.692654	742.921994	-0.238745	-10.650282	-0.910036	1.433567	-0.032136
0.230	6.270854	-1.698876	742.816934	-0.224847	-10.648754	-0.910235	1.433564	-0.030269
0.240	6.287021	-1.699472	742.700890	-0.214897	-10.643853	-0.913280	1.433128	-0.028935
0.250	6.298339	-1.693599	742.589332	-0.205797	-10.638662	-0.918017	1.432644	-0.027713
0.260	6.304119	-1.683872	742.503742	-0.194383	-10.636496	-0.923070	1.432518	-0.026179
0.270	6.303755	-1.675798	742.463996	-0.178807	-10.640140	-0.927377	1.433085	-0.024083
0.280	6.296739	-1.675211	742.483370	-0.159191	-10.651205	-0.930477	1.434538	-0.021440
0.290	6.282624	-1.684790	742.565959	-0.137389	-10.669759	-0.932512	1.436877	-0.018502
0.300	6.261351	-1.701772	742.705194	-0.116122	-10.694325	-0.934042	1.439915	-0.015635
0.310	6.233983	-1.718439	742.883755	-0.097915	-10.722256	-0.935770	1.443329	-0.013180
0.320	6.203380	-1.725227	743.076474	-0.084280	-10.750375	-0.938247	1.446739	-0.011342
0.330	6.173976	-1.714831	743.256604	-0.075359	-10.775564	-0.941609	1.449777	-0.010139
0.340	6.150278	-1.685469	743.403104	-0.070049	-10.795106	-0.945428	1.452120	-0.009423
0.350	6.134733	-1.642172	743.505177	-0.066435	-10.806781	-0.948798	1.453491	-0.008935
0.360	6.126357	-1.595718	743.561819	-0.062354	-10.808911	-0.950640	1.453667	-0.008386
0.370	6.121114	-1.559514	743.577499	-0.056027	-10.800489	-0.950136	1.452503	-0.007535
0.380	6.113747	-1.545322	743.557367	-0.046639	-10.781429	-0.947127	1.449979	-0.006272
0.390	6.099997	-1.559103	743.505031	-0.034744	-10.752748	-0.942311	1.446224	-0.004673
0.400	6.078212	-1.598416	743.423968	-0.022245	-10.716491	-0.937151	1.441505	-0.002992
0.410	6.049851	-1.652578	743.321202	-0.011852	-10.675335	-0.933422	1.436167	-0.001594
0.420	6.018845	-1.705953	743.210042	-0.006126	-10.631996	-0.932513	1.430551	-0.000824
0.430	5.990078	-1.743400	743.108895	-0.006431	-10.588655	-0.934744	1.424913	-0.000865
0.440	5.967509	-1.755587	743.035983	-0.012227	-10.546671	-0.939063	1.419402	-0.001645
0.450	5.952636	-1.741790	743.002579	-0.021001	-10.506709	-0.943365	1.414088	-0.002827
0.460	5.943892	-1.709114	743.007698	-0.028954	-10.469229	-0.945358	1.409034	-0.003897
0.470	5.937190	-1.668870	743.036004	-0.032265	-10.435108	-0.943552	1.404388	-0.004342
0.480	5.927313	-1.632119	743.060240	-0.028507	-10.406066	-0.937898	1.400434	-0.003836
0.490	5.909643	-1.606359	743.049223	-0.017543	-10.384682	-0.929755	1.397577	-0.002361
0.500	5.881752	-1.594298	742.980439	-0.001383	-10.373919	-0.921237	1.396257	-0.000186
0.510	5.844446	-1.594407	742.852660	0.016913	-10.376292	-0.914301	1.396817	0.002277
0.520	5.802004	-1.602329	742.691988	0.034645	-10.392942	-0.910019	1.399361	0.004665
0.530	5.761424	-1.612489	742.546855	0.050418	-10.422987	-0.908323	1.403681	0.006790
0.540	5.730719	-1.619752	742.472969	0.064289	-10.463475	-0.908246	1.409274	0.008659
0.550	5.716618	-1.621103	742.514383	0.077279	-10.510031	-0.908458	1.415465	0.010408
0.560	5.722523	-1.616942	742.688408	0.090658	-10.557916	-0.907815	1.421581	0.012207
0.570	5.747672	-1.611130	742.979568	0.105309	-10.603092	-0.905701	1.427104	0.014174
0.580	5.787962	-1.609324	743.343551	0.121268	-10.642920	-0.902097	1.431763	0.016314
0.590	5.837902	-1.616308	743.718717	0.137593	-10.676375	-0.897446	1.435539	0.018501
0.600	5.892438	-1.633710	744.040914	0.152716	-10.703763	-0.892452	1.438599	0.020525
0.610	5.947656	-1.659161	744.256762	0.165260	-10.726080	-0.887890	1.441180	0.022205
0.620	6.000326	-1.687016	744.331705	0.174835	-10.744233	-0.884468	1.443474	0.023489
0.630	6.047034	-1.710151	744.252078	0.182307	-10.758516	-0.882744	1.445547	0.024495
0.640	6.083772	-1.722176	744.023445	0.189358	-10.768563	-0.883098	1.447342	0.025451
0.650	6.106484	-1.719421	743.668197	0.197659	-10.773707	-0.885678	1.448725	0.026579
