Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	-1.885068	4.120610	547.630335	-1.714988	13.393380	0.204483	-2.445697	-0.313165
0.020	-1.727257	4.049657	548.063685	-1.713494	13.437320	0.194289	-2.451781	-0.312645
0.030	-1.545174	4.012047	548.324426	-1.708929	13.463982	0.182321	-2.455477	-0.311664
0.040	-1.325385	4.030785	548.280706	-1.698775	13.459467	0.167932	-2.454850	-0.309837
0.050	-1.070184	4.112072	547.858326	-1.680891	13.415353	0.151821	-2.448690	-0.306811
0.060	-0.794783	4.244052	547.045868	-1.653665	13.328748	0.135690	-2.436496	-0.302290
0.070	-0.518212	4.401516	545.884024	-1.616274	13.200967	0.121337	-2.418273	-0.296084
0.080	-0.252673	4.554667	544.446163	-1.568975	13.036063	0.109680	-2.394371	-0.288178
0.090	0.003014	4.678590	542.818770	-1.513343	12.840077	0.100253	-2.365445	-0.278793
0.100	0.262244	4.760121	541.088254	-1.452388	12.621021	0.091373	-2.332525	-0.268420
0.110	0.541908	4.800165	539.336857	-1.390541	12.388977	0.080851	-2.297076	-0.257824
0.120	0.850246	4.811328	537.646222	-1.333390	12.155628	0.066895	-2.260897	-0.248005
0.130	1.177370	4.812314	536.103759	-1.287087	11.932952	0.048864	-2.225866	-0.240082
0.140	1.493684	4.821245	534.805953	-1.257446	11.731223	0.027595	-2.193548	-0.235122
0.150	1.757771	4.849927	533.854621	-1.248992	11.556751	0.005239	-2.164775	-0.233957
0.160	1.930749	4.900297	533.345023	-1.264319	11.409966	-0.015310	-2.139322	-0.237055
0.170	1.990974	4.963729	533.347588	-1.303907	11.284604	-0.031213	-2.115807	-0.244476
0.180	1.943151	5.023467	533.888163	-1.366126	11.168568	-0.040519	-2.091930	-0.255882
0.190	1.818787	5.059894	534.933886	-1.447090	11.046498	-0.042800	-2.065021	-0.270518
0.200	1.668456	5.057276	536.390511	-1.540333	10.903324	-0.039363	-2.032721	-0.287166
0.210	1.548842	5.009569	538.112208	-1.636690	10.727709	-0.032934	-1.993582	-0.304154
0.220	1.508884	4.922998	539.919939	-1.724958	10.514397	-0.026848	-1.947399	-0.319484
0.230	1.579404	4.814627	541.622753	-1.793564	10.264936	-0.024056	-1.895219	-0.331146
0.240	1.768952	4.707945	543.037884	-1.832956	9.986773	-0.026288	-1.839056	-0.337537
0.250	2.065725	4.627373	544.008053	-1.837933	9.691141	-0.033649	-1.781433	-0.337850
0.260	2.443105	4.593203	544.415651	-1.808982	9.390537	-0.044727	-1.724884	-0.332280
0.270	2.865872	4.617750	544.193479	-1.752048	9.096651	-0.057107	-1.671584	-0.321953
0.280	3.295553	4.703122	543.331722	-1.676829	8.819317	-0.068073	-1.623192	-0.308620
0.290	3.694969	4.841020	541.881026	-1.594367	8.566444	-0.075299	-1.580872	-0.294228
0.300	4.032606	5.014743	539.950645	-1.514845	8.344467	-0.077418	-1.545413	-0.280552
0.310	4.286612	5.203013	537.699341	-1.446154	8.158767	-0.074392	-1.517347	-0.268952
0.320	4.447179	5.384571	535.317544	-1.393117	8.013808	-0.067592	-1.497019	-0.260241
0.330	4.516050	5.542317	533.003225	-1.356990	7.913072	-0.059493	-1.484620	-0.254593
0.340	4.502972	5.666160	530.938287	-1.335242	7.859008	-0.053008	-1.480211	-0.251487
0.350	4.420286	5.754006	529.273159	-1.322077	7.852967	-0.050609	-1.483727	-0.249791
0.360	4.277628	5.810598	528.123053	-1.310101	7.894951	-0.053574	-1.494908	-0.248067
0.370	4.078748	5.844414	527.572705	-1.292789	7.983006	-0.061596	-1.513157	-0.245045
0.380	3.821817	5.863721	527.681856	-1.266735	8.112431	-0.072866	-1.537372	-0.240056
0.390	3.503534	5.873509	528.484423	-1.232702	8.275146	-0.084569	-1.565826	-0.233252
0.400	3.125815	5.874685	529.979337	-1.195200	8.459554	-0.093657	-1.596204	-0.225518
0.410	2.702213	5.865729	532.116519	-1.160984	8.651160	-0.097749	-1.625802	-0.218182
0.420	2.260655	5.845727	534.784365	-1.137129	8.834051	-0.095903	-1.651890	-0.212633
0.430	1.840277	5.816982	537.805111	-1.129235	8.993123	-0.088966	-1.672190	-0.209971
0.440	1.482826	5.785714	540.942844	-1.140163	9.116542	-0.079306	-1.685306	-0.210773
0.450	1.221669	5.760318	543.925933	-1.169638	9.197570	-0.070002	-1.690960	-0.215036
0.460	1.072718	5.747868	546.481665	-1.214830	9.234925	-0.063773	-1.689887	-0.222300
0.470	1.030754	5.750574	548.377241	-1.271663	9.231475	-0.062059	-1.683417	-0.231896
0.480	1.072411	5.764290	549.458548	-1.336444	9.191907	-0.064550	-1.672903	-0.243229
0.490	1.164339	5.780231	549.676666	-1.407330	9.120433	-0.069260	-1.659236	-0.256029
0.500	1.273395	5.789077	549.093650	-1.485200	9.019485	-0.073088	-1.642613	-0.270482
0.510	1.375421	5.785061	547.864872	-1.573542	8.889683	-0.072684	-1.622605	-0.287214
0.520	1.460257	5.767629	546.202889	-1.677269	8.730668	-0.065396	-1.598429	-0.307078
0.530	1.532144	5.739853	544.333415	-1.800792	8.542116	-0.050033	-1.569280	-0.330825
0.540	1.606056	5.704736	542.455471	-1.946078	8.324387	-0.027206	-1.534575	-0.358754
0.550	1.701394	5.661685	540.715523	-2.111451	8.078697	0.000850	-1.494075	-0.390492
0.560	1.835021	5.605195	539.200708	-2.291641	7.807024	0.030924	-1.447888	-0.425007
0.570	2.015672	5.526440	537.949695	-2.479249	7.511988	0.059689	-1.396411	-0.460870
0.580	2.241473	5.416800	536.972880	-2.667251	7.196824	0.084532	-1.340258	-0.496720
0.590	2.501216	5.271486	536.269924	-2.851695	6.865415	0.104106	-1.280216	-0.531765
0.600	2.778607	5.091791	535.835867	-3.033427	6.522344	0.118533	-1.217228	-0.566111
