Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	-1.315289	-1.955235	615.195248	1.829375	-3.355563	0.177987	0.545447	0.297365
0.020	-1.077894	-2.013468	615.041343	1.878667	-3.630102	0.199195	0.590221	0.305454
0.030	-0.833766	-2.058473	614.898930	1.923667	-3.898601	0.212807	0.634023	0.312843
0.040	-0.579134	-2.080582	614.775069	1.961491	-4.154819	0.214036	0.675828	0.319058
0.050	-0.315690	-2.075385	614.667257	1.991183	-4.393269	0.202398	0.714739	0.323945
0.060	-0.050901	-2.045017	614.566942	2.013368	-4.610063	0.181459	0.750132	0.327608
0.070	0.203871	-1.997725	614.466368	2.029515	-4.803718	0.157079	0.781771	0.330289
0.080	0.436729	-1.945507	614.364687	2.041340	-4.975511	0.135112	0.809863	0.332269
0.090	0.638610	-1.900457	614.270088	2.050523	-5.129109	0.119584	0.834993	0.333814
0.100	0.805221	-1.871145	614.196599	2.058604	-5.269478	0.111905	0.857946	0.335170
0.110	0.936932	-1.860374	614.156422	2.066990	-5.401333	0.111047	0.879472	0.336558
0.120	1.036911	-1.865062	614.151116	2.076933	-5.527613	0.114374	0.900041	0.338180
0.130	1.108509	-1.878026	614.166847	2.089355	-5.648493	0.118712	0.919700	0.340193
0.140	1.153287	-1.890758	614.177835	2.104430	-5.761292	0.121379	0.938050	0.342642
0.150	1.170868	-1.896243	614.157403	2.121179	-5.861349	0.120900	0.954372	0.345380
0.160	1.160728	-1.891189	614.090907	2.137467	-5.943626	0.117226	0.967874	0.348070
0.170	1.124714	-1.877158	613.983550	2.150630	-6.004556	0.111417	0.977967	0.350275
0.180	1.068529	-1.859997	613.859281	2.158470	-6.043533	0.105010	0.984514	0.351623
0.190	1.001261	-1.847407	613.751810	2.160127	-6.063488	0.099413	0.987938	0.351954
0.200	0.933191	-1.845537	613.692558	2.156430	-6.070248	0.095591	0.989135	0.351386
0.210	0.872873	-1.856206	613.701174	2.149623	-6.070813	0.094088	0.989213	0.350272
0.220	0.824632	-1.876201	613.782001	2.142602	-6.071195	0.095216	0.989145	0.349082
0.230	0.787583	-1.899074	613.926087	2.137989	-6.074730	0.099213	0.989489	0.348249
0.240	0.757068	-1.918671	614.115704	2.137384	-6.081535	0.106264	0.990291	0.348043
0.250	0.728302	-1.932582	614.328390	2.141069	-6.089175	0.116399	0.991192	0.348522
0.260	0.700536	-1.943571	614.539561	2.148218	-6.094084	0.129283	0.991650	0.349565
0.270	0.679281	-1.958049	614.724439	2.157400	-6.093089	0.144022	0.991190	0.350954
0.280	0.675078	-1.982426	614.860651	2.167084	-6.084562	0.159104	0.989584	0.352451
0.290	0.699120	-2.019376	614.932186	2.175987	-6.069005	0.172621	0.986939	0.353858
0.300	0.757752	-2.065938	614.933793	2.183302	-6.048997	0.182739	0.983683	0.355047
0.310	0.848604	-2.114238	614.873393	2.188846	-6.028520	0.188293	0.980449	0.355983
0.320	0.960396	-2.154424	614.770255	2.192958	-6.011886	0.189238	0.977908	0.356712
0.330	1.076635	-2.178668	614.648881	2.196131	-6.002586	0.186734	0.976588	0.357298
0.340	1.181397	-2.184477	614.531346	2.198560	-6.002400	0.182806	0.976744	0.357762
0.350	1.264471	-2.175629	614.432235	2.199947	-6.010865	0.179706	0.978280	0.358046
0.360	1.323719	-2.160284	614.358717	2.199756	-6.025228	0.179249	0.980735	0.358057
0.370	1.363937	-2.147510	614.314147	2.197831	-6.040970	0.182349	0.983368	0.357770
0.380	1.393124	-2.144097	614.300571	2.195041	-6.052906	0.188832	0.985333	0.357324
0.390	1.418062	-2.152783	614.317131	2.193487	-6.056461	0.197574	0.985885	0.357061
0.400	1.441142	-2.171902	614.356445	2.196008	-6.048618	0.206924	0.984545	0.357449
0.410	1.459549	-2.196087	614.404262	2.205169	-6.028242	0.215263	0.981152	0.358912
0.420	1.466903	-2.217880	614.445552	2.222317	-5.995875	0.221449	0.975819	0.361678
0.430	1.456473	-2.230050	614.474330	2.247229	-5.953262	0.224946	0.968838	0.365716
0.440	1.424416	-2.227918	614.499963	2.278392	-5.902773	0.225648	0.960581	0.370772
0.450	1.371450	-2.210700	614.543646	2.313537	-5.846820	0.223613	0.951408	0.376464
0.460	1.302302	-2.181413	614.625423	2.350120	-5.787351	0.218965	0.941606	0.382366
