Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	2.902556	-0.627569	618.874504	-5.261375	-11.028063	-0.141087	1.781955	-0.850152
0.020	3.025331	-0.663605	619.343433	-5.190405	-11.021202	-0.143280	1.779498	-0.838050
0.030	3.128138	-0.693364	619.722788	-5.127117	-11.016436	-0.143583	1.777639	-0.827324
0.040	3.195604	-0.713328	619.951091	-5.077122	-11.013671	-0.141044	1.776539	-0.818955
0.050	3.220061	-0.723330	620.013313	-5.042407	-11.010482	-0.135882	1.775846	-0.813274
0.060	3.202700	-0.726361	619.941337	-5.021830	-11.003197	-0.129235	1.774877	-0.810049
0.070	3.152293	-0.727357	619.799125	-5.012875	-10.988890	-0.122527	1.772976	-0.808790
0.080	3.082222	-0.731525	619.659544	-5.013573	-10.967134	-0.116815	1.769864	-0.809085
0.090	3.007114	-0.742908	619.581026	-5.023584	-10.940658	-0.112375	1.765815	-0.810803
0.100	2.940109	-0.763698	619.591150	-5.043915	-10.914753	-0.108675	1.761606	-0.814071
0.110	2.891009	-0.794337	619.681869	-5.075561	-10.895849	-0.104679	1.758297	-0.819059
0.120	2.865211	-0.833940	619.817249	-5.117998	-10.889835	-0.099302	1.756943	-0.825727
0.130	2.863438	-0.880583	619.949651	-5.168555	-10.900592	-0.091809	1.758303	-0.833706
0.140	2.882357	-0.931594	620.037185	-5.223130	-10.928984	-0.082052	1.762634	-0.842390
0.150	2.915970	-0.984354	620.055845	-5.277858	-10.972419	-0.070545	1.769586	-0.851191
0.160	2.957199	-1.037781	620.003274	-5.330806	-11.025016	-0.058431	1.778219	-0.859803
0.170	2.999011	-1.093787	619.895054	-5.382820	-11.078466	-0.047313	1.787152	-0.868344
0.180	3.034750	-1.157470	619.756968	-5.437126	-11.123582	-0.038915	1.794830	-0.877300
0.190	3.058068	-1.235331	619.616805	-5.497962	-11.152249	-0.034591	1.799862	-0.887317
0.200	3.063257	-1.332165	619.497672	-5.568931	-11.159211	-0.034870	1.801332	-0.898943
0.210	3.046513	-1.448307	619.413496	-5.651748	-11.143111	-0.039254	1.798978	-0.912435
0.220	3.007812	-1.578759	619.367238	-5.745774	-11.106488	-0.046404	1.793199	-0.927684
0.230	2.952265	-1.714634	619.352172	-5.848391	-11.054747	-0.054671	1.784889	-0.944275
0.240	2.889597	-1.846139	619.355333	-5.956019	-10.994422	-0.062773	1.775140	-0.961648
0.250	2.831395	-1.965700	619.361482	-6.065282	-10.931257	-0.070297	1.764924	-0.979280
0.260	2.787139	-2.069903	619.356871	-6.173830	-10.868672	-0.077751	1.754832	-0.996813
0.270	2.760863	-2.159610	619.333144	-6.280560	-10.807092	-0.086076	1.744956	-1.014084
0.280	2.749946	-2.238570	619.291094	-6.385317	-10.744297	-0.095915	1.734935	-1.031069
0.290	2.746481	-2.311497	619.242177	-6.488321	-10.676569	-0.107073	1.724135	-1.047784
0.300	2.740659	-2.382631	619.205357	-6.589603	-10.600206	-0.118500	1.711905	-1.064203
0.310	2.724732	-2.455287	619.198898	-6.688676	-10.512913	-0.128786	1.697825	-1.080214
0.320	2.695754	-2.532202	619.230418	-6.784522	-10.414676	-0.136872	1.681874	-1.095638
0.330	2.655812	-2.615962	619.291085	-6.875764	-10.307817	-0.142575	1.664454	-1.110264
0.340	2.609907	-2.708747	619.358633	-6.960810	-10.196225	-0.146681	1.646255	-1.123874
