Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	1.476571	-0.907737	648.965884	-3.749190	5.768112	-0.280991	-0.888816	-0.577718
0.020	1.526835	-0.973224	647.737236	-3.825102	5.736238	-0.282056	-0.885581	-0.590533
0.030	1.574085	-1.029591	646.642090	-3.897682	5.703195	-0.284967	-0.881971	-0.602757
0.040	1.615496	-1.071298	645.783375	-3.964612	5.668158	-0.290670	-0.877718	-0.613923
0.050	1.648714	-1.099085	645.214834	-4.025516	5.630975	-0.298704	-0.872729	-0.623903
0.060	1.672783	-1.119452	644.937795	-4.082118	5.592189	-0.307567	-0.867090	-0.632948
0.070	1.688960	-1.141818	644.912632	-4.137698	5.552851	-0.315517	-0.861024	-0.641591
0.080	1.700863	-1.174858	645.077345	-4.196066	5.514224	-0.321279	-0.854816	-0.650475
0.090	1.713814	-1.223713	645.364190	-4.260428	5.477314	-0.324359	-0.848717	-0.660159
0.100	1.733565	-1.289112	645.709388	-4.332502	5.442215	-0.324953	-0.842827	-0.670968
0.110	1.764742	-1.368196	646.057479	-4.412131	5.407462	-0.323612	-0.836994	-0.682932
0.120	1.809391	-1.456000	646.364957	-4.497482	5.369777	-0.320815	-0.830765	-0.695812
0.130	1.866185	-1.546671	646.604980	-4.585725	5.324452	-0.316646	-0.823447	-0.709200
0.140	1.930981	-1.634251	646.770242	-4.673813	5.266274	-0.310741	-0.814242	-0.722639
0.150	1.998938	-1.713357	646.870149	-4.758999	5.190651	-0.302558	-0.802426	-0.735696
0.160	2.067292	-1.779906	646.921823	-4.838935	5.094698	-0.291807	-0.787529	-0.747994
0.170	2.137197	-1.831762	646.938855	-4.911595	4.978108	-0.278791	-0.769487	-0.759205
0.180	2.213345	-1.869054	646.923562	-4.975279	4.843631	-0.264481	-0.748718	-0.769067
0.190	2.301333	-1.893935	646.867357	-5.028829	4.696879	-0.250312	-0.726096	-0.777413
0.200	2.404122	-1.909690	646.760348	-5.071977	4.545292	-0.237831	-0.702778	-0.784213
0.210	2.519542	-1.919425	646.606334	-5.105622	4.396486	-0.228333	-0.679932	-0.789603
0.220	2.640230	-1.925019	646.434634	-5.131830	4.256484	-0.222586	-0.658455	-0.793867
0.230	2.755864	-1.926986	646.299587	-5.153455	4.128425	-0.220731	-0.638779	-0.797379
0.240	2.856450	-1.925285	646.264614	-5.173378	4.012163	-0.222338	-0.620824	-0.800505
0.250	2.935295	-1.920463	646.376783	-5.193582	3.904911	-0.226585	-0.604123	-0.803491
0.260	2.990777	-1.914377	646.643552	-5.214427	3.802721	-0.232433	-0.588071	-0.806383
0.270	3.026447	-1.910063	647.022463	-5.234519	3.702225	-0.238790	-0.572194	-0.809017
