Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	9.706193	3.877919	727.756024	4.821600	-5.351584	-0.961453	0.735354	0.662530
0.020	10.158052	4.112300	726.337721	5.116125	-5.871444	-0.989789	0.808363	0.704373
0.030	10.588222	4.326618	725.098260	5.401208	-6.369552	-1.011959	0.878440	0.744893
0.040	10.985987	4.505592	724.216923	5.669798	-6.831872	-1.023126	0.943346	0.782887
0.050	11.356906	4.642048	723.843524	5.918405	-7.256154	-1.020677	1.002448	0.817636
0.060	11.720693	4.737531	724.068776	6.147009	-7.650595	-1.004804	1.056612	0.848954
0.070	12.101732	4.800600	724.891038	6.357876	-8.027817	-0.978407	1.107452	0.877080
0.080	12.516026	4.843577	726.193236	6.553894	-8.397103	-0.946219	1.156318	0.902500
0.090	12.960033	4.878653	727.744033	6.736983	-8.758274	-0.913367	1.203483	0.925735
0.100	13.406289	4.914434	729.230507	6.906908	-9.099548	-0.883831	1.247829	0.947150
0.110	13.808131	4.953949	730.318880	7.060747	-9.399880	-0.859366	1.287093	0.966803
0.120	14.112367	4.994642	730.729819	7.193214	-9.634571	-0.839222	1.318486	0.984388
0.130	14.275624	5.029981	730.308860	7.297885	-9.781992	-0.820698	1.339432	0.999287
0.140	14.278317	5.051726	729.071665	7.369109	-9.829233	-0.800299	1.348185	1.010752
0.150	14.130622	5.051979	727.209162	7.404072	-9.775111	-0.775114	1.344195	1.018149
0.160	13.867819	5.024682	725.049029	7.404256	-9.629938	-0.743982	1.328177	1.021208
0.170	13.537002	4.966610	722.983900	7.375552	-9.412444	-0.708009	1.301888	1.020154
0.180	13.181039	4.877924	721.386558	7.326759	-9.144992	-0.670230	1.267696	1.015649
0.190	12.826653	4.762089	720.534441	7.266927	-8.848572	-0.634516	1.228057	1.008547
0.200	12.481219	4.625063	720.560521	7.202668	-8.538970	-0.604142	1.185046	0.999592
0.210	12.138512	4.473856	721.438631	7.136610	-8.224909	-0.580639	1.140070	0.989219
0.220	11.789335	4.314885	723.002178	7.067591	-7.908186	-0.563410	1.093798	0.977534
0.230	11.430730	4.152712	724.988483	6.992329	-7.585168	-0.550232	1.046247	0.964474
0.240	11.068721	3.989851	727.097500	6.907689	-7.248792	-0.538340	0.996949	0.950036
0.250	10.713727	3.827757	729.052115	6.812643	-6.890492	-0.525569	0.945130	0.934452
0.260	10.372298	3.668315	730.647020	6.709167	-6.501838	-0.511028	0.889874	0.918250
0.270	10.040812	3.514807	731.774990	6.601694	-6.075829	-0.495141	0.830286	0.902148
0.280	9.705070	3.371783	732.424902	6.495301	-5.607841	-0.479190	0.765654	0.886821
0.290	9.345905	3.243978	732.654730	6.393568	-5.096173	-0.464706	0.695576	0.872658
0.300	8.947427	3.134869	732.551831	6.297312	-4.542112	-0.452972	0.620040	0.859640
0.310	8.503282	3.045418	732.197334	6.204783	-3.949391	-0.444679	0.539389	0.847419
0.320	8.017592	2.973314	731.648432	6.113021	-3.323033	-0.439689	0.454184	0.835513
0.330	7.500432	2.912888	730.943392	6.019527	-2.667862	-0.436893	0.364989	0.823528
0.340	6.960934	2.855803	730.123288	5.923462	-1.987410	-0.434284	0.272202	0.811296
0.350	6.402446	2.792530	729.256506	5.825941	-1.283960	-0.429325	0.176064	0.798888
0.360	5.822788	2.714349	728.450446	5.729388	-0.560029	-0.419561	0.076880	0.786517
0.370	5.219508	2.615503	727.840756	5.636275	0.179250	-0.403288	-0.024628	0.774383
0.380	4.597257	2.495115	727.559043	5.547851	0.924011	-0.380077	-0.127001	0.762529
0.390	3.973290	2.358365	727.690424	5.463543	1.659054	-0.351024	-0.227989	0.750806
0.400	3.378014	2.216170	728.238051	5.381430	2.365395	-0.318651	-0.324811	0.738966
0.410	2.849751	2.082657	729.110722	5.299573	3.023749	-0.286472	-0.414717	0.726854
0.420	2.425259	1.970678	730.141839	5.217366	3.618867	-0.258273	-0.495639	0.714569
0.430	2.129182	1.887159	731.135472	5.136046	4.143161	-0.237284	-0.566675	0.702475
0.440	1.965988	1.830787	731.923486	5.057977	4.598138	-0.225448	-0.628227	0.691053
0.450	1.917462	1.793311	732.412511	4.985205	4.992955	-0.223038	-0.681713	0.680655
