Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	6.682824	-0.546541	701.077449	-0.636744	2.516987	1.176620	-0.359017	-0.090824
0.020	6.879209	-0.477071	700.147503	-0.520201	2.447113	1.180958	-0.349514	-0.074299
0.030	7.041827	-0.411999	699.221994	-0.403688	2.382387	1.185161	-0.340720	-0.057734
0.040	7.146662	-0.355442	698.303560	-0.286856	2.326208	1.188863	-0.333123	-0.041079
0.050	7.186132	-0.310990	697.401318	-0.168885	2.279097	1.191125	-0.326798	-0.024216
0.060	7.169583	-0.281327	696.533164	-0.048779	2.238652	1.190544	-0.321399	-0.007003
0.070	7.117687	-0.267933	695.727346	0.074228	2.200545	1.185656	-0.316294	0.010669
0.080	7.052978	-0.271358	695.023863	0.200428	2.160121	1.175446	-0.310798	0.028837
0.090	6.990573	-0.291929	694.475085	0.329788	2.113784	1.159655	-0.304371	0.047487
0.100	6.933248	-0.329808	694.142614	0.462523	2.059375	1.138740	-0.296679	0.066632
0.110	6.873104	-0.383139	694.086814	0.599693	1.995387	1.113556	-0.287484	0.086400
0.120	6.798879	-0.444314	694.348929	0.743297	1.919708	1.084986	-0.276476	0.107050
0.130	6.705059	-0.496544	694.931088	0.895622	1.828989	1.053715	-0.263190	0.128879
0.140	6.597940	-0.513873	695.782588	1.058176	1.719277	1.020238	-0.247100	0.152084
0.150	6.495317	-0.466428	696.799388	1.230890	1.587655	0.985074	-0.227850	0.176649
0.160	6.420003	-0.329827	697.838741	1.412061	1.433879	0.949096	-0.205474	0.202348
0.170	6.390891	-0.095125	698.745145	1.598944	1.261071	0.913774	-0.180477	0.228831
0.180	6.416488	0.224961	699.379884	1.788491	1.075110	0.881162	-0.153723	0.255725
0.190	6.494068	0.596397	699.645746	1.977680	0.883075	0.853559	-0.126217	0.282669
0.200	6.614010	0.971078	699.501235	2.163290	0.691423	0.833001	-0.098845	0.309262
0.210	6.765868	1.298808	698.963467	2.341349	0.504501	0.820798	-0.072178	0.334974
0.220	6.942178	1.540231	698.102327	2.506617	0.323859	0.817284	-0.046391	0.359061
0.230	7.138230	1.676566	697.028496	2.652416	0.148509	0.821801	-0.021306	0.380532
0.240	7.349135	1.712999	695.876436	2.771078	-0.024110	0.832889	0.003465	0.398214
0.250	7.567122	1.674838	694.783614	2.855056	-0.197002	0.848615	0.028354	0.410927
0.260	7.781157	1.598148	693.869452	2.898423	-0.372823	0.866954	0.053731	0.417719
0.270	7.979090	1.518353	693.219108	2.898167	-0.553661	0.886155	0.079868	0.418074
