Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	7.996833	-0.519404	630.073992	2.615264	-39.854004	0.261583	6.325290	0.415072
0.020	7.751326	-0.327501	628.058062	2.518531	-39.763549	0.271223	6.331190	0.401003
0.030	7.510942	-0.148764	626.162210	2.424649	-39.659396	0.281945	6.333726	0.387224
0.040	7.284283	0.005412	624.515803	2.337661	-39.533022	0.294192	6.330188	0.374316
0.050	7.083499	0.126040	623.254902	2.262406	-39.383648	0.307825	6.319027	0.362998
0.060	6.924475	0.207594	622.510034	2.202798	-39.218304	0.322211	6.300028	0.353857
0.070	6.823458	0.248449	622.383039	2.159079	-39.048548	0.336529	6.274038	0.346905
0.080	6.790363	0.250422	622.919263	2.125551	-38.885185	0.350202	6.242412	0.341224
0.090	6.820853	0.217426	624.084338	2.090175	-38.732977	0.363310	6.206369	0.334919
0.100	6.890125	0.153565	625.754605	2.036401	-38.587206	0.376856	6.166508	0.325431
0.110	6.951010	0.061232	627.727259	1.946390	-38.433080	0.392696	6.122576	0.310069
0.120	6.938237	-0.060168	629.750911	1.804394	-38.248020	0.413023	6.073516	0.286525
0.130	6.779524	-0.214241	631.571193	1.599407	-38.006275	0.439460	6.017734	0.253243
0.140	6.412465	-0.405912	632.981503	1.326795	-37.685025	0.472053	5.953574	0.209610
0.150	5.803902	-0.638394	633.867270	0.988820	-37.270801	0.508543	5.879906	0.155998
0.160	4.966651	-0.910270	634.232216	0.594018	-36.764657	0.544300	5.796719	0.093659
0.170	3.967711	-1.214482	634.197247	0.155538	-36.184339	0.573078	5.705534	0.024525
0.180	2.923318	-1.539902	633.968627	-0.311075	-35.562364	0.588451	5.609483	-0.049068
0.190	1.979592	-1.874556	633.782298	-0.790021	-34.940063	0.585459	5.512944	-0.124652
0.200	1.282394	-2.208519	633.840871	-1.266817	-34.359072	0.561845	5.420773	-0.199864
0.210	0.944407	-2.534810	634.262726	-1.729185	-33.852620	0.518373	5.337318	-0.272629
0.220	1.019010	-2.847965	635.056926	-2.167555	-33.439147	0.458173	5.265535	-0.341317
0.230	1.488168	-3.141690	636.127279	-2.575496	-33.119907	0.385611	5.206491	-0.404871
0.240	2.266563	-3.407876	637.300096	-2.950118	-32.880767	0.305366	5.159385	-0.462909
