Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	3.876871	-4.501139	704.313677	1.499309	10.987165	0.583853	-1.559982	0.212875
0.020	3.852533	-4.468449	704.583673	1.543520	11.016979	0.582130	-1.563615	0.219068
0.030	3.823714	-4.437951	704.808308	1.586836	11.043757	0.582429	-1.566916	0.225144
0.040	3.788100	-4.410033	704.957685	1.627679	11.065035	0.585998	-1.569603	0.230890
0.050	3.747943	-4.383590	705.023594	1.664142	11.079215	0.592879	-1.571467	0.236041
0.060	3.709814	-4.357348	705.018192	1.694055	11.085715	0.601887	-1.572401	0.240285
0.070	3.682429	-4.331220	704.965481	1.715399	11.084905	0.611046	-1.572404	0.243331
0.080	3.673298	-4.306567	704.890398	1.727007	11.077958	0.618280	-1.571586	0.245004
0.090	3.685421	-4.285395	704.810915	1.729250	11.066717	0.622120	-1.570168	0.245349
0.100	3.715454	-4.269337	704.736099	1.724341	11.053590	0.622185	-1.568472	0.244679
0.110	3.754298	-4.259200	704.669235	1.716054	11.041369	0.619303	-1.566887	0.243526
0.120	3.789972	-4.255185	704.612666	1.708828	11.032916	0.615239	-1.565813	0.242520
0.130	3.811551	-4.257360	704.571199	1.706487	11.030713	0.612133	-1.565592	0.242202
0.140	3.812482	-4.265880	704.552678	1.711014	11.036378	0.611846	-1.566438	0.242851
0.150	3.791988	-4.280703	704.565798	1.721858	11.050319	0.615453	-1.568387	0.244386
0.160	3.754388	-4.300904	704.616228	1.736104	11.071656	0.622997	-1.571303	0.246390
0.170	3.707221	-4.323946	704.702628	1.749567	11.098437	0.633492	-1.574911	0.248270
0.180	3.659254	-4.345478	704.814272	1.758595	11.128024	0.645135	-1.578859	0.249512
0.190	3.618833	-4.360154	704.931663	1.761848	11.157581	0.655674	-1.582789	0.249932
0.200	3.592439	-4.363477	705.030709	1.761095	11.184690	0.662954	-1.586412	0.249790
0.210	3.583401	-4.353935	705.089468	1.760365	11.208067	0.665518	-1.589595	0.249665
0.220	3.591121	-4.334334	705.094764	1.763774	11.228138	0.663088	-1.592430	0.250147
0.230	3.611185	-4.311517	705.046049	1.773286	11.247063	0.656728	-1.595224	0.251513
0.240	3.636352	-4.294426	704.955744	1.787705	11.267993	0.648587	-1.598397	0.253591
0.250	3.658090	-4.291209	704.846762	1.803386	11.293749	0.641247	-1.602299	0.255855
0.260	3.668320	-4.306295	704.747370	1.816104	11.325605	0.636914	-1.607045	0.257696
0.270	3.661089	-4.338424	704.683306	1.822944	11.362775	0.636741	-1.612465	0.258690
0.280	3.633945	-4.380461	704.669199	1.823288	11.402841	0.640538	-1.618184	0.258744
0.290	3.588729	-4.421371	704.703360	1.818533	11.442813	0.646910	-1.623777	0.258057
0.300	3.531462	-4.449834	704.768445	1.810897	11.480298	0.653733	-1.628946	0.256949
