Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	2.829841	-2.221656	629.746832	-8.677357	3.910869	-0.207346	-0.621022	-1.377912
0.020	2.962165	-2.240098	629.669836	-8.668815	3.792037	-0.195758	-0.602226	-1.376724
0.030	3.080755	-2.260491	629.629996	-8.656176	3.676412	-0.186426	-0.583900	-1.374804
0.040	3.177647	-2.283370	629.651304	-8.636171	3.566258	-0.180621	-0.566386	-1.371580
0.050	3.252825	-2.306358	629.740401	-8.606695	3.462582	-0.178289	-0.549843	-1.366705
0.060	3.313351	-2.324211	629.884050	-8.567186	3.364963	-0.178193	-0.534219	-1.360121
0.070	3.370210	-2.330007	630.052408	-8.518767	3.271787	-0.178437	-0.519288	-1.352073
0.080	3.434424	-2.317192	630.208335	-8.463962	3.180883	-0.177130	-0.504735	-1.343042
0.090	3.513574	-2.281841	630.320965	-8.405884	3.090312	-0.172983	-0.490276	-1.333588
0.100	3.609483	-2.224121	630.378865	-8.347014	2.999003	-0.165722	-0.475746	-1.324127
0.110	3.717720	-2.148104	630.396369	-8.288015	2.907004	-0.156156	-0.461139	-1.314731
0.120	3.829243	-2.060093	630.408359	-8.227165	2.815319	-0.145874	-0.446587	-1.305053
0.130	3.933838	-1.966501	630.453862	-8.160881	2.725420	-0.136683	-0.432295	-1.294445
0.140	4.024180	-1.872253	630.554710	-8.085278	2.638568	-0.130083	-0.418452	-1.282248
0.150	4.098753	-1.780040	630.699248	-7.998027	2.555073	-0.126948	-0.405118	-1.268121
0.160	4.162046	-1.690203	630.840662	-7.899526	2.473800	-0.127434	-0.392143	-1.252222
0.170	4.221684	-1.601093	630.913121	-7.792795	2.392356	-0.131010	-0.379189	-1.235161
0.180	4.283927	-1.509970	630.859063	-7.682299	2.308151	-0.136598	-0.365874	-1.217752
0.190	4.349948	-1.414460	630.654291	-7.572471	2.219968	-0.142791	-0.352010	-1.200733
0.200	4.414785	-1.314151	630.319008	-7.466804	2.129219	-0.148147	-0.337800	-1.184607
0.210	4.469337	-1.211588	629.911095	-7.367888	2.040112	-0.151518	-0.323873	-1.169671
0.220	4.504297	-1.112097	629.506516	-7.278028	1.958477	-0.152363	-0.311113	-1.156148
0.230	4.514142	-1.022452	629.175811	-7.199703	1.889804	-0.150953	-0.300362	-1.144307
0.240	4.499340	-0.948985	628.965169	-7.135272	1.837456	-0.148298	-0.292140	-1.134446
0.250	4.465850	-0.895973	628.888012	-7.085988	1.801890	-0.145751	-0.286520	-1.126749
0.260	4.422479	-0.864881	628.928984	-7.050969	1.781091	-0.144446	-0.283194	-1.121107
0.270	4.377658	-0.854519	629.056774	-7.026962	1.771777	-0.144801	-0.281656	-1.117063
0.280	4.337041	-0.861825	629.238254	-7.009231	1.770683	-0.146292	-0.281401	-1.113923
0.290	4.302472	-0.882943	629.447166	-6.993136	1.775347	-0.147567	-0.282049	-1.110996
0.300	4.272317	-0.914365	629.665217	-6.975644	1.784245	-0.146873	-0.283364	-1.107834
0.310	4.242984	-0.953755	629.878322	-6.956167	1.796406	-0.142686	-0.285199	-1.104367
0.320	4.211160	-1.000022	630.073058	-6.936534	1.810871	-0.134325	-0.287406	-1.100910
0.330	4.175740	-1.052497	630.236860	-6.920196	1.826384	-0.122314	-0.289793	-1.098031
0.340	4.138398	-1.109689	630.361247	-6.910958	1.841534	-0.108270	-0.292140	-1.096349
0.350	4.102484	-1.168546	630.444003	-6.911695	1.855255	-0.094287	-0.294278	-1.096322
0.360	4.070878	-1.225022	630.487365	-6.923438	1.867327	-0.082104	-0.296172	-1.098109
0.370	4.044025	-1.275920	630.493540	-6.945110	1.878522	-0.072507	-0.297945	-1.101535
0.380	4.019192	-1.320900	630.461761	-6.973988	1.890275	-0.065294	-0.299824	-1.106171
0.390	3.991473	-1.363146	630.389586	-7.006790	1.904126	-0.059742	-0.302056	-1.111501
0.400	3.956271	-1.407939	630.277308	-7.041006	1.921265	-0.055256	-0.304828	-1.117128
0.410	3.912172	-1.459772	630.132032	-7.076013	1.942308	-0.051798	-0.308238	-1.122941
0.420	3.862616	-1.519631	629.968606	-7.113467	1.967220	-0.049906	-0.312273	-1.129178
0.430	3.815145	-1.583989	629.807116	-7.156701	1.995335	-0.050296	-0.316817	-1.136332
0.440	3.778223	-1.646205	629.668548	-7.209217	2.025610	-0.053310	-0.321695	-1.144923
0.450	3.757042	-1.699632	629.570591	-7.272954	2.057108	-0.058563	-0.326748	-1.155225
0.460	3.750458	-1.740810	629.524539	-7.347252	2.089346	-0.065058	-0.331893	-1.167111
0.470	3.750765	-1.771133	629.533242	-7.429052	2.122192	-0.071687	-0.337106	-1.180089
0.480	3.746525	-1.796302	629.589926	-7.514041	2.155416	-0.077806	-0.342352	-1.193482
0.490	3.727064	-1.824031	629.678528	-7.597990	2.188285	-0.083461	-0.347524	-1.206646
0.500	3.686525	-1.861147	629.776968	-7.677657	2.219516	-0.089132	-0.352429	-1.219107
0.510	3.625809	-1.911218	629.863736	-7.751133	2.247483	-0.095173	-0.356821	-1.230605
0.520	3.552033	-1.973544	629.925359	-7.817815	2.270481	-0.101340	-0.360437	-1.241070
0.530	3.476381	-2.043759	629.960341	-7.878163	2.286898	-0.106742	-0.363023	-1.250581
0.540	3.411491	-2.115636	629.977080	-7.933265	2.295372	-0.110223	-0.364358	-1.259294
0.550	3.369007	-2.183165	629.987557	-7.984227	2.295034	-0.110908	-0.364298	-1.267363
0.560	3.357494	-2.242038	630.001038	-8.031552	2.285830	-0.108537	-0.362829	-1.274847
0.570	3.380856	-2.290094	630.020683	-8.074806	2.268773	-0.103448	-0.360111	-1.281673
0.580	3.437471	-2.326773	630.043133	-8.112663	2.246027	-0.096322	-0.356488	-1.287636
0.590	3.520294	-2.352111	630.060038	-8.143214	2.220734	-0.087967	-0.352464	-1.292451
