Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	2.381081	-4.147655	651.558649	-7.479652	-9.486295	-0.195889	1.455939	-1.147963
0.020	2.381687	-4.194299	651.682065	-7.503086	-9.418906	-0.185544	1.445322	-1.151341
0.030	2.373202	-4.236408	651.831068	-7.526072	-9.351600	-0.178696	1.434666	-1.154605
0.040	2.350497	-4.270370	652.015934	-7.548690	-9.284620	-0.177861	1.423987	-1.157746
0.050	2.312225	-4.295401	652.226066	-7.572307	-9.217893	-0.184066	1.413297	-1.160994
0.060	2.261860	-4.313670	652.432368	-7.599214	-9.151226	-0.196749	1.402632	-1.164751
0.070	2.207477	-4.329750	652.598602	-7.631768	-9.084587	-0.214045	1.392063	-1.169443
0.080	2.159831	-4.349736	652.696817	-7.671523	-9.018261	-0.233247	1.381692	-1.175358
0.090	2.128894	-4.380026	652.719446	-7.718784	-8.952777	-0.251335	1.371612	-1.182558
0.100	2.119675	-4.425687	652.682387	-7.772625	-8.888563	-0.265567	1.361851	-1.190874
0.110	2.128726	-4.488717	652.618546	-7.831208	-8.825486	-0.274095	1.352319	-1.199967
0.120	2.143168	-4.566874	652.565983	-7.892243	-8.762643	-0.276462	1.342798	-1.209417
0.130	2.143932	-4.653715	652.555902	-7.953508	-8.698726	-0.273786	1.333024	-1.218824
0.140	2.113453	-4.739989	652.604052	-8.013221	-8.633003	-0.268509	1.322855	-1.227884
0.150	2.045199	-4.815946	652.707280	-8.069992	-8.566491	-0.263665	1.312455	-1.236388
0.160	1.949992	-4.873784	652.845797	-8.122335	-8.502526	-0.261886	1.302379	-1.244143
0.170	1.854469	-4.909502	652.990315	-8.168197	-8.446126	-0.264484	1.293453	-1.250891
0.180	1.791007	-4.923611	653.111176	-8.204976	-8.402268	-0.271036	1.286499	-1.256291
0.190	1.783462	-4.920374	653.185711	-8.230095	-8.373973	-0.279655	1.282020	-1.259993
0.200	1.835992	-4.905618	653.201644	-8.241808	-8.361235	-0.287784	1.280039	-1.261756
0.210	1.930905	-4.884029	653.156959	-8.239939	-8.361241	-0.293133	1.280127	-1.261556
0.220	2.036513	-4.857374	653.057982	-8.226385	-8.369550	-0.294322	1.281594	-1.259672
0.230	2.120374	-4.824617	652.917059	-8.205215	-8.381548	-0.291055	1.283708	-1.256701
0.240	2.160861	-4.783699	652.750525	-8.182080	-8.393652	-0.283913	1.285890	-1.253477
0.250	2.152119	-4.733926	652.577231	-8.162828	-8.403937	-0.274019	1.287807	-1.250860
0.260	2.101989	-4.677767	652.417543	-8.151713	-8.412110	-0.262753	1.289375	-1.249463
0.270	2.026230	-4.621202	652.292460	-8.150007	-8.419009	-0.251543	1.290680	-1.249441
0.280	1.942928	-4.572358	652.222474	-8.155741	-8.426029	-0.241643	1.291895	-1.250454
0.290	1.869175	-4.538950	652.225858	-8.164718	-8.434777	-0.233894	1.293229	-1.251824
0.300	1.819716	-4.525628	652.315804	-8.172198	-8.446921	-0.228539	1.294913	-1.252798
0.310	1.806180	-4.532339	652.495645	-8.174431	-8.463988	-0.225153	1.297172	-1.252795
0.320	1.835575	-4.554228	652.752447	-8.169423	-8.486953	-0.222783	1.300179	-1.251535
0.330	1.907814	-4.582905	653.051914	-8.156855	-8.515695	-0.220262	1.303984	-1.249036
0.340	2.013395	-4.608438	653.339826	-8.137423	-8.548615	-0.216636	1.308449	-1.245512
0.350	2.133417	-4.621351	653.553597	-8.112049	-8.582767	-0.211535	1.313246	-1.241222
0.360	2.243521	-4.614149	653.641607	-8.081395	-8.614648	-0.205332	1.317947	-1.236365
0.370	2.321122	-4.582389	653.581776	-8.045882	-8.641416	-0.198955	1.322163	-1.231044
0.380	2.353061	-4.525606	653.389805	-8.006034	-8.661946	-0.193367	1.325693	-1.225307
0.390	2.340235	-4.448111	653.113054	-7.962814	-8.677191	-0.188976	1.328589	-1.219209
0.400	2.297249	-4.358944	652.813993	-7.917686	-8.689707	-0.185340	1.331115	-1.212855
0.410	2.247362	-4.270144	652.551270	-7.872379	-8.702624	-0.181375	1.333631	-1.206400
0.420	2.214645	-4.193375	652.365260	-7.828461	-8.718457	-0.175935	1.336438	-1.200012
0.430	2.216057	-4.136245	652.271631	-7.786872	-8.738080	-0.168401	1.339638	-1.193808
0.440	2.256018	-4.100126	652.263552	-7.747617	-8.760144	-0.158941	1.343037	-1.187805
0.450	2.325280	-4.080523	652.320130	-7.709808	-8.781177	-0.148363	1.346145	-1.181906
0.460	2.404502	-4.069515	652.416332	-7.672076	-8.796541	-0.137739	1.348302	-1.175948
0.470	2.471341	-4.058842	652.529951	-7.633184	-8.802010	-0.128052	1.348905	-1.169783
0.480	2.508495	-4.042444	652.644286	-7.592560	-8.795429	-0.120037	1.347660	-1.163354
0.490	2.509559	-4.017945	652.748483	-7.550539	-8.777728	-0.114204	1.344734	-1.156730
0.500	2.480384	-3.986898	652.838176	-7.508217	-8.752769	-0.110950	1.340726	-1.150089
0.510	2.435559	-3.953663	652.916519	-7.466950	-8.726039	-0.110619	1.336471	-1.143630
0.520	2.391884	-3.923147	652.992757	-7.427654	-8.702724	-0.113465	1.332744	-1.137479
0.530	2.361959	-3.898381	653.075916	-7.390281	-8.686015	-0.119518	1.330016	-1.131611
0.540	2.350505	-3.879233	653.165742	-7.353782	-8.676345	-0.128405	1.328353	-1.125868
0.550	2.354180	-3.862894	653.247303	-7.316601	-8.671787	-0.139230	1.327489	-1.120035
0.560	2.364038	-3.845644	653.294699	-7.277422	-8.669313	-0.150629	1.327014	-1.113957
0.570	2.369239	-3.824834	653.282803	-7.235735	-8.666334	-0.161097	1.326582	-1.107596
0.580	2.360847	-3.800338	653.199656	-7.191985	-8.661894	-0.169481	1.326071	-1.101039
0.590	2.334633	-3.775088	653.051951	-7.147299	-8.657108	-0.175415	1.325638	-1.094446
0.600	2.291991	-3.754418	652.862099	-7.103030	-8.654697	-0.179437	1.325655	-1.087983
0.610	2.238822	-3.744159	652.661644	-7.060406	-8.657840	-0.182716	1.326543	-1.081787
0.620	2.183240	-3.748044	652.486717	-7.020469	-8.668856	-0.186520	1.328587	-1.075956
0.630	2.133459	-3.765599	652.376590	-6.984244	-8.688358	-0.191661	1.331801	-1.070585
0.640	2.096847	-3.791600	652.370927	-6.952885	-8.715292	-0.198173	1.335941	-1.065787
0.650	2.080235	-3.817501	652.500411	-6.927538	-8.747726	-0.205318	1.340647	-1.061691
0.660	2.090543	-3.834434	652.770904	-6.908942	-8.783847	-0.211915	1.345625	-1.058402
0.670	2.134168	-3.836773	653.148866	-6.897036	-8.822614	-0.216782	1.350781	-1.055967
0.680	2.214213	-3.824806	653.558942	-6.890896	-8.863779	-0.219142	1.356233	-1.054365
0.690	2.326315	-3.805190	653.899810	-6.889047	-8.907272	-0.218897	1.362177	-1.053532
0.700	2.455633	-3.788709	654.074187	-6.889883	-8.952268	-0.216714	1.368693	-1.053379
0.710	2.577703	-3.786197	654.020226	-6.891888	-8.996552	-0.213871	1.375577	-1.053773
0.720	2.664119	-3.804328	653.730454	-6.893540	-9.036797	-0.211859	1.382343	-1.054493
0.730	2.691236	-3.842973	653.251303	-6.893141	-9.069763	-0.211867	1.388403	-1.055205
