Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	5.642566	3.422919	731.007241	-10.436086	-19.385523	-0.042303	2.651892	-1.427631
0.020	6.383408	3.349050	728.331403	-10.403082	-19.920751	-0.032567	2.735122	-1.428345
0.030	7.091855	3.282199	725.640644	-10.364546	-20.435664	-0.019710	2.816224	-1.428330
0.040	7.738100	3.226469	722.942022	-10.316036	-20.911249	-0.001727	2.892521	-1.426952
0.050	8.297515	3.181235	720.295360	-10.255365	-21.330603	0.021782	2.961369	-1.423772
0.060	8.750397	3.140521	717.801882	-10.183003	-21.679463	0.049252	3.020257	-1.418637
0.070	9.080598	3.094481	715.579617	-10.101414	-21.946379	0.077331	3.066937	-1.411641
0.080	9.275119	3.032717	713.743432	-10.013613	-22.122965	0.101681	3.099568	-1.402971
0.090	9.325744	2.948110	712.398808	-9.921837	-22.204449	0.118276	3.116857	-1.392736
0.100	9.231978	2.839633	711.645610	-9.827177	-22.190459	0.124730	3.118190	-1.380909
0.110	9.003260	2.713431	711.579612	-9.730263	-22.085736	0.121033	3.103762	-1.367417
0.120	8.658546	2.582247	712.279634	-9.632277	-21.900305	0.109356	3.074678	-1.352317
0.130	8.222698	2.463308	713.777083	-9.535386	-21.648580	0.093029	3.032961	-1.335905
0.140	7.720720	2.374524	716.017618	-9.442090	-21.347209	0.075184	2.981380	-1.318695
0.150	7.171984	2.329379	718.834059	-9.353740	-21.012188	0.057642	2.923093	-1.301238
0.160	6.586745	2.331965	721.949687	-9.269091	-20.656416	0.040482	2.861199	-1.283897
0.170	5.966501	2.374456	725.020892	-9.183829	-20.288779	0.022495	2.798372	-1.266699
0.180	5.308404	2.438800	727.711194	-9.091504	-19.915085	0.002296	2.736674	-1.249329
0.190	4.612306	2.502790	729.772092	-8.985530	-19.540130	-0.020442	2.677566	-1.231279
0.200	3.887503	2.548412	731.099460	-8.861338	-19.169733	-0.044318	2.622042	-1.212056
0.210	3.155862	2.568923	731.743303	-8.717656	-18.811830	-0.066464	2.570824	-1.191354
0.220	2.449226	2.571464	731.869862	-8.556354	-18.476351	-0.083616	2.524540	-1.169109
0.230	1.801793	2.574237	731.695479	-8.381098	-18.174211	-0.093462	2.483849	-1.145435
0.240	1.240983	2.599598	731.419899	-8.195712	-17.916034	-0.095616	2.449487	-1.120521
0.250	0.781408	2.665715	731.181139	-8.003206	-17.711219	-0.091818	2.422275	-1.094559
0.260	0.424965	2.779601	731.041056	-7.805839	-17.567717	-0.085338	2.403110	-1.067770
0.270	0.166650	2.933885	730.998099	-7.605916	-17.492464	-0.079884	2.392956	-1.040484
0.280	0.002778	3.108582	731.015931	-7.406627	-17.492080	-0.078404	2.392845	-1.013196
0.290	-0.062778	3.277380	731.054456	-7.212312	-17.573214	-0.082138	2.403817	-0.986563
0.300	-0.017405	3.416191	731.092195	-7.027959	-17.741937	-0.090173	2.426772	-0.961296
0.310	0.155729	3.510719	731.133650	-6.858134	-18.001872	-0.099674	2.462186	-0.938014
0.320	0.469286	3.560206	731.200844	-6.705841	-18.351465	-0.106756	2.509771	-0.917100
0.330	0.922954	3.576071	731.313073	-6.571838	-18.781583	-0.107716	2.568200	-0.898635
0.340	1.497752	3.576215	731.462698	-6.454740	-19.274877	-0.100229	2.635114	-0.882443
0.350	2.155884	3.577408	731.596669	-6.351906	-19.807655	-0.084088	2.707456	-0.868225
0.360	2.846695	3.588926	731.612932	-6.260742	-20.353804	-0.061191	2.782045	-0.855745
0.370	3.517062	3.609942	731.377010	-6.179942	-20.889253	-0.034779	2.856154	-0.844973
0.380	4.122574	3.631259	730.757009	-6.110250	-21.395336	-0.008270	2.927832	-0.836153
0.390	4.635276	3.639873	729.666698	-6.054481	-21.860010	0.015758	2.995890	-0.829760
0.400	5.045191	3.623927	728.100418	-6.016812	-22.276924	0.036040	3.059595	-0.826371
0.410	5.355689	3.576179	726.145330	-6.001690	-22.643184	0.052467	3.118272	-0.826514
0.420	5.575476	3.495221	723.966932	-6.012888	-22.956936	0.065532	3.170992	-0.830547
0.430	5.711152	3.384525	721.776690	-6.053091	-23.215712	0.075700	3.216467	-0.838638
0.440	5.763649	3.249831	719.796743	-6.124036	-23.416091	0.083017	3.253153	-0.850801
0.450	5.729795	3.095846	718.232593	-6.226903	-23.554818	0.087138	3.279553	-0.866976
0.460	5.607724	2.923756	717.255483	-6.362632	-23.631044	0.087680	3.294648	-0.887080
0.470	5.402989	2.730990	716.989031	-6.531962	-23.648835	0.084657	3.298354	-0.911027
0.480	5.131827	2.513536	717.493790	-6.735169	-23.618799	0.078642	3.291847	-0.938708
0.490	4.819542	2.269572	718.748486	-6.971635	-23.557951	0.070549	3.277635	-0.969969
0.500	4.494504	2.002487	720.634598	-7.239409	-23.487563	0.061209	3.259289	-1.004588
0.510	4.180605	1.721897	722.936482	-7.534837	-23.429586	0.051061	3.240891	-1.042254
0.520	3.891753	1.442290	725.367926	-7.852293	-23.402743	0.040220	3.226327	-1.082526
0.530	3.630965	1.179916	727.626017	-8.184113	-23.419449	0.028841	3.218611	-1.124769
0.540	3.394194	0.949079	729.458697	-8.520779	-23.484346	0.017495	3.219421	-1.168096
0.550	3.176722	0.759085	730.721785	-8.851184	-23.594777	0.007226	3.228969	-1.211293
0.560	2.978918	0.612665	731.402828	-9.162859	-23.743003	-0.000772	3.246228	-1.252779
0.570	2.808912	0.506193	731.603623	-9.442494	-23.919522	-0.005693	3.269465	-1.290657
0.580	2.681437	0.431413	731.491862	-9.677360	-24.116525	-0.007544	3.296896	-1.322962
0.590	2.613957	0.378020	731.243679	-9.857861	-24.330516	-0.007224	3.327279	-1.348095
