Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	-3.305863	0.979865	704.956680	12.895180	58.065071	-0.394914	-8.236686	1.829216
0.020	-3.106436	1.198271	704.868750	12.980978	57.946814	-0.403961	-8.220937	1.841616
0.030	-2.893525	1.385854	704.560489	13.051794	57.813226	-0.407789	-8.205573	1.852473
0.040	-2.660658	1.516123	703.856289	13.095075	57.653532	-0.402557	-8.191094	1.860476
0.050	-2.412785	1.569136	702.658167	13.101834	57.464105	-0.386710	-8.178102	1.864610
0.060	-2.166494	1.535122	700.966350	13.067599	57.249392	-0.361190	-8.167210	1.864226
0.070	-1.945585	1.416917	698.879481	12.992291	57.020606	-0.329003	-8.158861	1.859017
0.080	-1.773258	1.229762	696.572823	12.879175	56.792635	-0.294393	-8.153151	1.848934
0.090	-1.663845	0.997647	694.260796	12.733220	56.580299	-0.261886	-8.149718	1.834069
0.100	-1.617647	0.746721	692.155858	12.559349	56.395374	-0.235407	-8.147785	1.814526
0.110	-1.621135	0.497669	690.435551	12.360971	56.245367	-0.217562	-8.146360	1.790315
0.120	-1.652133	0.259799	689.224216	12.139165	56.134100	-0.209173	-8.144534	1.761279
0.130	-1.687634	0.029262	688.589333	11.892767	56.063305	-0.209185	-8.141762	1.727120
0.140	-1.711294	-0.207546	688.548392	11.619430	56.034158	-0.215031	-8.138013	1.687526
0.150	-1.718135	-0.466458	689.081362	11.317414	56.048050	-0.223422	-8.133735	1.642392
0.160	-1.715169	-0.756712	690.143930	10.987527	56.106405	-0.231277	-8.129667	1.592063
0.170	-1.718400	-1.074479	691.676668	10.634341	56.209719	-0.236432	-8.126589	1.537473
0.180	-1.747874	-1.401596	693.606563	10.265955	56.356118	-0.237883	-8.125084	1.480083
0.190	-1.822535	-1.710204	695.841365	9.892195	56.539805	-0.235621	-8.125387	1.421616
0.200	-1.955971	-1.971352	698.262283	9.522012	56.750002	-0.230282	-8.127319	1.363673
0.210	-2.153383	-2.164060	700.722980	9.161288	56.970946	-0.222833	-8.130309	1.307405
0.220	-2.409785	-2.281426	703.059615	8.812047	57.183244	-0.214288	-8.133484	1.253385
0.230	-2.709407	-2.331776	705.109206	8.473250	57.366277	-0.205381	-8.135800	1.201693
0.240	-3.026670	-2.334863	706.727579	8.142552	57.500970	-0.196205	-8.136228	1.152149
0.250	-3.329531	-2.315061	707.798508	7.818083	57.572258	-0.186030	-8.133990	1.104563
0.260	-3.585893	-2.294487	708.232724	7.499567	57.570930	-0.173509	-8.128815	1.058913
0.270	-3.772828	-2.288515	707.964098	7.188512	57.494805	-0.157305	-8.121147	1.015378
0.280	-3.886575	-2.304747	706.953838	6.887503	57.349147	-0.136883	-8.112149	0.974251
0.290	-3.949489	-2.345083	705.208709	6.598748	57.145946	-0.113079	-8.103409	0.935716
0.300	-4.009573	-2.409524	702.809082	6.322207	56.901619	-0.088085	-8.096312	0.899563
0.310	-4.129929	-2.499718	699.934418	6.054019	56.633058	-0.064629	-8.091195	0.864941
0.320	-4.368571	-2.620242	696.871606	5.786149	56.352623	-0.044478	-8.086514	0.830303
0.330	-4.752584	-2.776380	693.994722	5.508130	56.063304	-0.026760	-8.078347	0.793685
0.340	-5.253884	-2.968722	691.711441	5.211043	55.755670	-0.007006	-8.060539	0.753355
0.350	-5.776501	-3.186622	690.381546	4.892764	55.408068	0.022196	-8.025717	0.708704
0.360	-6.165571	-3.403718	690.225644	4.562448	54.990816	0.068535	-7.967078	0.661008
0.370	-6.243471	-3.578914	691.252611	4.241740	54.473741	0.136016	-7.880439	0.613631
