Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	0.908201	-2.582174	623.870693	-14.975997	57.690405	-0.537656	-9.247173	-2.400497
0.020	0.998558	-2.529610	622.764329	-14.889168	57.486759	-0.519880	-9.230901	-2.390819
0.030	1.103593	-2.475414	621.840310	-14.799834	57.291256	-0.503237	-9.213178	-2.380006
0.040	1.233308	-2.418250	621.230841	-14.705933	57.112016	-0.488631	-9.193365	-2.367225
0.050	1.388859	-2.356748	620.989766	-14.605487	56.956341	-0.476325	-9.171865	-2.351969
0.060	1.561670	-2.288951	621.086319	-14.496807	56.829693	-0.466025	-9.150048	-2.334105
0.070	1.735868	-2.211781	621.422427	-14.378893	56.734764	-0.457213	-9.129822	-2.313868
0.080	1.893208	-2.121134	621.866140	-14.251872	56.671075	-0.449482	-9.113066	-2.291791
0.090	2.018571	-2.012952	622.290391	-14.117074	56.635274	-0.442660	-9.101101	-2.268567
0.100	2.104035	-1.885041	622.605454	-13.976464	56.622068	-0.436664	-9.094374	-2.244835
0.110	2.150321	-1.738744	622.775752	-13.831687	56.625464	-0.431214	-9.092432	-2.220974
0.120	2.165433	-1.579469	622.817418	-13.683363	56.639915	-0.425660	-9.094144	-2.197010
0.130	2.161238	-1.415671	622.780059	-13.531143	56.660973	-0.419089	-9.098071	-2.172700
0.140	2.149483	-1.256838	622.721142	-13.374582	56.685407	-0.410697	-9.102856	-2.147764
0.150	2.139029	-1.111447	622.682595	-13.214366	56.710979	-0.400257	-9.107526	-2.122167
0.160	2.135422	-0.985582	622.677581	-13.053279	56.736159	-0.388435	-9.111643	-2.096314
0.170	2.142438	-0.882295	622.691996	-12.896354	56.759900	-0.376759	-9.115245	-2.071065
0.180	2.164031	-0.801505	622.699334	-12.750013	56.781443	-0.367168	-9.118597	-2.047539
0.190	2.205031	-0.740392	622.680772	-12.620471	56.800125	-0.361275	-9.121869	-2.026796
0.200	2.269890	-0.694381	622.639107	-12.512090	56.815314	-0.359676	-9.124919	-2.009525
0.210	2.359965	-0.658550	622.598733	-12.426302	56.826522	-0.361680	-9.127311	-1.995877
0.220	2.470731	-0.628913	622.592008	-12.361342	56.833548	-0.365622	-9.128538	-1.985464
0.230	2.590545	-0.602986	622.639794	-12.312664	56.836496	-0.369576	-9.128311	-1.977494
0.240	2.702089	-0.579581	622.736785	-12.273851	56.835651	-0.372123	-9.126753	-1.970953
0.250	2.786557	-0.558269	622.849670	-12.237952	56.831371	-0.372818	-9.124412	-1.964832
0.260	2.829323	-0.538854	622.929873	-12.199184	56.824091	-0.372234	-9.122069	-1.958356
0.270	2.824849	-0.520998	622.935191	-12.154668	56.814395	-0.371628	-9.120434	-1.951193
0.280	2.778497	-0.503976	622.850021	-12.105507	56.803072	-0.372373	-9.119864	-1.943567
0.290	2.704212	-0.486561	622.694438	-12.056526	56.791133	-0.375404	-9.120225	-1.936186
0.300	2.619310	-0.467026	622.517581	-12.014431	56.779872	-0.380942	-9.121007	-1.929975
0.310	2.539076	-0.443246	622.378047	-11.985000	56.770928	-0.388617	-9.121615	-1.925679
0.320	2.473451	-0.412952	622.320167	-11.970539	56.766232	-0.397888	-9.121709	-1.923534
0.330	2.426311	-0.374122	622.356949	-11.968825	56.767719	-0.408403	-9.121408	-1.923145
0.340	2.396441	-0.325444	622.466691	-11.974013	56.776840	-0.420053	-9.121266	-1.923639
0.350	2.379080	-0.266874	622.603484	-11.978956	56.794037	-0.432715	-9.122024	-1.924010
0.360	2.367404	-0.200238	622.716267	-11.977767	56.818437	-0.445886	-9.124290	-1.923471
0.370	2.353945	-0.129667	622.768841	-11.967509	56.847999	-0.458469	-9.128266	-1.921661
0.380	2.332137	-0.061576	622.753286	-11.948518	56.880100	-0.468829	-9.133649	-1.918660
0.390	2.297954	-0.003971	622.691483	-11.923576	56.912381	-0.475146	-9.139740	-1.914845
0.400	2.251182	0.034996	622.624175	-11.896594	56.943451	-0.475993	-9.145718	-1.910718
0.410	2.195605	0.049063	622.592705	-11.871528	56.973043	-0.470975	-9.150933	-1.906789
0.420	2.137823	0.035978	622.621579	-11.851906	57.001500	-0.461165	-9.155079	-1.903549
0.430	2.085060	-0.001174	622.708597	-11.840831	57.028888	-0.449088	-9.158198	-1.901504
0.440	2.042778	-0.054263	622.825064	-11.841082	57.054299	-0.438178	-9.160566	-1.901189
0.450	2.012733	-0.112269	622.924810	-11.854895	57.075824	-0.431909	-9.162554	-1.903102
0.460	1.991886	-0.164688	622.958451	-11.883338	57.091317	-0.432861	-9.164547	-1.907565
0.470	1.972530	-0.204956	622.888288	-11.925625	57.099621	-0.442007	-9.166912	-1.914569
0.480	1.943968	-0.232445	622.699392	-11.978939	57.101703	-0.458435	-9.170027	-1.923711
0.490	1.895653	-0.252230	622.404181	-12.039100	57.101196	-0.479652	-9.174295	-1.934290
0.500	1.820878	-0.272773	622.040259	-12.101782	57.104042	-0.502385	-9.180120	-1.945498
0.510	1.719522	-0.302610	621.663021	-12.163686	57.117295	-0.523536	-9.187822	-1.956637
0.520	1.598551	-0.347513	621.334926	-12.223261	57.147440	-0.540868	-9.197526	-1.967258
0.530	1.469911	-0.409190	621.113602	-12.280929	57.198773	-0.553258	-9.209068	-1.977244
0.540	1.346578	-0.485693	621.041485	-12.338825	57.272353	-0.560573	-9.221985	-1.986796
0.550	1.238499	-0.572806	621.139112	-12.400027	57.365795	-0.563396	-9.235579	-1.996337
0.560	1.150361	-0.665500	621.402095	-12.467287	57.473857	-0.562776	-9.249061	-2.006316
0.570	1.082135	-0.758941	621.800295	-12.541648	57.589533	-0.560093	-9.261741	-2.016990
0.580	1.031616	-0.848974	622.278625	-12.621648	57.705288	-0.556988	-9.273224	-2.028295
0.590	0.997010	-0.932235	622.761249	-12.703621	57.814097	-0.555231	-9.283509	-2.039886
0.600	0.977843	-1.006114	623.162006	-12.783078	57.910179	-0.556463	-9.292957	-2.051325
0.610	0.973884	-1.068715	623.402147	-12.856398	57.989574	-0.561782	-9.302113	-2.062296
0.620	0.983304	-1.118817	623.431988	-12.921888	58.050625	-0.571273	-9.311461	-2.072702
0.630	1.001714	-1.155843	623.248440	-12.979728	58.094218	-0.583704	-9.321198	-2.082593
0.640	1.022938	-1.179974	622.899360	-13.031069	58.123548	-0.596662	-9.331130	-2.092002
0.650	1.040946	-1.192411	622.470641	-13.076950	58.143416	-0.607197	-9.340748	-2.100814
0.660	1.051630	-1.195641	622.060114	-13.117605	58.159273	-0.612777	-9.349462	-2.108736
0.670	1.053414	-1.193536	621.748397	-13.152450	58.176242	-0.612132	-9.356879	-2.115397
0.680	1.046565	-1.191089	621.577675	-13.180685	58.198355	-0.605612	-9.363006	-2.120521
0.690	1.031859	-1.193502	621.546151	-13.202096	58.228167	-0.594978	-9.368277	-2.124073
0.700	1.009592	-1.204443	621.619312	-13.217579	58.266788	-0.582830	-9.373388	-2.126314
0.710	0.979574	-1.224027	621.751219	-13.229154	58.314127	-0.571988	-9.379013	-2.127725
