Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	4.188493	1.857823	723.566207	7.678817	11.809063	-0.896089	-1.632064	1.061246
0.020	4.116354	1.861781	723.753201	7.638658	11.827575	-0.895746	-1.634200	1.055423
0.030	4.061108	1.864828	723.894232	7.596731	11.838181	-0.895224	-1.635347	1.049426
0.040	4.035015	1.864518	723.958244	7.550594	11.835156	-0.894396	-1.634784	1.042960
0.050	4.042437	1.856946	723.936219	7.496662	11.816181	-0.893199	-1.632213	1.035542
0.060	4.079044	1.837486	723.841918	7.431232	11.782373	-0.891638	-1.627755	1.026637
0.070	4.133407	1.802150	723.706140	7.351970	11.737045	-0.889799	-1.621797	1.015878
0.080	4.190290	1.748844	723.567323	7.258876	11.683861	-0.887871	-1.614758	1.003207
0.090	4.234740	1.677955	723.461581	7.154118	11.625216	-0.886125	-1.606888	0.988873
0.100	4.256057	1.592218	723.414527	7.040896	11.561575	-0.884811	-1.598195	0.973286
0.110	4.250661	1.496148	723.436052	6.922014	11.491893	-0.884045	-1.588515	0.956825
0.120	4.222880	1.395287	723.518329	6.798893	11.414658	-0.883722	-1.577660	0.939699
0.130	4.183304	1.295332	723.637485	6.671513	11.328864	-0.883483	-1.565544	0.921941
0.140	4.145346	1.200976	723.759711	6.539324	11.234432	-0.882763	-1.552232	0.903521
0.150	4.121392	1.114440	723.851359	6.402613	11.132140	-0.880930	-1.537904	0.884520
0.160	4.119919	1.034299	723.889888	6.263336	11.023384	-0.877473	-1.522798	0.865233
0.170	4.144217	0.955598	723.870677	6.124723	10.910025	-0.872143	-1.507179	0.846107
0.180	4.192564	0.871747	723.806218	5.989842	10.794307	-0.864953	-1.491326	0.827548
0.190	4.259237	0.777400	723.718478	5.860178	10.678738	-0.856097	-1.475538	0.809732
0.200	4.335854	0.670640	723.629279	5.735243	10.565896	-0.845852	-1.460126	0.792567
0.210	4.412941	0.553177	723.554257	5.613370	10.458291	-0.834467	-1.445405	0.775805
0.220	4.481764	0.428656	723.502625	5.492862	10.358348	-0.822074	-1.431695	0.759204
0.230	4.536242	0.300378	723.480461	5.372611	10.268416	-0.808677	-1.419308	0.742606
0.240	4.574435	0.169922	723.493260	5.251901	10.190582	-0.794253	-1.408525	0.725909
0.250	4.599002	0.037229	723.545304	5.129890	10.126180	-0.778973	-1.399523	0.708994
0.260	4.616249	-0.098380	723.636497	5.005369	10.075188	-0.763395	-1.392300	0.691697
0.270	4.633876	-0.237292	723.758782	4.877050	10.035938	-0.748504	-1.386641	0.673850
0.280	4.658189	-0.379371	723.894156	4.744216	10.005509	-0.735525	-1.382178	0.655374
0.290	4.691942	-0.524188	724.015861	4.607262	9.980751	-0.725570	-1.378527	0.636348
0.300	4.733580	-0.671124	724.094017	4.467746	9.959481	-0.719309	-1.375440	0.617012
0.310	4.777935	-0.819083	724.105443	4.327903	9.941222	-0.716765	-1.372897	0.597690
0.320	4.817963	-0.966000	724.044655	4.189999	9.927054	-0.717256	-1.371055	0.578694
0.330	4.846940	-1.108517	723.930684	4.055927	9.918646	-0.719463	-1.370110	0.560265
0.340	4.860543	-1.242152	723.804438	3.927205	9.916979	-0.721691	-1.370119	0.542578
0.350	4.858236	-1.362038	723.715091	3.805246	9.921377	-0.722308	-1.370895	0.525793
0.360	4.843539	-1.464087	723.700311	3.691601	9.929271	-0.720194	-1.372014	0.510101
0.370	4.823050	-1.546189	723.769978	3.587930	9.936715	-0.715022	-1.372911	0.495728
0.380	4.804498	-1.609033	723.902367	3.495641	9.939323	-0.707227	-1.373020	0.482888
0.390	4.794574	-1.656314	724.055308	3.415418	9.933175	-0.697698	-1.371881	0.471707
0.400	4.797416	-1.694210	724.186619	3.347001	9.915332	-0.687339	-1.369168	0.462174
0.410	4.814206	-1.730074	724.272985	3.289457	9.883968	-0.676717	-1.364674	0.454174
