Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	4.543526	-3.404782	590.430910	-1.709595	15.691498	0.302102	-2.657635	-0.289550
0.020	4.587821	-3.353181	590.529885	-1.756833	15.686702	0.301513	-2.656377	-0.297501
0.030	4.623196	-3.318983	590.654564	-1.800020	15.682717	0.299623	-2.655142	-0.304750
0.040	4.642541	-3.313604	590.813319	-1.836426	15.679782	0.295775	-2.653932	-0.310830
0.050	4.643265	-3.340013	590.992322	-1.865318	15.677735	0.290288	-2.652782	-0.315625
0.060	4.628808	-3.392512	591.155901	-1.888318	15.676181	0.284221	-2.651785	-0.319428
0.070	4.608313	-3.458981	591.257408	-1.909141	15.674778	0.278806	-2.651092	-0.322895
0.080	4.593819	-3.524759	591.257676	-1.932733	15.673532	0.274862	-2.650880	-0.326885
0.090	4.595710	-3.577113	591.143975	-1.963888	15.672986	0.272467	-2.651298	-0.332218
0.100	4.618350	-3.608963	590.941036	-2.005605	15.674228	0.270969	-2.652418	-0.339392
0.110	4.657915	-3.620438	590.707630	-2.057706	15.678652	0.269282	-2.654215	-0.348346
0.120	4.703491	-3.617605	590.517657	-2.116500	15.687493	0.266312	-2.656566	-0.358414
0.130	4.741122	-3.608964	590.432138	-2.176002	15.701225	0.261337	-2.659277	-0.368544
0.140	4.759191	-3.601292	590.473945	-2.230467	15.719096	0.254215	-2.662115	-0.377742
0.150	4.752862	-3.596690	590.616627	-2.277234	15.739034	0.245321	-2.664848	-0.385569
0.160	4.725680	-3.592240	590.792479	-2.318591	15.758020	0.235280	-2.667268	-0.392454
0.170	4.687823	-3.582636	590.916620	-2.361730	15.772829	0.224671	-2.669214	-0.399672
0.180	4.652160	-3.564913	590.917765	-2.416663	15.780949	0.213907	-2.670583	-0.408968
0.190	4.629961	-3.543083	590.764314	-2.492857	15.781476	0.203386	-2.671366	-0.421971
0.200	4.627619	-3.529939	590.476247	-2.595895	15.775731	0.193768	-2.671696	-0.439627
0.210	4.644953	-3.544290	590.118758	-2.725368	15.767362	0.186102	-2.671896	-0.461834
0.220	4.675303	-3.604204	589.780761	-2.874688	15.761848	0.181665	-2.672493	-0.487416
0.230	4.707350	-3.719220	589.546930	-3.032785	15.765568	0.181548	-2.674184	-0.514426
0.240	4.728091	-3.885229	589.473222	-3.187011	15.784670	0.186193	-2.677759	-0.540654
0.250	4.725946	-4.084428	589.573357	-3.326282	15.823883	0.195066	-2.683955	-0.564185
0.260	4.693005	-4.290346	589.819801	-3.443511	15.885325	0.206610	-2.693250	-0.583824
0.270	4.626091	-4.475713	590.158620	-3.536722	15.967555	0.218596	-2.705638	-0.599283
0.280	4.527110	-4.620042	590.532159	-3.608754	16.065326	0.228785	-2.720483	-0.611102
0.290	4.403435	-4.714353	590.898468	-3.665946	16.170395	0.235649	-2.736577	-0.620402
0.300	4.268357	-4.761884	591.237268	-3.716342	16.273273	0.238772	-2.752410	-0.628570
0.310	4.140588	-4.775008	591.540986	-3.767960	16.365254	0.238755	-2.766546	-0.636974
0.320	4.041574	-4.769837	591.799270	-3.827416	16.439923	0.236670	-2.777956	-0.646742
0.330	3.990430	-4.760737	591.988621	-3.898990	16.493765	0.233431	-2.786163	-0.658626
0.340	3.997983	-4.756943	592.074374	-3.983921	16.526109	0.229451	-2.791222	-0.672875
0.350	4.062543	-4.762228	592.024472	-4.079803	16.538973	0.224773	-2.793630	-0.689127
0.360	4.169630	-4.776873	591.827525	-4.180290	16.537053	0.219483	-2.794235	-0.706336
0.370	4.296082	-4.800013	591.504506	-4.275739	16.527511	0.213994	-2.794148	-0.722858
0.380	4.416984	-4.830620	591.106199	-4.355306	16.518998	0.208908	-2.794591	-0.736806
0.390	4.512917	-4.866794	590.696731	-4.410267	16.519807	0.204541	-2.796665	-0.746621
0.400	4.574963	-4.904410	590.331764	-4.437332	16.535688	0.200477	-2.801084	-0.751668
0.410	4.605606	-4.936760	590.042011	-4.440294	16.568287	0.195545	-2.807984	-0.752539
0.420	4.615040	-4.956206	589.828315	-4.429025	16.614928	0.188327	-2.816909	-0.750901
0.430	4.614333	-4.957598	589.668131	-4.416146	16.669905	0.177994	-2.826998	-0.748921
0.440	4.608552	-4.941758	589.528980	-4.412876	16.726804	0.165029	-2.837317	-0.748543
0.450	4.593206	-4.916676	589.383190	-4.425804	16.780983	0.151406	-2.847211	-0.750921
0.460	4.555868	-4.895035	589.219353	-4.455711	16.831245	0.140018	-2.856533	-0.756206
