Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	1.414572	-0.870781	533.594570	-8.878558	19.419593	-0.502472	-3.639391	-1.663915
0.020	1.469804	-0.862624	533.678440	-8.903276	19.385273	-0.514779	-3.632388	-1.668285
0.030	1.518934	-0.854933	533.797738	-8.927458	19.350455	-0.526659	-3.625054	-1.672442
0.040	1.559248	-0.848061	533.974154	-8.950401	19.314028	-0.537941	-3.617034	-1.676186
0.050	1.593588	-0.841840	534.203825	-8.971083	19.274355	-0.548618	-3.608053	-1.679337
0.060	1.629264	-0.835418	534.455326	-8.988165	19.229793	-0.558648	-3.598017	-1.681743
0.070	1.673983	-0.827649	534.677546	-9.000143	19.179439	-0.567737	-3.587104	-1.683284
0.080	1.730665	-0.817979	534.815138	-9.005645	19.123666	-0.575292	-3.575753	-1.683880
0.090	1.794137	-0.807274	534.826094	-9.003819	19.064114	-0.580565	-3.564544	-1.683504
0.100	1.852099	-0.797878	534.695003	-8.994680	19.003100	-0.582914	-3.554007	-1.682208
0.110	1.890403	-0.792679	534.437436	-8.979305	18.942713	-0.582030	-3.544421	-1.680141
0.120	1.900146	-0.793510	534.095076	-8.959853	18.883995	-0.577984	-3.535699	-1.677576
0.130	1.882834	-0.799665	533.725143	-8.939455	18.826536	-0.571121	-3.527384	-1.674917
0.140	1.850875	-0.807521	533.388410	-8.921992	18.768533	-0.561953	-3.518736	-1.672701
0.150	1.823153	-0.811825	533.137944	-8.911663	18.707212	-0.551160	-3.508888	-1.671549
0.160	1.818014	-0.808230	533.009318	-8.912223	18.639517	-0.539659	-3.497034	-1.672058
0.170	1.847046	-0.795695	533.013836	-8.926044	18.562957	-0.528553	-3.482641	-1.674636
0.180	1.912275	-0.777305	533.137188	-8.953360	18.476441	-0.518877	-3.465607	-1.679373
0.190	2.007356	-0.759070	533.344851	-8.992057	18.380880	-0.511232	-3.446341	-1.685974
0.200	2.121293	-0.747403	533.592965	-9.038118	18.279306	-0.505552	-3.425702	-1.693823
0.210	2.242534	-0.746635	533.840541	-9.086615	18.176403	-0.501172	-3.404838	-1.702122
0.220	2.361815	-0.757695	534.057635	-9.132943	18.077553	-0.497176	-3.384944	-1.710104
0.230	2.473276	-0.778297	534.226627	-9.173800	17.987716	-0.492811	-3.367057	-1.717211
0.240	2.574026	-0.804288	534.338652	-9.207508	17.910504	-0.487749	-3.351901	-1.723160
0.250	2.662645	-0.831433	534.390239	-9.233651	17.847728	-0.482082	-3.339830	-1.727885
0.260	2.737323	-0.856954	534.383703	-9.252483	17.799513	-0.476126	-3.330849	-1.731431
0.270	2.794530	-0.880146	534.330481	-9.264610	17.764855	-0.470186	-3.324694	-1.733873
0.280	2.829019	-0.901758	534.252963	-9.271126	17.742305	-0.464437	-3.320956	-1.735344
0.290	2.835392	-0.922485	534.180492	-9.273777	17.730451	-0.458950	-3.319187	-1.736076
0.300	2.810613	-0.941643	534.139469	-9.274668	17.728066	-0.453792	-3.318996	-1.736376
0.310	2.756238	-0.956942	534.142536	-9.275472	17.734012	-0.449094	-3.320090	-1.736516
0.320	2.679099	-0.965395	534.183252	-9.276763	17.747091	-0.445048	-3.322285	-1.736626
0.330	2.589897	-0.964584	534.239478	-9.278045	17.765981	-0.441856	-3.325471	-1.736683
0.340	2.500310	-0.953483	534.283474	-9.278493	17.789298	-0.439645	-3.329562	-1.736624
0.350	2.419886	-0.932503	534.293288	-9.277874	17.815641	-0.438345	-3.334431	-1.736476
0.360	2.353907	-0.903032	534.260254	-9.277015	17.843509	-0.437633	-3.339853	-1.736422
0.370	2.302835	-0.867050	534.190125	-9.277625	17.871134	-0.437005	-3.345463	-1.736765
0.380	2.263340	-0.827189	534.098516	-9.281679	17.896426	-0.436019	-3.350772	-1.737822
0.390	2.230392	-0.787089	534.003681	-9.290756	17.917210	-0.434517	-3.355260	-1.739830
0.400	2.199547	-0.751501	533.920354	-9.305594	17.931687	-0.432717	-3.358495	-1.742881
0.410	2.168486	-0.725687	533.856702	-9.325979	17.938854	-0.431086	-3.360238	-1.746907
0.420	2.137289	-0.714106	533.814278	-9.350941	17.938611	-0.430109	-3.360459	-1.751722
0.430	2.107608	-0.718887	533.790398	-9.379204	17.931522	-0.430099	-3.359281	-1.757095
0.440	2.081495	-0.738807	533.782453	-9.409742	17.918402	-0.431114	-3.356874	-1.762842
0.450	2.060706	-0.769363	533.792343	-9.442200	17.899920	-0.433010	-3.353349	-1.768890
0.460	2.046846	-0.804085	533.827660	-9.477005	17.876285	-0.435583	-3.348700	-1.775293
0.470	2.042022	-0.836666	533.897461	-9.515042	17.847040	-0.438740	-3.342784	-1.782185
0.480	2.049227	-0.862993	534.004507	-9.556991	17.811054	-0.442614	-3.335375	-1.789684
0.490	2.071792	-0.882206	534.139133	-9.602577	17.766883	-0.447532	-3.326265	-1.797767
0.500	2.111752	-0.896448	534.279354	-9.650147	17.713541	-0.453846	-3.315408	-1.806199
0.510	2.167885	-0.909597	534.397677	-9.696905	17.651442	-0.461697	-3.303054	-1.814548
0.520	2.234721	-0.925503	534.471040	-9.739842	17.582950	-0.470870	-3.289785	-1.822333
0.530	2.303494	-0.946226	534.489316	-9.777000	17.512063	-0.480783	-3.276410	-1.829223
0.540	2.364985	-0.970748	534.459286	-9.808445	17.443215	-0.490590	-3.263713	-1.835209
0.550	2.413032	-0.994674	534.402545	-9.836361	17.379823	-0.499376	-3.252197	-1.840628
0.560	2.446977	-1.011292	534.346970	-9.864166	17.323356	-0.506404	-3.241968	-1.846023
0.570	2.471582	-1.013911	534.313704	-9.895119	17.273338	-0.511317	-3.232808	-1.851931
0.580	2.494042	-0.998653	534.304975	-9.931190	17.228048	-0.514174	-3.224385	-1.858712
0.590	2.519360	-0.966424	534.299551	-9.972653	17.185403	-0.515267	-3.216436	-1.866491
0.600	2.546650	-0.923017	534.259507	-10.018445	17.143631	-0.514828	-3.208858	-1.875202
0.610	2.568650	-0.877268	534.145847	-10.066954	17.101646	-0.512820	-3.201681	-1.884683
0.620	2.574864	-0.838276	533.936081	-10.116783	17.059278	-0.508973	-3.195004	-1.894755
0.630	2.556646	-0.812943	533.636716	-10.167107	17.017489	-0.503055	-3.188965	-1.905249
0.640	2.511589	-0.804612	533.286226	-10.217495	16.978475	-0.495229	-3.183745	-1.915950
0.650	2.445245	-0.812936	532.947289	-10.267487	16.945404	-0.486236	-3.179565	-1.926548
0.660	2.369684	-0.834759	532.690352	-10.316357	16.921598	-0.477222	-3.176629	-1.936652
0.670	2.299816	-0.865624	532.573783	-10.363334	16.909237	-0.469303	-3.175004	-1.945896
0.680	2.249177	-0.901406	532.627399	-10.408176	16.908069	-0.463138	-3.174465	-1.954119
0.690	2.226840	-0.939566	532.844660	-10.451739	16.914744	-0.458816	-3.174423	-1.961498
0.700	2.236332	-0.979618	533.184820	-10.496157	16.923258	-0.456044	-3.173995	-1.968578
0.710	2.276348	-1.022664	533.582903	-10.544363	16.926458	-0.454439	-3.172226	-1.976143
0.720	2.342296	-1.070209	533.964376	-10.598980	16.918022	-0.453734	-3.168380	-1.984960
0.730	2.427589	-1.122726	534.261613	-10.661017	16.894143	-0.453803	-3.162148	-1.995468
0.740	2.524259	-1.178552	534.429147	-10.729016	16.854354	-0.454528	-3.153712	-2.007566
0.750	2.623192	-1.233593	534.454374	-10.799189	16.801391	-0.455613	-3.143653	-2.020601
0.760	2.714690	-1.282081	534.360696	-10.866539	16.740384	-0.456514	-3.132787	-2.033559
0.770	2.789883	-1.318271	534.201123	-10.926455	16.677729	-0.456616	-3.121994	-2.045382
0.780	2.842910	-1.338426	534.042867	-10.976087	16.619903	-0.455577	-3.112091	-2.055282
0.790	2.872991	-1.342194	533.947224	-11.015042	16.572300	-0.453593	-3.103734	-2.062946
0.800	2.885179	-1.332713	533.951930	-11.045266	16.538201	-0.451354	-3.097320	-2.068588
0.810	2.888958	-1.315491	534.062300	-11.070289	16.518119	-0.449693	-3.092920	-2.072846
0.820	2.894896	-1.296726	534.252928	-11.094146	16.509836	-0.449158	-3.090266	-2.076572
0.830	2.910564	-1.281776	534.477003	-11.120353	16.509254	-0.449804	-3.088861	-2.080605
0.840	2.937451	-1.274213	534.678674	-11.151169	16.511783	-0.451334	-3.088169	-2.085583
0.850	2.970297	-1.275468	534.805576	-11.187262	16.513773	-0.453422	-3.087809	-2.091837
0.860	2.999182	-1.284923	534.820469	-11.227714	16.513451	-0.455921	-3.087663	-2.099343
0.870	3.013380	-1.300371	534.710962	-11.270313	16.511084	-0.458757	-3.087852	-2.107739
0.880	3.005262	-1.318770	534.494911	-11.312122	16.508376	-0.461640	-3.088594	-2.116413
0.890	2.972670	-1.337172	534.218603	-11.350212	16.507444	-0.463885	-3.090017	-2.124638
0.900	2.919102	-1.353570	533.946379	-11.382337	16.509821	-0.464560	-3.092037	-2.131738
0.910	2.852105	-1.367213	533.743598	-11.407250	16.515878	-0.462895	-3.094347	-2.137215
0.920	2.781052	-1.378053	533.657905	-11.424649	16.524811	-0.458726	-3.096518	-2.140819
0.930	2.715289	-1.385574	533.704989	-11.435032	16.535017	-0.452696	-3.098157	-2.142575
0.940	2.662929	-1.387925	533.863839	-11.439700	16.544582	-0.446127	-3.099026	-2.142812
0.950	2.630055	-1.382184	534.083584	-11.440790	16.551603	-0.440617	-3.099066	-2.142135
0.960	2.620137	-1.365660	534.300120	-11.441056	16.554334	-0.437515	-3.098321	-2.141316
0.970	2.633670	-1.337291	534.456933	-11.443218	16.551322	-0.437483	-3.096849	-2.141093
0.980	2.668053	-1.298339	534.522335	-11.449050	16.541642	-0.440360	-3.094659	-2.141922
0.990	2.717681	-1.252121	534.496568	-11.458634	16.525148	-0.445373	-3.091722	-2.143818
1.000	2.774524	-1.202993	534.407013	-11.470236	16.502421	-0.451566	-3.087987	-2.146348
1.010	2.829632	-1.154981	534.295043	-11.480933	16.474360	-0.458126	-3.083383	-2.148800
1.020	2.875584	-1.110586	534.200581	-11.487755	16.441664	-0.464445	-3.077807	-2.150457
1.030	2.909012	-1.070347	534.149397	-11.488810	16.404645	-0.469957	-3.071172	-2.150861
1.040	2.931811	-1.033479	534.146224	-11.484025	16.363539	-0.474028	-3.063494	-2.149978
