Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	7.535532	-1.121719	486.472997	-4.531905	9.083376	0.554157	-1.867190	-0.931584
0.020	7.581509	-1.073563	486.811619	-4.535085	9.144393	0.546509	-1.878425	-0.931589
0.030	7.621728	-1.028517	487.139780	-4.532088	9.196005	0.539668	-1.887755	-0.930347
0.040	7.649602	-0.989966	487.444908	-4.519806	9.231197	0.534177	-1.893793	-0.927244
0.050	7.659131	-0.961531	487.710393	-4.499429	9.247089	0.530136	-1.896020	-0.922562
0.060	7.646957	-0.946368	487.918603	-4.475445	9.245004	0.527361	-1.894784	-0.917252
0.070	7.614287	-0.946165	488.054945	-4.453063	9.229202	0.525656	-1.891017	-0.912410
0.080	7.567401	-0.960345	488.110592	-4.435722	9.204974	0.524992	-1.885838	-0.908753
0.090	7.516367	-0.985935	488.083374	-4.424110	9.176930	0.525484	-1.880197	-0.906425
0.100	7.472498	-1.018318	487.977974	-4.416894	9.148053	0.527165	-1.874686	-0.905142
0.110	7.445531	-1.052566	487.806536	-4.412287	9.119621	0.529758	-1.869516	-0.904516
0.120	7.441408	-1.084719	487.589213	-4.409284	9.091707	0.532646	-1.864624	-0.904303
0.130	7.461185	-1.112471	487.352817	-4.407966	9.063718	0.535104	-1.859786	-0.904471
0.140	7.501201	-1.135042	487.126352	-4.409026	9.034589	0.536628	-1.854671	-0.905109
0.150	7.554309	-1.152410	486.934527	-4.413008	9.002665	0.537153	-1.848845	-0.906284
0.160	7.611789	-1.164396	486.792325	-4.419792	8.965707	0.537018	-1.841793	-0.907942
0.170	7.665411	-1.170233	486.703252	-4.428493	8.921400	0.536760	-1.833027	-0.909896
0.180	7.709185	-1.168991	486.661233	-4.437677	8.868261	0.536878	-1.822266	-0.911862
0.190	7.740420	-1.160453	486.654114	-4.445695	8.806400	0.537678	-1.809581	-0.913523
0.200	7.759957	-1.145610	486.667351	-4.450940	8.737641	0.539263	-1.795403	-0.914575
0.210	7.771631	-1.126233	486.687939	-4.451956	8.664912	0.541626	-1.780384	-0.914746
0.220	7.781096	-1.103814	486.708188	-4.447419	8.591230	0.544741	-1.765171	-0.913775
0.230	7.794074	-1.078767	486.727177	-4.436128	8.518744	0.548581	-1.750209	-0.911420
0.240	7.814286	-1.050695	486.747914	-4.417213	8.448278	0.553081	-1.735658	-0.907495
0.250	7.841699	-1.019798	486.771003	-4.390577	8.379614	0.558089	-1.721470	-0.901980
0.260	7.871799	-0.988506	486.788448	-4.357363	8.312405	0.563365	-1.707601	-0.895125
0.270	7.896285	-0.961976	486.782160	-4.320090	8.247281	0.568625	-1.694245	-0.887479
0.280	7.905227	-0.946647	486.730082	-4.282206	8.186493	0.573575	-1.681937	-0.879791
