Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	2.190390	-4.882477	638.905248	-34.213954	-1.100281	-0.778550	0.172213	-5.355090
0.020	2.142211	-4.888323	637.676308	-34.063936	-0.733035	-0.751557	0.114954	-5.341885
0.030	2.087337	-4.899740	636.021278	-33.885942	-0.367830	-0.727449	0.057833	-5.327800
0.040	2.019866	-4.916535	633.634790	-33.658096	-0.008687	-0.708159	0.001371	-5.311908
0.050	1.937039	-4.929420	630.408210	-33.370012	0.336745	-0.694165	-0.053417	-5.293397
0.060	1.840889	-4.922514	626.442928	-33.024858	0.657954	-0.684388	-0.105030	-5.271806
0.070	1.738545	-4.879068	622.004152	-32.637818	0.944219	-0.676583	-0.151803	-5.247203
0.080	1.640574	-4.787291	617.440749	-32.231528	1.187974	-0.668076	-0.192403	-5.220182
0.090	1.557860	-4.643708	613.102766	-31.829897	1.387407	-0.656602	-0.226293	-5.191609
0.100	1.498383	-4.453023	609.279492	-31.452108	1.547330	-0.640957	-0.253961	-5.162181
0.110	1.465085	-4.225087	606.165641	-31.108355	1.678261	-0.621271	-0.276865	-5.131989
0.120	1.455045	-3.970765	603.851468	-30.798296	1.794459	-0.598894	-0.297169	-5.100310
0.130	1.459322	-3.698852	602.329627	-30.512306	1.911876	-0.575985	-0.317414	-5.065716
0.140	1.462875	-3.415311	601.514238	-30.234804	2.046614	-0.554954	-0.340244	-5.026449
0.150	1.444775	-3.124527	601.269278	-29.948334	2.213900	-0.537891	-0.368204	-4.980852
0.160	1.379380	-2.831132	601.441798	-29.637225	2.427165	-0.526115	-0.403558	-4.927696
0.170	1.239104	-2.540870	601.893555	-29.290272	2.696877	-0.519964	-0.448065	-4.866354
0.180	0.998848	-2.259743	602.525303	-28.902552	3.029155	-0.518958	-0.502743	-4.796903
0.190	0.641800	-1.991686	603.290340	-28.476655	3.424576	-0.522226	-0.567650	-4.720224
0.200	0.165659	-1.735811	604.195939	-28.023255	3.877653	-0.528942	-0.641787	-4.638107
0.210	-0.412472	-1.484823	605.292006	-27.560527	4.377270	-0.538388	-0.723167	-4.553261
0.220	-1.055117	-1.226211	606.647103	-27.111932	4.908164	-0.549549	-0.809064	-4.469144
0.230	-1.709523	-0.947086	608.314880	-26.702354	5.453364	-0.560549	-0.896471	-4.389561
0.240	-2.318800	-0.641884	610.299029	-26.353308	5.997208	-0.568480	-0.982667	-4.318098
0.250	-2.835950	-0.320095	612.528972	-26.078452	6.528138	-0.569942	-1.065768	-4.257505
0.260	-3.235577	-0.010075	614.857194	-25.880698	7.040322	-0.562201	-1.145034	-4.209221
0.270	-3.518697	0.244163	617.081718	-25.751763	7.533500	-0.544434	-1.220827	-4.173153
0.280	-3.709101	0.393542	618.987541	-25.674337	8.011170	-0.518541	-1.294238	-4.147795
0.290	-3.843276	0.398995	620.394242	-25.626347	8.477766	-0.489164	-1.366513	-4.130655
0.300	-3.957984	0.245973	621.195765	-25.586291	8.935699	-0.462803	-1.438467	-4.118877
0.310	-4.079590	-0.046735	621.381617	-25.538245	9.383156	-0.446231	-1.510047	-4.109913
0.320	-4.217926	-0.427190	621.034855	-25.475198	9.813399	-0.444668	-1.580169	-4.102056
0.330	-4.365770	-0.820223	620.309591	-25.399727	10.215801	-0.460245	-1.646888	-4.094686
0.340	-4.503692	-1.145112	619.396948	-25.321903	10.578171	-0.491275	-1.707818	-4.088154
0.350	-4.609088	-1.336394	618.490701	-25.255222	10.889250	-0.532644	-1.760617	-4.083363
0.360	-4.667188	-1.361542	617.761693	-25.212076	11.140241	-0.577381	-1.803323	-4.081198
0.370	-4.680511	-1.229348	617.345642	-25.200353	11.324639	-0.618908	-1.834408	-4.082049
0.380	-4.672101	-0.985640	617.344714	-25.222210	11.436337	-0.653061	-1.852504	-4.085596
0.390	-4.678527	-0.697505	617.839151	-25.275070	11.466565	-0.678880	-1.855914	-4.090882
0.400	-4.732209	-0.431741	618.900380	-25.353964	11.400724	-0.697753	-1.842094	-4.096615
0.410	-4.838233	-0.235684	620.594002	-25.453884	11.216396	-0.711356	-1.807364	-4.101536
0.420	-4.955141	-0.127290	622.964016	-25.570959	10.883776	-0.719483	-1.747095	-4.104725
0.430	-4.989492	-0.097002	625.998587	-25.701841	10.369418	-0.718913	-1.656460	-4.105735
0.440	-4.809759	-0.118616	629.587191	-25.841470	9.643318	-0.703970	-1.531689	-4.104510
0.450	-4.278403	-0.162978	633.484265	-25.980153	8.688147	-0.668634	-1.371486	-4.101152
0.460	-3.294237	-0.208372	637.294916	-26.101433	7.508163	-0.609305	-1.178130	-4.095660
0.470	-1.832195	-0.244562	640.495391	-26.182190	6.134751	-0.527008	-0.957814	-4.087803
0.480	0.033994	-0.271064	642.494777	-26.195598	4.626055	-0.428077	-0.720014	-4.077169
0.490	2.137150	-0.292309	642.733246	-26.116371	3.059851	-0.323040	-0.476069	-4.063330
0.500	4.251391	-0.312645	640.797960	-25.926768	1.521024	-0.224166	-0.237364	-4.046013
0.510	6.145922	-0.333421	636.526846	-25.621438	0.086938	-0.142607	-0.013658	-4.025194
0.520	7.639773	-0.353215	630.069660	-25.209461	-1.185235	-0.086066	0.188112	-4.001059
0.530	8.639911	-0.370528	621.886103	-24.712917	-2.265916	-0.057592	0.364362	-3.973865
0.540	9.152713	-0.386732	612.677526	-24.162528	-3.153737	-0.055664	0.514747	-3.943759
0.550	9.268531	-0.406788	603.266233	-23.591950	-3.869761	-0.075296	0.641468	-3.910703
0.560	9.126787	-0.436727	594.450719	-23.032554	-4.447167	-0.109680	0.748114	-3.874594
