Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	3.406828	-0.495831	536.841611	-2.740182	0.611232	-0.234904	-0.113857	-0.510427
0.020	3.544009	-0.441899	536.821501	-2.710746	0.466526	-0.217788	-0.086905	-0.504962
0.030	3.676106	-0.397527	536.809106	-2.681681	0.329719	-0.204227	-0.061422	-0.499559
0.040	3.797697	-0.369522	536.813462	-2.653631	0.207911	-0.196697	-0.038731	-0.494330
0.050	3.902746	-0.359350	536.843792	-2.627651	0.106531	-0.196126	-0.019844	-0.489463
0.060	3.985385	-0.363677	536.903860	-2.604970	0.028540	-0.201760	-0.005316	-0.485184
0.070	4.040809	-0.376470	536.986276	-2.586707	-0.026096	-0.211504	0.004860	-0.481708
0.080	4.065716	-0.391394	537.071957	-2.573721	-0.060399	-0.222638	0.011246	-0.479213
0.090	4.058479	-0.403496	537.136589	-2.566583	-0.079650	-0.232687	0.014829	-0.477827
0.100	4.019677	-0.409751	537.160768	-2.565478	-0.090123	-0.240158	0.016778	-0.477600
0.110	3.953235	-0.408687	537.138162	-2.569960	-0.097721	-0.244879	0.018193	-0.478454
0.120	3.867627	-0.399787	537.077759	-2.578638	-0.106952	-0.247789	0.019914	-0.480124
0.130	3.776121	-0.383253	536.999965	-2.589044	-0.120512	-0.250289	0.022442	-0.482131
0.140	3.695293	-0.360129	536.929415	-2.597951	-0.139380	-0.253520	0.025959	-0.483853
0.150	3.641735	-0.332450	536.888193	-2.602141	-0.163201	-0.257940	0.030398	-0.484671
0.160	3.627728	-0.303130	536.891468	-2.599409	-0.190697	-0.263319	0.035519	-0.484159
0.170	3.657322	-0.275636	536.945356	-2.589406	-0.219966	-0.269017	0.040966	-0.482248
0.180	3.724377	-0.253506	537.046104	-2.573900	-0.248682	-0.274307	0.046306	-0.479270
0.190	3.813618	-0.239784	537.180213	-2.556262	-0.274355	-0.278589	0.051073	-0.475867
0.200	3.904612	-0.236503	537.325854	-2.540301	-0.294742	-0.281489	0.054854	-0.472767
0.210	3.977494	-0.244332	537.456341	-2.529016	-0.308340	-0.282856	0.057370	-0.470553
0.220	4.018470	-0.262424	537.545924	-2.523890	-0.314675	-0.282738	0.058539	-0.469521
0.230	4.023236	-0.288408	537.576829	-2.524975	-0.314211	-0.281361	0.058450	-0.469696
0.240	3.997324	-0.318515	537.544897	-2.531555	-0.307928	-0.279114	0.057284	-0.470948
0.250	3.953515	-0.347976	537.460974	-2.542852	-0.296833	-0.276536	0.055229	-0.473123
0.260	3.907343	-0.371827	537.347098	-2.558427	-0.281622	-0.274240	0.052410	-0.476122
0.270	3.872099	-0.385948	537.229332	-2.578167	-0.262537	-0.272753	0.048869	-0.479901
0.280	3.854851	-0.387935	537.130563	-2.601988	-0.239362	-0.272281	0.044563	-0.484424
0.290	3.854623	-0.377449	537.065647	-2.629387	-0.211465	-0.272535	0.039374	-0.489584
0.300	3.863203	-0.356113	537.039514	-2.659118	-0.177819	-0.272762	0.033111	-0.495144
0.310	3.868109	-0.327306	537.047910	-2.689234	-0.137070	-0.272044	0.025523	-0.500744
0.320	3.856608	-0.295974	537.080519	-2.717583	-0.087760	-0.269746	0.016340	-0.505992
0.330	3.819526	-0.268175	537.125946	-2.742591	-0.028740	-0.265876	0.005351	-0.510605
0.340	3.753859	-0.250073	537.176939	-2.763981	0.040387	-0.261128	-0.007518	-0.514538
0.350	3.663491	-0.246526	537.233212	-2.783074	0.119029	-0.256575	-0.022156	-0.518038
0.360	3.557647	-0.259718	537.299879	-2.802442	0.205693	-0.253154	-0.038283	-0.521579
0.370	3.447375	-0.288269	537.381644	-2.824995	0.298348	-0.251228	-0.055519	-0.525696
0.380	3.341251	-0.327239	537.475577	-2.852949	0.394961	-0.250439	-0.073485	-0.530805
0.390	3.242135	-0.369218	537.566686	-2.887224	0.494020	-0.249930	-0.091899	-0.537091
0.400	3.146524	-0.406293	537.629638	-2.927559	0.594874	-0.248780	-0.110648	-0.544531
0.410	3.046792	-0.432256	537.636824	-2.973090	0.697751	-0.246428	-0.129781	-0.552992
0.420	2.935051	-0.444449	537.569719	-3.022875	0.803377	-0.242905	-0.149446	-0.562322
0.430	2.806672	-0.444811	537.428964	-3.075946	0.912336	-0.238803	-0.169759	-0.572345
0.440	2.662020	-0.439641	537.238969	-3.130936	1.024421	-0.235075	-0.190682	-0.582783
0.450	2.506084	-0.437717	537.044439	-3.185708	1.138253	-0.232741	-0.211948	-0.593193
