Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	4.645689	-1.001267	680.843968	-10.708187	5.829735	0.275957	-0.856251	-1.572781
0.020	4.746924	-1.013191	680.540115	-10.825670	5.608487	0.263870	-0.824123	-1.590747
0.030	4.850229	-1.021998	680.305804	-10.926976	5.397561	0.252082	-0.793402	-1.606186
0.040	4.955350	-1.025698	680.195106	-11.001394	5.205758	0.240855	-0.765333	-1.617388
0.050	5.059304	-1.024256	680.233075	-11.046811	5.039009	0.230347	-0.740777	-1.623974
0.060	5.157139	-1.019542	680.407990	-11.069547	4.899577	0.220517	-0.720094	-1.626899
0.070	5.243459	-1.014666	680.671370	-11.081586	4.785901	0.211026	-0.703115	-1.628038
0.080	5.313529	-1.013289	680.948231	-11.096665	4.693143	0.201264	-0.689207	-1.629590
0.090	5.363467	-1.019209	681.157346	-11.126601	4.614369	0.190509	-0.677431	-1.633485
0.100	5.390132	-1.036002	681.235928	-11.178687	4.542209	0.178141	-0.666760	-1.640942
0.110	5.391647	-1.066315	681.159422	-11.254513	4.470708	0.163755	-0.656338	-1.652258
0.120	5.368726	-1.110842	680.948291	-11.350329	4.396861	0.147158	-0.645697	-1.666842
0.130	5.325816	-1.167364	680.659393	-11.458794	4.321321	0.128341	-0.634873	-1.683484
0.140	5.270660	-1.230475	680.366359	-11.571548	4.247980	0.107506	-0.624367	-1.700782
0.150	5.211708	-1.292541	680.137281	-11.681634	4.182544	0.085159	-0.614956	-1.717541
0.160	5.154442	-1.346028	680.017788	-11.784781	4.130622	0.062225	-0.607429	-1.733011
0.170	5.098741	-1.386397	680.023933	-11.879167	4.095959	0.040096	-0.602326	-1.746875
0.180	5.039061	-1.414106	680.144591	-11.964189	4.079329	0.020537	-0.599774	-1.759066
0.190	4.967519	-1.434501	680.349589	-12.039360	4.078297	0.005346	-0.599441	-1.769584
0.200	4.878254	-1.455607	680.599407	-12.104094	4.087774	-0.004168	-0.600614	-1.778446
0.210	4.770867	-1.485150	680.854042	-12.158335	4.101079	-0.007691	-0.602343	-1.785748
0.220	4.651359	-1.528307	681.079990	-12.203290	4.111159	-0.006058	-0.603624	-1.791756
0.230	4.530412	-1.586884	681.254414	-12.241592	4.111680	-0.000883	-0.603545	-1.796919
0.240	4.420000	-1.659551	681.365675	-12.276732	4.097904	0.006212	-0.601425	-1.801783
0.250	4.329894	-1.742506	681.411039	-12.312117	4.067298	0.014325	-0.596893	-1.806856
0.260	4.265329	-1.830232	681.393970	-12.350205	4.019796	0.023542	-0.589937	-1.812491
0.270	4.226466	-1.916264	681.322960	-12.391990	3.957613	0.034607	-0.580872	-1.818813
0.280	4.209528	-1.993923	681.211571	-12.436909	3.884526	0.048197	-0.570238	-1.825704
0.290	4.208837	-2.057051	681.077807	-12.483209	3.804779	0.064246	-0.558641	-1.832861
0.300	4.218694	-2.101031	680.941456	-12.528686	3.721973	0.081721	-0.546592	-1.839906
0.310	4.234384	-2.124179	680.819756	-12.571554	3.638353	0.098978	-0.534408	-1.846532
0.320	4.252273	-2.128948	680.723275	-12.611119	3.554713	0.114490	-0.522196	-1.852606
0.330	4.269452	-2.121943	680.654213	-12.647969	3.470809	0.127557	-0.509922	-1.858208
0.340	4.283439	-2.112271	680.608310	-12.683568	3.385877	0.138633	-0.497478	-1.863563
0.350	4.292339	-2.108640	680.579402	-12.719391	3.298963	0.149145	-0.484729	-1.868906
0.360	4.295537	-2.116409	680.564232	-12.755963	3.209059	0.160850	-0.471529	-1.874322
0.370	4.294473	-2.135764	680.565211	-12.792245	3.115243	0.175014	-0.457744	-1.879650
0.380	4.292738	-2.161690	680.589868	-12.825732	3.016887	0.191746	-0.443275	-1.884502
0.390	4.295071	-2.185798	680.646949	-12.853307	2.913829	0.209813	-0.428097	-1.888396
0.400	4.305613	-2.199609	680.740665	-12.872546	2.806374	0.227049	-0.412253	-1.890962
0.410	4.326215	-2.198276	680.866138	-12.882787	2.695175	0.241218	-0.395845	-1.892117
0.420	4.355593	-2.183031	681.008843	-12.885343	2.581148	0.250985	-0.379018	-1.892096
0.430	4.389712	-2.160786	681.148033	-12.882666	2.465540	0.256525	-0.361968	-1.891317
0.440	4.423327	-2.140739	681.261491	-12.876961	2.350031	0.259491	-0.344953	-1.890164
0.450	4.452021	-2.129573	681.329150	-12.869076	2.236610	0.262276	-0.328272	-1.888819
0.460	4.473826	-2.127795	681.335379	-12.858346	2.127157	0.266956	-0.312204	-1.887227
0.470	4.489687	-2.129198	681.271472	-12.843504	2.022892	0.274427	-0.296929	-1.885226
0.480	4.502636	-2.123733	681.139493	-12.824072	1.924052	0.284188	-0.282475	-1.882738
0.490	4.516093	-2.102218	680.956246	-12.801252	1.829964	0.294846	-0.268734	-1.879893
