Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	2.215994	1.184294	708.869427	10.462676	-0.226880	0.744731	0.032006	1.475967
0.020	2.445476	1.283383	707.229378	10.792043	-0.506491	0.719906	0.071616	1.525961
0.030	2.668934	1.355700	705.520188	11.107936	-0.796667	0.698272	0.112919	1.574432
0.040	2.882997	1.384028	703.694165	11.400326	-1.105559	0.682450	0.157108	1.620068
0.050	3.088926	1.368419	701.733804	11.664690	-1.437291	0.674378	0.204820	1.662267
0.060	3.291216	1.327370	699.652358	11.902024	-1.791044	0.675076	0.255991	1.701134
0.070	3.494380	1.292952	697.489070	12.117376	-2.161142	0.684592	0.309846	1.737285
0.080	3.699963	1.301765	695.305388	12.317858	-2.538120	0.702072	0.365037	1.771575
0.090	3.905716	1.384794	693.184325	12.510954	-2.910624	0.725902	0.419892	1.804852
0.100	4.107323	1.559119	691.228576	12.703411	-3.267747	0.753894	0.472745	1.837802
0.110	4.301364	1.823420	689.550655	12.900488	-3.601196	0.783592	0.522253	1.870854
0.120	4.487430	2.158042	688.253334	13.105354	-3.906579	0.812700	0.567608	1.904147
0.130	4.667992	2.529420	687.407149	13.318732	-4.183397	0.839475	0.608576	1.937532
0.140	4.845956	2.897728	687.036042	13.539087	-4.433828	0.862911	0.645356	1.970652
0.150	5.021066	3.225934	687.118035	13.763493	-4.660884	0.882645	0.678324	2.003076
0.160	5.186798	3.488050	687.598500	13.988948	-4.866715	0.898677	0.707784	2.034465
0.170	5.329163	3.674529	688.406737	14.213537	-5.051668	0.911091	0.733820	2.064701
0.180	5.428214	3.793415	689.467224	14.436803	-5.214288	0.919939	0.756278	2.093907
0.190	5.462312	3.866903	690.702823	14.659032	-5.352124	0.925332	0.774881	2.122336
0.200	5.414613	3.924175	692.033079	14.879816	-5.462989	0.927575	0.789412	2.150160
0.210	5.280368	3.992527	693.373162	15.096754	-5.546256	0.927199	0.799895	2.177291
0.220	5.072553	4.089488	694.638049	15.305097	-5.603777	0.924828	0.806719	2.203320
0.230	4.822644	4.218469	695.752760	15.498566	-5.640153	0.921003	0.810655	2.227597
0.240	4.574357	4.369322	696.664719	15.670837	-5.662364	0.916114	0.812782	2.249409
0.250	4.371182	4.523214	697.352610	15.816901	-5.678881	0.910544	0.814349	2.268135
0.260	4.242052	4.659412	697.828687	15.933743	-5.698489	0.905021	0.816603	2.283332
0.270	4.191412	4.761042	698.135060	16.020217	-5.729130	0.900962	0.820633	2.294716
0.280	4.198674	4.817943	698.335553	16.076283	-5.777165	0.900444	0.827276	2.302086
0.290	4.227674	4.826491	698.503884	16.101799	-5.847420	0.905558	0.837135	2.305184
0.300	4.241743	4.787417	698.709088	16.095167	-5.943951	0.917326	0.850705	2.303558
0.310	4.217436	4.702885	699.001148	16.052233	-6.071038	0.934800	0.868530	2.296453
0.320	4.151746	4.573821	699.401491	15.965894	-6.233797	0.955038	0.891304	2.282794
0.330	4.062089	4.398121	699.901924	15.826776	-6.438006	0.974155	0.919844	2.261285
0.340	3.981689	4.170177	700.472070	15.624994	-6.689222	0.989028	0.954959	2.230638
0.350	3.953195	3.882134	701.071750	15.352623	-6.991684	0.998744	0.997285	2.189879
0.360	4.021343	3.526969	701.662800	15.006173	-7.347572	1.005046	1.047166	2.138659
0.370	4.224074	3.102709	702.215088	14.588329	-7.756791	1.011550	1.104618	2.077473
0.380	4.582303	2.616190	702.703909	14.108500	-8.216854	1.022163	1.169319	2.007745
0.390	5.090760	2.084556	703.099592	13.582190	-8.722299	1.039494	1.240550	1.931759
0.400	5.713889	1.533561	703.354320	13.029455	-9.263633	1.063948	1.317065	1.852474
0.410	6.390056	0.993265	703.394461	12.472723	-9.826465	1.093728	1.397006	1.773219
0.420	7.044349	0.492929	703.126304	11.934182	-10.391820	1.125524	1.477945	1.697303
0.430	7.606635	0.056989	702.457267	11.433091	-10.938267	1.155416	1.557143	1.627585
0.440	8.029264	-0.296994	701.326195	10.983545	-11.445576	1.179666	1.631990	1.566111
0.450	8.298766	-0.558870	699.730841	10.593142	-11.898775	1.195319	1.700479	1.513888
0.460	8.437818	-0.726007	697.741027	10.262709	-12.290993	1.200626	1.761541	1.470848
0.470	8.496696	-0.803735	695.491066	9.986956	-12.623889	1.195240	1.815104	1.435957
0.480	8.536564	-0.805833	693.152555	9.755887	-12.905432	1.180149	1.861846	1.407466
0.490	8.609597	-0.754101	690.896348	9.556752	-13.146009	1.157408	1.902747	1.383240
0.500	8.742248	-0.676165	688.857706	9.376281	-13.354493	1.129814	1.938643	1.361135
0.510	8.927203	-0.601461	687.118225	9.202837	-13.535713	1.100560	1.969925	1.339338
0.520	9.126620	-0.556127	685.710849	9.028143	-13.689975	1.072805	1.996465	1.316611
0.530	9.285265	-0.558077	684.643046	8.848221	-13.814413	1.049108	2.017754	1.292385
0.540	9.348787	-0.613573	683.925071	8.663324	-13.905458	1.030837	2.033184	1.266707
0.550	9.280881	-0.716374	683.590455	8.476804	-13.961595	1.017750	2.042392	1.240041
0.560	9.074084	-0.849991	683.702366	8.293287	-13.985622	1.007964	2.045572	1.212997
0.570	8.751835	-0.992693	684.345582	8.116773	-13.985736	0.998430	2.043666	1.186064
0.580	8.362496	-1.123880	685.606170	7.949331	-13.975014	0.985894	2.038344	1.159460
0.590	7.968079	-1.229731	687.541963	7.790774	-13.969363	0.968047	2.031783	1.133134
0.600	7.630987	-1.306281	690.149927	7.639230	-13.984557	0.944429	2.026307	1.106894
0.610	7.401808	-1.359184	693.340578	7.492017	-14.033285	0.916750	2.024010	1.080568
0.620	7.310438	-1.400764	696.930472	7.346227	-14.123072	0.888486	2.026468	1.054083
0.630	7.361887	-1.445803	700.658727	7.198877	-14.255602	0.863915	2.034600	1.027444
0.640	7.537164	-1.507417	704.224709	7.047054	-14.427428	0.846819	2.048697	1.000683
0.650	7.798529	-1.593694	707.336371	6.888516	-14.631578	0.839230	2.068546	0.973867
0.660	8.097704	-1.705353	709.755231	6.722709	-14.859306	0.840610	2.093582	0.947187
0.670	8.385519	-1.834945	711.324784	6.551674	-15.101410	0.847860	2.122998	0.921052
0.680	8.621798	-1.968351	711.974429	6.380282	-15.348892	0.856216	2.155821	0.896139
0.690	8.784076	-2.088857	711.700547	6.215594	-15.593098	0.860739	2.190963	0.873344
0.700	8.872757	-2.182840	710.536687	6.065382	-15.825663	0.857856	2.227283	0.853634
0.710	8.909807	-2.245001	708.529630	5.936108	-16.038554	0.846353	2.263639	0.837807
0.720	8.929960	-2.281009	705.733675	5.830985	-16.224369	0.827456	2.298937	0.826230
0.730	8.967075	-2.306217	702.224609	5.748893	-16.376762	0.804043	2.332126	0.818669
0.740	9.041149	-2.340684	698.124271	5.684726	-16.490775	0.779443	2.362155	0.814286
0.750	9.151240	-2.402257	693.621578	5.631174	-16.562994	0.756390	2.387901	0.811851
0.760	9.276642	-2.500127	688.977445	5.581264	-16.591641	0.736516	2.408155	0.810079
0.770	9.384993	-2.630908	684.507502	5.530581	-16.576770	0.720453	2.421708	0.807965
0.780	9.443559	-2.778278	680.545211	5.478281	-16.520467	0.708272	2.427534	0.804984
0.790	9.429483	-2.916308	677.395723	5.426631	-16.426752	0.699919	2.424986	0.801102
0.800	9.335803	-3.015941	675.293501	5.379566	-16.300915	0.695365	2.413901	0.796626
0.810	9.171779	-3.053131	674.373527	5.340985	-16.148317	0.694404	2.394566	0.791992
0.820	8.958169	-3.016125	674.660007	5.313296	-15.973061	0.696280	2.367572	0.787552
0.830	8.719558	-2.909237	676.071995	5.296413	-15.777113	0.699472	2.333644	0.783410
0.840	8.476323	-2.752040	678.443502	5.287284	-15.560348	0.701925	2.293536	0.779326
0.850	8.238183	-2.575065	681.554711	5.279993	-15.321626	0.701760	2.248040	0.774698
0.860	8.000646	-2.413899	685.168927	5.266452	-15.060481	0.698121	2.198068	0.768636
0.870	7.745365	-2.302847	689.067112	5.237729	-14.778700	0.691709	2.144740	0.760119
0.880	7.445301	-2.268477	693.070909	5.185968	-14.481159	0.684707	2.089420	0.748259
0.890	7.074579	-2.323509	697.048075	5.106576	-14.175750	0.680182	2.033683	0.732600
0.900	6.620758	-2.462433	700.900634	4.999942	-13.872679	0.681218	1.979265	0.713360
0.910	6.094811	-2.660817	704.543137	4.871961	-13.583585	0.690092	1.927999	0.691506
0.920	5.533787	-2.879809	707.882562	4.733083	-13.320799	0.707753	1.881781	0.668625
0.930	4.993849	-3.075425	710.810521	4.596217	-13.096773	0.733651	1.842512	0.646616
0.940	4.535850	-3.209938	713.211629	4.474107	-12.923523	0.765833	1.812018	0.627318
0.950	4.209230	-3.261436	714.982368	4.376827	-12.811920	0.801207	1.791921	0.612159
0.960	4.040674	-3.228151	716.049239	4.309966	-12.770725	0.835917	1.783498	0.601909
0.970	4.031419	-3.126228	716.377596	4.274025	-12.805478	0.865825	1.787532	0.596616
0.980	4.162879	-2.982257	715.970004	4.265195	-12.917462	0.887063	1.804190	0.595723
0.990	4.406746	-2.823817	714.858705	4.277164	-13.103050	0.896607	1.832957	0.598323
1.000	4.734611	-2.671699	713.098038	4.303160	-13.353630	0.892878	1.872622	0.603446
1.010	5.123507	-2.536234	710.760422	4.337503	-13.656189	0.876305	1.921349	0.610262
1.020	5.556269	-2.418092	707.935771	4.376430	-13.994547	0.849628	1.976810	0.618196
1.030	6.018130	-2.312002	704.731615	4.418355	-14.351126	0.817678	2.036396	0.626956
1.040	6.492455	-2.211059	701.271873	4.463634	-14.709013	0.786431	2.097476	0.636505
1.050	6.958701	-2.109756	697.694822	4.513836	-15.053856	0.761519	2.157656	0.646964
1.060	7.394191	-2.005261	694.151386	4.570667	-15.375128	0.746652	2.214953	0.658454
1.070	7.778839	-1.897653	690.802454	4.635074	-15.666502	0.742604	2.267870	0.670970
1.080	8.100128	-1.789951	687.811485	4.707062	-15.925398	0.747197	2.315373	0.684354
1.090	8.355479	-1.687853	685.330172	4.786243	-16.151998	0.756241	2.356820	0.698385
1.100	8.550790	-1.598307	683.479976	4.872645	-16.348072	0.765008	2.391887	0.712917
1.110	8.696057	-1.526381	682.336551	4.967132	-16.515913	0.769618	2.420494	0.727959
1.120	8.800461	-1.471367	681.923428	5.071024	-16.657632	0.767955	2.442742	0.743635
1.130	8.869399	-1.424280	682.216040	5.184964	-16.774948	0.760017	2.458891	0.760018
1.140	8.904700	-1.368779	683.151568	5.307570	-16.869440	0.747852	2.469355	0.776924
1.150	8.907446	-1.285906	684.638599	5.434657	-16.942873	0.735129	2.474718	0.793799
1.160	8.881291	-1.161074	686.563648	5.559695	-16.997205	0.726289	2.475693	0.809786
1.170	8.833780	-0.990552	688.795691	5.675443	-17.034110	0.725319	2.473028	0.823966
1.180	8.774378	-0.784961	691.191497	5.775998	-17.054350	0.734521	2.467384	0.835658
1.190	8.710304	-0.568315	693.603381	5.858126	-17.057530	0.753782	2.459263	0.844593
1.200	8.643283	-0.372534	695.888814	5.921296	-17.042587	0.780706	2.449039	0.850897
1.210	8.570218	-0.228774	697.919863	5.966718	-17.008851	0.811560	2.437078	0.854929
1.220	8.488202	-0.158170	699.590400	5.996339	-16.957035	0.842565	2.423852	0.857121
1.230	8.400705	-0.165151	700.820807	6.012545	-16.889517	0.871029	2.409962	0.857929
1.240	8.320282	-0.235783	701.561800	6.018628	-16.809672	0.895954	2.396036	0.857890
1.250	8.264989	-0.341761	701.798887	6.019387	-16.720614	0.917989	2.382536	0.857708
1.260	8.249626	-0.448570	701.556579	6.021152	-16.624014	0.938822	2.369590	0.858256
