Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	9.105153	-0.659182	610.936082	2.507995	18.905066	0.265139	-3.094443	0.410517
0.020	8.986699	-0.783874	611.329384	2.516158	19.031466	0.273147	-3.113128	0.411588
0.030	8.864114	-0.905106	611.702583	2.511383	19.160744	0.281565	-3.132363	0.410556
0.040	8.735472	-1.021513	612.037247	2.484915	19.294874	0.290794	-3.152565	0.406007
0.050	8.601834	-1.134326	612.319369	2.434558	19.434174	0.301184	-3.173862	0.397596
0.060	8.467468	-1.246031	612.541628	2.364601	19.577357	0.312897	-3.196086	0.386031
0.070	8.338703	-1.358207	612.703252	2.283493	19.722202	0.325763	-3.218883	0.372691
0.080	8.221722	-1.469871	612.806735	2.200522	19.866408	0.339192	-3.241872	0.359089
0.090	8.120286	-1.577020	612.853562	2.122943	20.008203	0.352220	-3.264761	0.346403
0.100	8.034510	-1.673358	612.842520	2.054541	20.146574	0.363742	-3.287398	0.335248
0.110	7.961201	-1.751858	612.772350	1.995765	20.281330	0.372841	-3.309766	0.325694
0.120	7.895352	-1.806663	612.647002	1.944908	20.413132	0.379050	-3.331957	0.317460
0.130	7.831837	-1.834826	612.479541	1.899566	20.543414	0.382399	-3.354139	0.310144
0.140	7.766536	-1.837350	612.291765	1.857791	20.674039	0.383266	-3.376501	0.303416
0.150	7.696691	-1.819170	612.109692	1.818695	20.806729	0.382136	-3.399183	0.297119
0.160	7.620750	-1.787940	611.957115	1.782516	20.942545	0.379430	-3.422224	0.291281
0.170	7.537896	-1.751995	611.849228	1.750240	21.081751	0.375421	-3.445579	0.286057
0.180	7.447306	-1.718317	611.788079	1.722981	21.224091	0.370238	-3.469190	0.281630
0.190	7.347218	-1.691229	611.762031	1.701320	21.369200	0.363877	-3.493058	0.278102
0.200	7.234262	-1.672009	611.750817	1.684845	21.516784	0.356219	-3.517247	0.275414
0.210	7.103786	-1.659218	611.734937	1.672081	21.666402	0.347037	-3.541796	0.273334
0.220	6.951505	-1.649616	611.705083	1.660974	21.816964	0.336032	-3.566582	0.271532
0.230	6.776041	-1.639684	611.666735	1.649797	21.966363	0.322909	-3.591231	0.269721
0.240	6.581191	-1.627361	611.637816	1.637999	22.111647	0.307527	-3.615154	0.267805
0.250	6.376770	-1.613135	611.640819	1.626374	22.249756	0.290089	-3.637716	0.265903
0.260	6.177508	-1.599812	611.693084	1.616314	22.378427	0.271298	-3.658440	0.264236
0.270	6.000128	-1.591225	611.799351	1.608595	22.496700	0.252384	-3.677137	0.262929
0.280	5.859315	-1.590725	611.949463	1.602563	22.604763	0.234947	-3.693894	0.261878
0.290	5.763697	-1.600202	612.121293	1.596409	22.703246	0.220639	-3.708946	0.260799
0.300	5.713201	-1.619822	612.286743	1.588504	22.792430	0.210768	-3.722509	0.259438
0.310	5.698968	-1.648284	612.418384	1.578953	22.871801	0.205938	-3.734669	0.257823
0.320	5.706269	-1.683231	612.495279	1.570241	22.940152	0.205830	-3.745360	0.256368
0.330	5.719598	-1.721493	612.507151	1.566407	22.996034	0.209235	-3.754411	0.255737
0.340	5.727977	-1.759217	612.456440	1.571234	23.038248	0.214362	-3.761614	0.256546
0.350	5.728164	-1.792316	612.357990	1.586599	23.066076	0.219368	-3.766763	0.259097
0.360	5.724458	-1.817386	612.236063	1.611934	23.079194	0.222927	-3.769656	0.263286
0.370	5.725458	-1.832631	612.118505	1.644932	23.077411	0.224584	-3.770089	0.268728
0.380	5.739640	-1.838062	612.028914	1.682861	23.060538	0.224739	-3.767884	0.274964
0.390	5.771996	-1.834797	611.979235	1.723820	23.028594	0.224305	-3.762970	0.281679
0.400	5.822996	-1.823991	611.966027	1.767470	22.982302	0.224184	-3.755487	0.288818
0.410	5.889639	-1.806035	611.972427	1.815032	22.923578	0.224837	-3.745851	0.296587
0.420	5.967462	-1.780397	611.975159	1.868498	22.855586	0.226051	-3.734724	0.305323
0.430	6.052284	-1.746161	611.953870	1.929389	22.782171	0.226990	-3.722858	0.315283
0.440	6.140888	-1.703035	611.899496	1.997735	22.706861	0.226458	-3.710881	0.326481
0.450	6.230607	-1.652124	611.818465	2.071856	22.631919	0.223340	-3.699123	0.338639
0.460	6.318617	-1.595845	611.730810	2.148996	22.557856	0.217079	-3.687546	0.351298
0.470	6.401916	-1.537003	611.663006	2.226336	22.483555	0.207993	-3.675808	0.363981
0.480	6.478292	-1.477806	611.638859	2.301824	22.406807	0.197221	-3.663405	0.376337
0.490	6.547576	-1.419567	611.671804	2.374588	22.324988	0.186265	-3.649831	0.388213
