Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	4.923313	-1.938318	655.543124	-4.193609	0.667918	0.272705	-0.101888	-0.639715
0.020	4.997869	-1.988864	655.941408	-4.365654	0.609652	0.244147	-0.092943	-0.665556
0.030	5.062858	-2.085900	656.349805	-4.573214	0.553282	0.217916	-0.084297	-0.696765
0.040	5.112231	-2.266965	656.777212	-4.842992	0.500967	0.195280	-0.076277	-0.737387
0.050	5.145471	-2.554699	657.228003	-5.187598	0.455008	0.176038	-0.069231	-0.789315
0.060	5.165699	-2.952484	657.702090	-5.603929	0.417636	0.158703	-0.063499	-0.852047
0.070	5.176033	-3.443248	658.194887	-6.075429	0.390505	0.141252	-0.059330	-0.923044
0.080	5.176896	-3.991692	658.695818	-6.576824	0.374005	0.122080	-0.056780	-0.998461
0.090	5.166011	-4.549731	659.185514	-7.079706	0.366658	0.100691	-0.055623	-1.074008
0.100	5.140930	-5.064621	659.633708	-7.557678	0.364904	0.077855	-0.055319	-1.145739
0.110	5.102242	-5.488673	660.000298	-7.990205	0.363491	0.055229	-0.055074	-1.210637
0.120	5.055215	-5.788633	660.240420	-8.364657	0.356547	0.034714	-0.054003	-1.266911
0.130	5.008579	-5.952322	660.312350	-8.676409	0.339068	0.017840	-0.051350	-1.313985
0.140	4.970959	-5.990346	660.186211	-8.927337	0.308291	0.005321	-0.046698	-1.352245
0.150	4.946977	-5.931795	659.851609	-9.123498	0.264356	-0.003166	-0.040063	-1.382659
0.160	4.935523	-5.814888	659.322399	-9.272873	0.209969	-0.008969	-0.031846	-1.406425
0.170	4.931477	-5.675840	658.636967	-9.383738	0.149129	-0.014099	-0.022642	-1.424721
0.180	4.929896	-5.540228	657.853391	-9.463689	0.085500	-0.020543	-0.012997	-1.438571
0.190	4.929850	-5.419673	657.040421	-9.518933	0.021130	-0.029443	-0.003216	-1.448759
0.200	4.935336	-5.313812	656.266810	-9.553575	-0.043908	-0.040514	0.006691	-1.455746
