Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	3.826712	-1.991289	662.597900	2.641613	-11.826348	-0.261522	1.784845	0.398675
0.020	3.798130	-1.950660	662.352923	2.650424	-11.896844	-0.268578	1.796149	0.400153
0.030	3.782683	-1.923705	662.133285	2.655061	-11.963531	-0.275921	1.806816	0.400986
0.040	3.787696	-1.919232	661.963546	2.652524	-12.023215	-0.283573	1.816296	0.400705
0.050	3.811709	-1.937677	661.864420	2.641683	-12.073842	-0.291182	1.824217	0.399128
0.060	3.845652	-1.971153	661.852185	2.623632	-12.114294	-0.298139	1.830363	0.396408
0.070	3.877073	-2.006547	661.936552	2.601674	-12.143887	-0.303886	1.834600	0.393040
0.080	3.895144	-2.030205	662.116205	2.580984	-12.162040	-0.308262	1.836844	0.389808
0.090	3.894127	-2.032155	662.373924	2.567883	-12.168393	-0.311604	1.837088	0.387679
0.100	3.874016	-2.008401	662.674835	2.568630	-12.163306	-0.314537	1.835486	0.387615
0.110	3.838669	-1.960870	662.970566	2.587918	-12.148446	-0.317566	1.832426	0.390352
0.120	3.792916	-1.895453	663.209269	2.627566	-12.127095	-0.320765	1.828547	0.396190
0.130	3.740213	-1.819072	663.348788	2.685937	-12.103846	-0.323706	1.824658	0.404906
0.140	3.681677	-1.736997	663.368952	2.758372	-12.083612	-0.325619	1.821552	0.415813
0.150	3.616602	-1.651579	663.278850	2.838496	-12.070225	-0.325655	1.819781	0.427949
0.160	3.544128	-1.563017	663.115418	2.919906	-12.065210	-0.323136	1.819474	0.440332
0.170	3.465367	-1.471668	662.931890	2.997533	-12.067399	-0.317754	1.820307	0.452163
0.180	3.384897	-1.380445	662.778872	3.068226	-12.073670	-0.309713	1.821674	0.462934
0.190	3.310550	-1.295618	662.685259	3.130476	-12.080514	-0.299859	1.822964	0.472393
0.200	3.251152	-1.225337	662.647738	3.183650	-12.085698	-0.289753	1.823850	0.480444
0.210	3.213158	-1.176659	662.634728	3.227260	-12.089228	-0.281553	1.824418	0.487034
0.220	3.198011	-1.152762	662.604039	3.260725	-12.093250	-0.277534	1.825110	0.492108
0.230	3.202025	-1.151889	662.526198	3.283744	-12.101076	-0.279250	1.826505	0.495640
0.240	3.219132	-1.168443	662.401799	3.296945	-12.115882	-0.286674	1.829084	0.497726
0.250	3.244927	-1.195368	662.263992	3.302264	-12.139702	-0.297846	1.833061	0.498633
0.260	3.279379	-1.226350	662.165104	3.302662	-12.173085	-0.309387	1.838376	0.498767
0.270	3.326444	-1.256871	662.154234	3.301256	-12.215477	-0.317766	1.844808	0.498563
0.280	3.391013	-1.284218	662.256362	3.300267	-12.265971	-0.320706	1.852149	0.498337
0.290	3.475428	-1.307133	662.461747	3.300404	-12.323936	-0.318037	1.860324	0.498203
0.300	3.577669	-1.325580	662.729087	3.301124	-12.389140	-0.311612	1.869412	0.498111
0.310	3.691793	-1.340563	662.999930	3.301652	-12.461365	-0.304434	1.879542	0.497987
0.320	3.809690	-1.353663	663.217300	3.302052	-12.539828	-0.299456	1.890757	0.497884
0.330	3.922860	-1.366187	663.340225	3.303600	-12.622846	-0.298539	1.902922	0.498025
0.340	4.023583	-1.378156	663.349125	3.308292	-12.707949	-0.301910	1.915726	0.498726
0.350	4.105716	-1.387690	663.243317	3.318023	-12.792330	-0.308268	1.928754	0.500272
0.360	4.165615	-1.391242	663.036539	3.334126	-12.873264	-0.315491	1.941562	0.502857
0.370	4.203164	-1.384652	662.755357	3.357611	-12.948277	-0.321587	1.953704	0.506614
0.380	4.222274	-1.364571	662.439963	3.389777	-13.015068	-0.325438	1.964717	0.511711
0.390	4.230051	-1.329691	662.142461	3.432592	-13.071424	-0.326992	1.974111	0.518407
0.400	4.234481	-1.281336	661.918137	3.488327	-13.115266	-0.326937	1.981403	0.527003
0.410	4.241341	-1.223193	661.810403	3.558511	-13.144911	-0.326103	1.986205	0.537693
0.420	4.251716	-1.160234	661.835876	3.642772	-13.159499	-0.324938	1.988333	0.550404
0.430	4.261346	-1.097195	661.977885	3.738274	-13.159473	-0.323298	1.987902	0.564713
0.440	4.262213	-1.037274	662.192480	3.840055	-13.146938	-0.320635	1.985365	0.579900
0.450	4.245776	-0.981711	662.423910	3.942126	-13.125665	-0.316488	1.981460	0.595106
0.460	4.206661	-0.930565	662.621742	4.038847	-13.100629	-0.310969	1.977090	0.609525
0.470	4.145464	-0.884285	662.752408	4.126031	-13.077097	-0.304970	1.973150	0.622560
0.480	4.069710	-0.845023	662.802232	4.201353	-13.059520	-0.299948	1.970349	0.633877
0.490	3.992607	-0.816641	662.773509	4.263950	-13.050608	-0.297357	1.969090	0.643349
0.500	3.929871	-0.803154	662.677910	4.313558	-13.050884	-0.298030	1.969416	0.650928
0.510	3.895455	-0.806520	662.531867	4.349841	-13.058825	-0.301816	1.971049	0.656548
0.520	3.897526	-0.825228	662.356451	4.372431	-13.071416	-0.307681	1.973472	0.660133
0.530	3.936014	-0.854559	662.180420	4.381662	-13.084848	-0.314233	1.976025	0.661702
0.540	4.002536	-0.888176	662.041775	4.379405	-13.095157	-0.320365	1.977996	0.661500
0.550	4.082678	-0.919850	661.982958	4.369319	-13.098743	-0.325658	1.978713	0.660035
0.560	4.159811	-0.944368	662.038498	4.356327	-13.092815	-0.330355	1.977652	0.658017
