Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	4.256932	-1.031708	677.594395	9.452735	5.565542	-0.656057	-0.821368	1.395043
0.020	4.322857	-0.946985	677.845909	9.484428	5.404824	-0.650044	-0.797353	1.399201
0.030	4.389265	-0.868908	678.040064	9.518122	5.257905	-0.644388	-0.775456	1.403770
0.040	4.454807	-0.800933	678.144763	9.555669	5.135179	-0.639587	-0.757239	1.409090
0.050	4.514901	-0.742172	678.164322	9.598622	5.041438	-0.636480	-0.743395	1.415383
0.060	4.563375	-0.689192	678.135834	9.647961	4.975543	-0.636013	-0.733709	1.422718
0.070	4.595098	-0.639064	678.112132	9.703735	4.931806	-0.638796	-0.727285	1.430993
0.080	4.607967	-0.591464	678.138707	9.764790	4.902357	-0.644696	-0.722914	1.439940
0.090	4.603277	-0.548614	678.233882	9.828815	4.879639	-0.652713	-0.719463	1.449178
0.100	4.584398	-0.513452	678.380631	9.892855	4.858299	-0.661200	-0.716161	1.458304
0.110	4.554581	-0.487492	678.534072	9.954155	4.836085	-0.668346	-0.712725	1.467009
0.120	4.515276	-0.469674	678.641578	10.011009	4.813591	-0.672788	-0.709298	1.475154
0.130	4.466058	-0.456626	678.666164	10.063309	4.792988	-0.674108	-0.706237	1.482807
0.140	4.406230	-0.443872	678.602186	10.112687	4.776289	-0.672997	-0.703842	1.490223
0.150	4.337235	-0.427159	678.476484	10.162252	4.763920	-0.670952	-0.702150	1.497805
0.160	4.264456	-0.403296	678.335326	10.215949	4.754195	-0.669585	-0.700862	1.506032
0.170	4.197205	-0.370357	678.223991	10.277601	4.743689	-0.669878	-0.699428	1.515370
0.180	4.146509	-0.327396	678.168668	10.349843	4.728195	-0.671752	-0.697200	1.526146
0.190	4.121542	-0.274082	678.168508	10.433200	4.703941	-0.674132	-0.693624	1.538438
0.200	4.126296	-0.210673	678.200243	10.525581	4.668835	-0.675513	-0.688415	1.551987
0.210	4.157937	-0.138543	678.231667	10.622421	4.623425	-0.674749	-0.681688	1.566194
0.220	4.207519	-0.061070	678.236956	10.717618	4.571139	-0.671725	-0.673974	1.580217
0.230	4.262817	0.015772	678.207399	10.805107	4.517515	-0.667536	-0.666096	1.593186
0.240	4.312173	0.083847	678.154029	10.880531	4.468622	-0.664029	-0.658939	1.604434
0.250	4.347781	0.134642	678.102132	10.942290	4.429297	-0.662957	-0.653190	1.613664
0.260	4.367203	0.161949	678.080426	10.991577	4.401874	-0.665162	-0.649167	1.620984
0.270	4.373008	0.164389	678.109608	11.031469	4.385699	-0.670225	-0.646754	1.626797
0.280	4.371330	0.146487	678.194916	11.065567	4.377398	-0.676667	-0.645448	1.631620
0.290	4.370129	0.117558	678.324866	11.096853	4.371717	-0.682554	-0.644487	1.635920
0.300	4.377298	0.088684	678.474819	11.127156	4.362812	-0.686219	-0.643032	1.640025
0.310	4.398551	0.069115	678.612975	11.157224	4.345756	-0.686809	-0.640388	1.644122
0.320	4.435278	0.063714	678.707947	11.187138	4.317921	-0.684448	-0.636197	1.648299
0.330	4.483184	0.072449	678.737748	11.216776	4.279718	-0.679985	-0.630541	1.652593
0.340	4.532651	0.091808	678.698059	11.246125	4.234316	-0.674551	-0.623888	1.657015
0.350	4.571364	0.117043	678.605539	11.275379	4.186312	-0.669224	-0.616899	1.661551
0.360	4.588536	0.143917	678.492978	11.304874	4.139894	-0.664919	-0.610160	1.666174
0.370	4.579082	0.169283	678.397090	11.334972	4.097287	-0.662386	-0.603966	1.670846
0.380	4.545761	0.190744	678.344283	11.365910	4.058089	-0.662152	-0.598234	1.675537
0.390	4.498348	0.206189	678.341732	11.397644	4.019578	-0.664380	-0.592559	1.680221
0.400	4.450349	0.213816	678.378473	11.429711	3.977640	-0.668779	-0.586345	1.684858
0.410	4.414846	0.212680	678.435450	11.461230	3.927838	-0.674651	-0.578955	1.689362
0.420	4.401124	0.203367	678.498359	11.491071	3.866335	-0.681041	-0.569837	1.693603
0.430	4.413158	0.188308	678.565585	11.518184	3.790684	-0.686898	-0.558632	1.697431
0.440	4.450111	0.171453	678.646365	11.541910	3.700510	-0.691181	-0.545278	1.700725
