Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	2.588088	1.309135	529.034414	5.843810	4.229557	0.130038	-0.799486	1.104618
0.020	2.627055	1.249723	529.293075	5.794329	4.215939	0.141946	-0.796523	1.094730
0.030	2.670189	1.198521	529.520397	5.748660	4.197656	0.153022	-0.792728	1.085635
0.040	2.719172	1.160889	529.695174	5.709263	4.171762	0.162293	-0.787578	1.077839
0.050	2.772264	1.138167	529.807965	5.676180	4.137441	0.168682	-0.780932	1.071366
0.060	2.824860	1.128260	529.859636	5.647253	4.095671	0.171388	-0.772973	1.065802
0.070	2.871449	1.127444	529.858077	5.619426	4.048205	0.170270	-0.764017	1.060553
0.080	2.908133	1.132190	529.815352	5.590637	3.996512	0.165955	-0.754322	1.055205
0.090	2.934683	1.140237	529.744895	5.561319	3.941181	0.159616	-0.743977	1.049811
0.100	2.955256	1.150902	529.657795	5.534536	3.881933	0.152602	-0.732913	1.044927
0.110	2.977258	1.164896	529.559433	5.514439	3.818051	0.146143	-0.720986	1.041326
0.120	3.008458	1.183714	529.449590	5.503782	3.748987	0.141139	-0.708091	1.039529
0.130	3.053432	1.208523	529.327413	5.501938	3.674963	0.138034	-0.694270	1.039421
0.140	3.111121	1.238729	529.198326	5.504601	3.597450	0.136753	-0.679792	1.040177
0.150	3.174808	1.270878	529.077633	5.505409	3.519319	0.136807	-0.665180	1.040567
0.160	3.234540	1.298780	528.987901	5.498648	3.444518	0.137534	-0.651152	1.039466
0.170	3.280822	1.315313	528.951489	5.481628	3.377308	0.138373	-0.638491	1.036320
0.180	3.308056	1.315303	528.981952	5.455631	3.321351	0.139001	-0.627876	1.031345
0.190	3.316420	1.298063	529.077866	5.425130	3.279029	0.139287	-0.619763	1.025393
0.200	3.311545	1.268085	529.221395	5.395794	3.251254	0.139166	-0.614347	1.019572
0.210	3.302211	1.233421	529.382137	5.372166	3.237630	0.138524	-0.611587	1.014799
0.220	3.297098	1.202478	529.524766	5.355899	3.236636	0.137192	-0.611234	1.011454
0.230	3.301983	1.180791	529.617869	5.345229	3.245625	0.135035	-0.612824	1.009262
0.240	3.318335	1.169354	529.641601	5.335857	3.260820	0.132143	-0.615665	1.007447
0.250	3.343347	1.165236	529.592416	5.322781	3.277728	0.129003	-0.618915	1.005071
0.260	3.370884	1.163955	529.483542	5.302267	3.292107	0.126514	-0.621758	1.001403
0.270	3.392866	1.162005	529.340542	5.273133	3.301206	0.125706	-0.623645	0.996170
0.280	3.400932	1.158105	529.193089	5.237010	3.304693	0.127234	-0.624478	0.989622
0.290	3.388160	1.152987	529.066069	5.197652	3.304843	0.130891	-0.624656	0.982420
0.300	3.350585	1.148627	528.974023	5.159764	3.305927	0.135430	-0.624970	0.975429
0.310	3.288178	1.147720	528.921496	5.127852	3.313059	0.138835	-0.626380	0.969492
0.320	3.205160	1.153397	528.908319	5.105386	3.330985	0.138948	-0.629785	0.965269
0.330	3.109496	1.168608	528.935702	5.094280	3.363191	0.134186	-0.635841	0.963119
0.340	3.011441	1.194850	529.008852	5.094606	3.411449	0.124085	-0.644876	0.963047
0.350	2.921237	1.230605	529.134261	5.104605	3.475619	0.109566	-0.656850	0.964709
0.360	2.846570	1.270498	529.312558	5.121135	3.553510	0.092855	-0.671344	0.967507
0.370	2.790830	1.306122	529.530151	5.140505	3.640793	0.077071	-0.687552	0.970767
0.380	2.753096	1.328625	529.754647	5.159395	3.731222	0.065475	-0.704330	0.973922
0.390	2.729880	1.331977	529.938986	5.175405	3.817377	0.060547	-0.720343	0.976604
0.400	2.717596	1.315249	530.035418	5.187086	3.891893	0.063158	-0.734270	0.978630
0.410	2.714213	1.282756	530.014051	5.193607	3.948879	0.072177	-0.745052	0.979900
0.420	2.719260	1.242145	529.876426	5.194457	3.985120	0.084722	-0.752085	0.980315
0.430	2.732461	1.201530	529.656458	5.189439	4.000745	0.097093	-0.755347	0.979774
0.440	2.752068	1.166988	529.407936	5.178914	3.999140	0.106067	-0.755398	0.978246
0.450	2.773995	1.141192	529.184979	5.164052	3.986029	0.110009	-0.753239	0.975850
0.460	2.792394	1.123398	529.024916	5.146869	3.967990	0.109272	-0.750057	0.972897
0.470	2.801543	1.110596	528.940700	5.129948	3.950857	0.105750	-0.746938	0.969853
0.480	2.798166	1.099447	528.924319	5.115905	3.938578	0.101862	-0.744639	0.967228
0.490	2.783033	1.088354	528.957372	5.106765	3.932850	0.099545	-0.743510	0.965440
0.500	2.761007	1.078774	529.022439	5.103468	3.933584	0.099648	-0.743557	0.964698
0.510	2.739514	1.074871	529.109757	5.105682	3.939829	0.101871	-0.744615	0.964957
0.520	2.726113	1.081348	529.217140	5.111948	3.950623	0.105135	-0.746503	0.965945
0.530	2.726147	1.100540	529.345174	5.120037	3.965306	0.108190	-0.749096	0.967240
0.540	2.741243	1.130497	529.491592	5.127448	3.983295	0.110205	-0.752287	0.968372
0.550	2.768821	1.165250	529.647568	5.132002	4.003728	0.111114	-0.755923	0.968947
0.560	2.802329	1.197126	529.796552	5.132466	4.025406	0.111538	-0.759802	0.968762
0.570	2.831962	1.219869	529.915863	5.129022	4.047162	0.112359	-0.763737	0.967894
0.580	2.846044	1.231197	529.981623	5.123343	4.068494	0.114192	-0.767667	0.966702
0.590	2.833364	1.233751	529.976425	5.118210	4.090226	0.117030	-0.771775	0.965743
0.600	2.786222	1.234028	529.896870	5.116776	4.114910	0.120247	-0.776549	0.965617
0.610	2.703056	1.239626	529.757562	5.121728	4.146715	0.122916	-0.782757	0.966806
0.620	2.589360	1.255906	529.589510	5.134586	4.190577	0.124309	-0.791288	0.969541
0.630	2.456417	1.283548	529.432684	5.155278	4.250553	0.124336	-0.802851	0.973736
0.640	2.318601	1.318123	529.324291	5.182114	4.327751	0.123683	-0.817599	0.979006
0.650	2.190564	1.351874	529.286637	5.212149	4.418697	0.123522	-0.834840	0.984750
0.660	2.085201	1.376939	529.319561	5.241854	4.515126	0.124943	-0.853006	0.990301
0.670	2.012323	1.388578	529.400821	5.267896	4.605626	0.128381	-0.869970	0.995068
0.680	1.977435	1.387076	529.493975	5.287861	4.678655	0.133324	-0.883609	0.998663
0.690	1.980467	1.377585	529.560447	5.300808	4.725751	0.138450	-0.892391	1.000983
0.700	2.015210	1.368045	529.571945	5.307565	4.743746	0.142117	-0.895770	1.002237
0.710	2.070449	1.365937	529.520137	5.310590	4.735326	0.143019	-0.894267	1.002906
0.720	2.132805	1.375112	529.420686	5.313310	4.707883	0.140705	-0.889252	1.003608
0.730	2.190121	1.394104	529.309427	5.318997	4.671138	0.135772	-0.882497	1.004894
0.740	2.233882	1.416873	529.231222	5.329579	4.634361	0.129677	-0.875678	1.007042
0.750	2.259930	1.435676	529.225641	5.344949	4.604157	0.124261	-0.869980	1.009956
0.760	2.267798	1.444694	529.314714	5.363162	4.583464	0.121131	-0.865924	1.013227
