Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	4.780844	3.460544	676.399366	17.394104	2.635928	0.090118	-0.389700	2.571573
0.020	4.701279	2.943515	677.002880	16.907045	2.985004	0.176684	-0.440914	2.497337
0.030	4.510724	2.494432	677.533590	16.434533	3.378129	0.255955	-0.498592	2.425641
0.040	4.131587	2.160848	677.982306	15.989826	3.846007	0.321910	-0.567272	2.358443
0.050	3.535222	1.957077	678.432660	15.583536	4.399266	0.370982	-0.648445	2.296991
0.060	2.750721	1.863503	679.051632	15.223231	5.025948	0.402072	-0.740142	2.241837
0.070	1.859056	1.837214	680.038007	14.913388	5.695580	0.415749	-0.837538	2.193023
0.080	0.972749	1.829200	681.545322	14.655202	6.368504	0.413285	-0.934421	2.150290
0.090	0.204392	1.801222	683.608983	14.445773	7.007405	0.396325	-1.025060	2.113163
0.100	-0.368719	1.736053	686.109828	14.276820	7.587039	0.367545	-1.105805	2.080836
0.110	-0.732133	1.637868	688.794484	14.133802	8.098703	0.331810	-1.175779	2.051962
0.120	-0.940937	1.523857	691.349596	13.996626	8.547879	0.296682	-1.236405	2.024537
0.130	-1.098495	1.411696	693.502423	13.842501	8.946316	0.271351	-1.290019	1.996028
0.140	-1.312768	1.308913	695.106689	13.650482	9.302352	0.264052	-1.338262	1.963797
0.150	-1.648369	1.208946	696.177218	13.406219	9.613966	0.279142	-1.380965	1.925691
0.160	-2.096630	1.095084	696.858335	13.105091	9.867594	0.315336	-1.416011	1.880596
0.170	-2.577976	0.949495	697.339753	12.752372	10.042917	0.366004	-1.440176	1.828717
0.180	-2.975118	0.762326	697.756674	12.360407	10.121237	0.421379	-1.450540	1.771449
0.190	-3.181215	0.536429	698.117865	11.944110	10.093786	0.471727	-1.445857	1.710902
0.200	-3.142012	0.285870	698.293199	11.516737	9.966717	0.510180	-1.427297	1.649270
0.210	-2.876065	0.029384	698.066099	11.087412	9.761069	0.534212	-1.398302	1.588304
0.220	-2.467623	-0.218022	697.228278	10.660868	9.507920	0.545360	-1.363674	1.529036
0.230	-2.036802	-0.451555	695.677203	10.238931	9.240529	0.547488	-1.328278	1.471793
0.240	-1.698447	-0.678434	693.477268	9.822598	8.986044	0.544444	-1.295795	1.416427
0.250	-1.523949	-0.914354	690.861778	9.413410	8.759266	0.538084	-1.267875	1.362561
0.260	-1.519310	-1.176293	688.177344	9.013320	8.560188	0.527559	-1.243893	1.309738
0.270	-1.627296	-1.474916	685.795832	8.623265	8.375570	0.510142	-1.221292	1.257410
0.280	-1.752485	-1.809740	684.030598	8.241527	8.183310	0.483141	-1.196337	1.204848
0.290	-1.798557	-2.168854	683.086747	7.862964	7.957454	0.445827	-1.164926	1.151093
0.300	-1.702081	-2.533143	683.054401	7.479573	7.671949	0.400423	-1.123183	1.095019
0.310	-1.449583	-2.883360	683.932562	7.082148	7.302532	0.351794	-1.067727	1.035504
0.320	-1.073613	-3.207367	685.660123	6.662424	6.827399	0.306132	-0.995741	0.971680
0.330	-0.633667	-3.504704	688.133159	6.215058	6.227796	0.269296	-0.905028	0.903177
0.340	-0.193381	-3.786660	691.200961	5.739003	5.489291	0.245418	-0.794167	0.830294
0.350	0.196492	-4.071855	694.649347	5.238047	4.603782	0.236106	-0.662749	0.754056
0.360	0.506621	-4.379062	698.189186	4.720370	3.571582	0.240201	-0.511549	0.676088
