Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	4.016077	2.797338	633.483478	2.475155	-0.700931	-0.865609	0.110647	0.390721
0.020	3.851990	3.058823	633.504907	2.667759	-0.448867	-0.915857	0.070855	0.421111
0.030	3.678104	3.322296	633.580836	2.855279	-0.193119	-0.962761	0.030481	0.450657
0.040	3.485070	3.583476	633.752824	3.032364	0.069998	-1.002763	-0.011045	0.478477
0.050	3.264239	3.829437	634.038494	3.194442	0.344583	-1.032153	-0.054347	0.503825
0.060	3.008699	4.039987	634.430295	3.338304	0.634588	-1.047352	-0.100025	0.526189
0.070	2.714443	4.192607	634.899241	3.462631	0.942831	-1.045326	-0.148501	0.545383
0.080	2.381508	4.268903	635.399871	3.568307	1.269908	-1.023997	-0.199860	0.561584
0.090	2.015109	4.260418	635.874495	3.658427	1.613451	-0.982568	-0.253737	0.575338
0.100	1.626334	4.172292	636.257740	3.737893	1.968151	-0.921783	-0.309332	0.587481
0.110	1.231649	4.023955	636.483594	3.812551	2.326615	-0.844119	-0.365542	0.599002
0.120	0.850760	3.846506	636.495688	3.887935	2.680712	-0.753811	-0.421167	0.610834
0.130	0.503130	3.676957	636.258951	3.967863	3.022875	-0.656549	-0.475101	0.623624
0.140	0.204198	3.550251	635.769275	4.053341	3.346965	-0.558764	-0.526443	0.637549
0.150	-0.037459	3.490912	635.058337	4.142250	3.648571	-0.466639	-0.574525	0.652263
0.160	-0.221145	3.506923	634.192365	4.230119	3.924820	-0.385127	-0.618869	0.667009
0.170	-0.353071	3.588185	633.264668	4.311883	4.173872	-0.317313	-0.659104	0.680897
0.180	-0.443858	3.710374	632.382130	4.383929	4.394280	-0.264374	-0.694877	0.693241
0.190	-0.505366	3.842741	631.646775	4.445506	4.584454	-0.226101	-0.725794	0.703796
0.200	-0.547756	3.956750	631.136096	4.498825	4.742509	-0.201608	-0.751424	0.712814
