Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	5.171285	-2.186016	592.183504	-2.438374	4.149818	-0.433335	-0.700766	-0.411760
0.020	5.037454	-2.137593	592.252011	-2.391937	4.153808	-0.436950	-0.701358	-0.403871
0.030	4.907443	-2.093583	592.317838	-2.354238	4.167779	-0.438756	-0.703639	-0.397462
0.040	4.787085	-2.057539	592.383553	-2.331649	4.198386	-0.437691	-0.708728	-0.393605
0.050	4.683262	-2.032379	592.458270	-2.326952	4.247184	-0.433819	-0.716875	-0.392762
0.060	4.602483	-2.019510	592.547009	-2.338736	4.311108	-0.428325	-0.727555	-0.394692
0.070	4.548481	-2.017902	592.639632	-2.361874	4.384823	-0.423057	-0.739880	-0.398535
0.080	4.519882	-2.023825	592.710767	-2.389032	4.463620	-0.419827	-0.753086	-0.403069
0.090	4.509178	-2.031695	592.733675	-2.412814	4.545402	-0.419758	-0.766854	-0.407065
0.100	4.503788	-2.035834	592.699285	-2.427817	4.630980	-0.422980	-0.781337	-0.409620
0.110	4.489009	-2.032375	592.626966	-2.431884	4.722799	-0.428773	-0.796926	-0.410357
0.120	4.451773	-2.020352	592.559548	-2.426271	4.822935	-0.436023	-0.813916	-0.409456
0.130	4.383928	-2.001426	592.545165	-2.414886	4.931367	-0.443727	-0.832235	-0.407545
0.140	4.284154	-1.978411	592.614947	-2.402904	5.045281	-0.451310	-0.851359	-0.405475
0.150	4.158069	-1.953353	592.766575	-2.395088	5.159713	-0.458693	-0.870446	-0.404053
0.160	4.016362	-1.926237	592.961286	-2.394306	5.269297	-0.466154	-0.888641	-0.403788
0.170	3.871204	-1.895127	593.136756	-2.400762	5.370388	-0.474071	-0.905422	-0.404757
0.180	3.731844	-1.857832	593.230900	-2.412337	5.462606	-0.482643	-0.920823	-0.406644
0.190	3.601116	-1.814174	593.205785	-2.425781	5.549161	-0.491681	-0.935453	-0.408927
0.200	3.474653	-1.767476	593.061053	-2.438091	5.635873	-0.500600	-0.950302	-0.411103
0.210	3.343468	-1.724281	592.832262	-2.447399	5.729295	-0.508652	-0.966428	-0.412832
0.220	3.198730	-1.692377	592.577205	-2.453207	5.834520	-0.515318	-0.984601	-0.413989
0.230	3.036595	-1.677904	592.357695	-2.456146	5.953356	-0.520627	-1.005027	-0.414639
0.240	2.861188	-1.682683	592.223580	-2.457581	6.083424	-0.525198	-1.027217	-0.414975
0.250	2.684728	-1.702859	592.202225	-2.459283	6.218546	-0.529955	-1.050071	-0.415278
0.260	2.524666	-1.729681	592.294014	-2.463259	6.350338	-0.535668	-1.072160	-0.415885
0.270	2.398630	-1.752261	592.473786	-2.471632	6.470549	-0.542611	-1.092124	-0.417172
0.280	2.318972	-1.761320	592.697579	-2.486469	6.573348	-0.550496	-1.109056	-0.419517
0.290	2.289023	-1.752508	592.912713	-2.509492	6.656771	-0.558672	-1.122724	-0.423248
0.300	2.302243	-1.728191	593.068769	-2.541633	6.722853	-0.566449	-1.133571	-0.428556
0.310	2.344115	-1.696986	593.128077	-2.582538	6.776544	-0.573349	-1.142509	-0.435410
0.320	2.395726	-1.670923	593.075158	-2.630320	6.823980	-0.579214	-1.150610	-0.443505
0.330	2.437985	-1.661005	592.923375	-2.681887	6.870848	-0.584151	-1.158809	-0.452316
0.340	2.455651	-1.672906	592.715260	-2.733833	6.921381	-0.588369	-1.167741	-0.461239
0.350	2.440398	-1.704948	592.513422	-2.783490	6.978028	-0.592022	-1.177700	-0.469777
0.360	2.392153	-1.749403	592.382611	-2.829663	7.041507	-0.595137	-1.188675	-0.477675
0.370	2.318141	-1.796250	592.368431	-2.872780	7.110942	-0.597663	-1.200426	-0.484965
0.380	2.229813	-1.837229	592.481255	-2.914441	7.184095	-0.599616	-1.212544	-0.491904
0.390	2.138811	-1.868277	592.692700	-2.956594	7.257861	-0.601217	-1.224557	-0.498841
0.400	2.053722	-1.889666	592.946593	-3.000723	7.328997	-0.602933	-1.236030	-0.506070
0.410	1.978935	-1.904276	593.179271	-3.047455	7.394796	-0.605392	-1.246638	-0.513749
0.420	1.915669	-1.915087	593.340111	-3.096681	7.453406	-0.609193	-1.256178	-0.521907
0.430	1.864218	-1.923256	593.404611	-3.147983	7.503750	-0.614660	-1.264525	-0.530495
0.440	1.826251	-1.927845	593.377139	-3.201031	7.545210	-0.621627	-1.271571	-0.539460
0.450	1.806021	-1.927326	593.284512	-3.255786	7.577285	-0.629332	-1.277176	-0.548773
0.460	1.809617	-1.921916	593.163609	-3.312524	7.599373	-0.636521	-1.281160	-0.558450
0.470	1.842094	-1.915245	593.047141	-3.371680	7.610804	-0.641779	-1.283339	-0.568535
0.480	1.903618	-1.914165	592.952124	-3.433564	7.611149	-0.643968	-1.283603	-0.579063
0.490	1.986674	-1.926451	592.875078	-3.498040	7.600748	-0.642575	-1.282015	-0.590013
0.500	2.075965	-1.957248	592.795843	-3.564312	7.581288	-0.637848	-1.278904	-0.601271
0.510	2.151173	-2.005930	592.688873	-3.630890	7.556202	-0.630745	-1.274902	-0.612613
0.520	2.191605	-2.065151	592.537951	-3.695741	7.530595	-0.622780	-1.270905	-0.623714
0.530	2.181329	-2.122980	592.348206	-3.756574	7.510520	-0.615779	-1.267923	-0.634183
0.540	2.113513	-2.167447	592.149480	-3.811222	7.501665	-0.611472	-1.266853	-0.643625
0.550	1.992867	-2.191400	591.988559	-3.858137	7.507816	-0.610949	-1.268237	-0.651725
0.560	1.835342	-2.195282	591.913299	-3.896940	7.529612	-0.614179	-1.272080	-0.658363
0.570	1.664846	-2.186588	591.955740	-3.928808	7.564107	-0.619873	-1.277816	-0.663700
0.580	1.507591	-2.176354	592.121137	-3.956426	7.605332	-0.625854	-1.284422	-0.668179
0.590	1.385735	-2.174352	592.386366	-3.983354	7.645682	-0.629828	-1.290658	-0.672425
0.600	1.312538	-2.185228	592.707041	-4.012970	7.677594	-0.630201	-1.295344	-0.677058
0.610	1.290650	-2.207365	593.029849	-4.047374	7.694946	-0.626543	-1.297565	-0.682491
0.620	1.313696	-2.234821	593.305224	-4.086697	7.693830	-0.619534	-1.296774	-0.688802
0.630	1.369819	-2.261081	593.495975	-4.129162	7.672724	-0.610557	-1.292801	-0.695735
