Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	3.257965	-3.628532	720.450846	-18.364550	14.548137	-1.331198	-2.019310	-2.549036
0.020	3.572089	-3.464605	721.033875	-18.401954	14.492028	-1.310625	-2.009896	-2.552162
0.030	3.876847	-3.282591	721.647516	-18.412089	14.432460	-1.292114	-1.999932	-2.551396
0.040	4.159095	-3.070578	722.311945	-18.373958	14.367038	-1.277615	-1.989035	-2.543770
0.050	4.402725	-2.825032	723.022419	-18.276212	14.294989	-1.268526	-1.977116	-2.527752
0.060	4.591653	-2.553096	723.745326	-18.119424	14.217268	-1.265160	-1.964402	-2.503563
0.070	4.714801	-2.272712	724.423847	-17.915419	14.135957	-1.266359	-1.951338	-2.473058
0.080	4.770792	-2.009812	724.992527	-17.683422	14.053236	-1.269564	-1.938397	-2.439118
0.090	4.770121	-1.791850	725.395363	-17.443860	13.970471	-1.271463	-1.925911	-2.404738
0.100	4.733599	-1.638335	725.599814	-17.211892	13.887811	-1.269064	-1.913977	-2.372092
0.110	4.687181	-1.551304	725.601359	-16.993216	13.804328	-1.260793	-1.902467	-2.341949
0.120	4.654620	-1.510254	725.418583	-16.783871	13.718494	-1.247193	-1.891114	-2.313681
0.130	4.650362	-1.475344	725.083890	-16.574011	13.628782	-1.230924	-1.879614	-2.285806
0.140	4.675507	-1.399336	724.636559	-16.353865	13.534161	-1.216034	-1.867717	-2.256837
0.150	4.718964	-1.244574	724.121959	-16.119269	13.434269	-1.206744	-1.855250	-2.226043
0.160	4.764161	-0.998469	723.595235	-15.874528	13.329095	-1.206123	-1.842065	-2.193841
0.170	4.799145	-0.681090	723.123291	-15.631577	13.218271	-1.215080	-1.827942	-2.161675
0.180	4.825732	-0.341365	722.778552	-15.405982	13.100404	-1.231969	-1.812506	-2.131494
0.190	4.862714	-0.042686	722.622420	-15.211621	12.973073	-1.252896	-1.795277	-2.105058
0.200	4.939896	0.157152	722.683402	-15.056454	12.833894	-1.272635	-1.775867	-2.083409
0.210	5.084028	0.224378	722.940135	-14.941148	12.682364	-1.285946	-1.754276	-2.066720
0.220	5.302547	0.159220	723.319446	-14.860805	12.521547	-1.288995	-1.731123	-2.054529
0.230	5.573569	-0.006011	723.713621	-14.808588	12.358479	-1.280442	-1.707648	-2.046194
0.240	5.848619	-0.219349	724.012399	-14.779429	12.202738	-1.261823	-1.685432	-2.041323
0.250	6.068671	-0.426803	724.138386	-14.772279	12.063560	-1.236979	-1.665919	-2.039980
0.260	6.187201	-0.588568	724.071750	-14.790139	11.946682	-1.210720	-1.649931	-2.042634
0.270	6.189870	-0.688413	723.852470	-14.837908	11.852365	-1.187291	-1.637401	-2.049853
0.280	6.101409	-0.733810	723.557138	-14.918974	11.775536	-1.169302	-1.627451	-2.061893
0.290	5.975907	-0.747943	723.260147	-15.032108	11.708021	-1.157494	-1.618784	-2.078382
0.300	5.874204	-0.757933	722.998431	-15.170329	11.641874	-1.151204	-1.610221	-2.098252
0.310	5.838309	-0.784899	722.757766	-15.322529	11.572366	-1.149026	-1.601140	-2.120009
0.320	5.874688	-0.839866	722.486816	-15.477302	11.499389	-1.149230	-1.591640	-2.142226
0.330	5.954332	-0.925886	722.130223	-15.627245	11.426839	-1.149887	-1.582379	-2.164048
0.340	6.029069	-1.043324	721.662898	-15.771775	11.360520	-1.149014	-1.574214	-2.185477
0.350	6.055268	-1.194149	721.109092	-15.917083	11.305747	-1.144992	-1.567828	-2.207306
0.360	6.012852	-1.382204	720.539153	-16.073051	11.265708	-1.137224	-1.563511	-2.230698
0.370	5.911152	-1.608977	720.047772	-16.248270	11.240965	-1.126658	-1.561142	-2.256554
0.380	5.780876	-1.866979	719.724645	-16.445181	11.229834	-1.115800	-1.560296	-2.284927
0.390	5.658333	-2.134528	719.629913	-16.657414	11.229162	-1.108112	-1.560408	-2.314720
0.400	5.570627	-2.375673	719.782492	-16.870583	11.235073	-1.106961	-1.560898	-2.343845
0.410	5.528242	-2.546992	720.162438	-17.066397	11.243540	-1.114464	-1.561251	-2.369798
0.420	5.526573	-2.609775	720.723032	-17.228552	11.250829	-1.130591	-1.561048	-2.390454
0.430	5.553479	-2.543473	721.406443	-17.348048	11.253949	-1.152871	-1.560001	-2.404754
0.440	5.597748	-2.355343	722.156836	-17.425821	11.251175	-1.176853	-1.557996	-2.413025
0.450	5.654088	-2.082386	722.926512	-17.471818	11.242491	-1.197239	-1.555136	-2.416818
0.460	5.722848	-1.784196	723.674962	-17.501184	11.229653	-1.209293	-1.551754	-2.418376
0.470	5.805785	-1.528605	724.365197	-17.529342	11.215632	-1.210043	-1.548339	-2.419959
0.480	5.901153	-1.374706	724.961920	-17.567950	11.203494	-1.198905	-1.545391	-2.423293
0.490	6.001273	-1.358812	725.432461	-17.623113	11.195173	-1.177551	-1.543241	-2.429325
0.500	6.094100	-1.487537	725.748799	-17.696101	11.190735	-1.149177	-1.541957	-2.438323
0.510	6.168034	-1.739282	725.889582	-17.785684	11.188565	-1.117466	-1.541359	-2.450191
0.520	6.217343	-2.072310	725.842104	-17.890509	11.186380	-1.085641	-1.541159	-2.464794
0.530	6.244730	-2.435668	725.603712	-18.010124	11.182605	-1.055915	-1.541145	-2.482088
0.540	6.258603	-2.779251	725.181550	-18.144261	11.177601	-1.029489	-1.541352	-2.502030
0.550	6.265539	-3.060828	724.590775	-18.291042	11.174322	-1.007005	-1.542156	-2.524327
0.560	6.261937	-3.249823	723.853815	-18.445257	11.178115	-0.989102	-1.544250	-2.548202
0.570	6.230825	-3.328843	723.003622	-18.597724	11.195486	-0.976725	-1.548469	-2.572286
0.580	6.147984	-3.294227	722.090633	-18.736339	11.232045	-0.970999	-1.555490	-2.594735
0.590	5.996059	-3.156347	721.188576	-18.848884	11.290362	-0.972775	-1.565521	-2.613586
0.600	5.779044	-2.939366	720.392652	-18.926895	11.368720	-0.982170	-1.578128	-2.627303
0.610	5.527368	-2.679281	719.806829	-18.969214	11.461476	-0.998336	-1.592299	-2.635320
0.620	5.288205	-2.419029	719.522915	-18.983651	11.560952	-1.019584	-1.606752	-2.638366
0.630	5.104599	-2.200625	719.598802	-18.985725	11.660000	-1.043754	-1.620347	-2.638376
0.640	4.994616	-2.056096	720.043989	-18.994665	11.754022	-1.068661	-1.632403	-2.637987
0.650	4.942560	-2.000368	720.817235	-19.028045	11.841533	-1.092438	-1.642793	-2.639788
0.660	4.907510	-2.028996	721.836447	-19.097047	11.923144	-1.113753	-1.651779	-2.645620
0.670	4.844496	-2.121678	722.997004	-19.203946	11.999664	-1.131916	-1.659711	-2.656158
0.680	4.726902	-2.249850	724.192396	-19.342363	12.070374	-1.146891	-1.666736	-2.670887
0.690	4.559038	-2.384934	725.330875	-19.499721	12.132306	-1.159105	-1.672658	-2.688390
0.700	4.373954	-2.504234	726.344018	-19.660821	12.180789	-1.169057	-1.677000	-2.706819
0.710	4.219190	-2.593348	727.186373	-19.811335	12.210859	-1.176909	-1.679192	-2.724382
