Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	6.990835	-0.006376	665.457210	-2.821670	21.704002	-1.661016	-3.261517	-0.424020
0.020	7.044603	0.121458	665.637251	-2.878695	21.708253	-1.655554	-3.261274	-0.432472
0.030	7.096090	0.229855	665.823805	-2.930383	21.714990	-1.651205	-3.261372	-0.440114
0.040	7.142841	0.304222	666.022220	-2.972660	21.726613	-1.648850	-3.262145	-0.446330
0.050	7.182758	0.339075	666.238377	-3.003335	21.745537	-1.648895	-3.263927	-0.450790
0.060	7.213247	0.338494	666.468982	-3.022361	21.773873	-1.651089	-3.267050	-0.453489
0.070	7.230474	0.313782	666.693164	-3.031454	21.812822	-1.654536	-3.271793	-0.454700
0.080	7.229722	0.279569	666.873589	-3.033261	21.862036	-1.658002	-3.278288	-0.454848
0.090	7.207179	0.249739	666.968785	-3.030382	21.919394	-1.660446	-3.286420	-0.454351
0.100	7.162562	0.234314	666.950917	-3.024626	21.981529	-1.661490	-3.295824	-0.453500
0.110	7.101136	0.237859	666.819984	-3.016668	22.044939	-1.661546	-3.305980	-0.452396
0.120	7.033599	0.259448	666.607385	-3.006123	22.107150	-1.661507	-3.316367	-0.450959
0.130	6.973249	0.293855	666.366685	-2.991862	22.167336	-1.662185	-3.326597	-0.448981
0.140	6.931386	0.333577	666.154725	-2.972457	22.226153	-1.663814	-3.336485	-0.446211
0.150	6.913091	0.371178	666.010463	-2.946734	22.284941	-1.665871	-3.346035	-0.442446
0.160	6.915619	0.401361	665.940101	-2.914436	22.344701	-1.667299	-3.355362	-0.437642
0.170	6.930358	0.422160	665.914913	-2.876853	22.405289	-1.667029	-3.364587	-0.432015
0.180	6.947344	0.435016	665.883616	-2.837018	22.465232	-1.664513	-3.373747	-0.426053
0.190	6.959778	0.443898	665.795174	-2.799235	22.522306	-1.660002	-3.382768	-0.420435
0.200	6.965933	0.453786	665.622660	-2.768027	22.574759	-1.654441	-3.391525	-0.415855
0.210	6.967437	0.468976	665.377887	-2.746932	22.622757	-1.649067	-3.399986	-0.412838
0.220	6.965131	0.491726	665.111398	-2.737570	22.669463	-1.644882	-3.408371	-0.411596
0.230	6.955227	0.521670	664.899007	-2.739228	22.721082	-1.642260	-3.417223	-0.411977
0.240	6.928527	0.556095	664.820091	-2.749116	22.785421	-1.640838	-3.427306	-0.413513
0.250	6.873801	0.590894	664.933753	-2.763352	22.869091	-1.639746	-3.439304	-0.415583
0.260	6.783961	0.621749	665.258954	-2.778476	22.974272	-1.638077	-3.453433	-0.417653
0.270	6.661696	0.645067	665.764426	-2.792883	23.096429	-1.635348	-3.469159	-0.419500
0.280	6.521367	0.658396	666.372293	-2.807407	23.224161	-1.631720	-3.485163	-0.421297
0.290	6.386078	0.660341	666.975306	-2.824655	23.341483	-1.627815	-3.499602	-0.423502
0.300	6.281353	0.650341	667.463074	-2.847392	23.431863	-1.624232	-3.510586	-0.426599
0.310	6.228130	0.628684	667.749908	-2.876877	23.482725	-1.621043	-3.516695	-0.430831
0.320	6.237396	0.596909	667.796180	-2.912016	23.488969	-1.617617	-3.517386	-0.436064
0.330	6.307767	0.558339	667.616487	-2.949677	23.454345	-1.612921	-3.513146	-0.441822
0.340	6.426427	0.518314	667.271621	-2.985895	23.390132	-1.606155	-3.505339	-0.447478
0.350	6.572970	0.483700	666.847169	-3.017372	23.311545	-1.597317	-3.495785	-0.452483
0.360	6.724854	0.461428	666.427065	-3.042634	23.233189	-1.587354	-3.486231	-0.456559
0.370	6.862759	0.456257	666.072556	-3.062408	23.165266	-1.577825	-3.477889	-0.459771
0.380	6.974512	0.468566	665.814277	-3.079110	23.111781	-1.570282	-3.471205	-0.462458
0.390	7.056828	0.493246	665.658422	-3.095655	23.071070	-1.565637	-3.465902	-0.465052
0.400	7.114680	0.520465	665.601167	-3.114063	23.038067	-1.563766	-3.461242	-0.467857
0.410	7.158473	0.538310	665.642299	-3.134433	23.007225	-1.563471	-3.456395	-0.470888
0.420	7.199828	0.536467	665.790387	-3.154822	22.974979	-1.562899	-3.450783	-0.473846
0.430	7.247337	0.509500	666.056492	-3.172129	22.940868	-1.560286	-3.444283	-0.476255
0.440	7.303807	0.458421	666.439731	-3.183505	22.907017	-1.554749	-3.437223	-0.477688
0.450	7.365965	0.390016	666.913130	-3.187472	22.876297	-1.546748	-3.430176	-0.477944
0.460	7.426675	0.314395	667.418573	-3.184239	22.850066	-1.538001	-3.423648	-0.477098
0.470	7.478705	0.241981	667.874936	-3.175277	22.826626	-1.530875	-3.417799	-0.475430
0.480	7.518380	0.181290	668.196888	-3.162495	22.801309	-1.527474	-3.412364	-0.473288
0.490	7.547234	0.138263	668.317096	-3.147422	22.768273	-1.528831	-3.406807	-0.470947
0.500	7.570586	0.116867	668.203559	-3.130681	22.723230	-1.534533	-3.400645	-0.468522
0.510	7.593714	0.119914	667.866707	-3.111972	22.665803	-1.542952	-3.393762	-0.465957
