Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	7.109836	-1.894152	687.974478	-6.180027	22.996417	1.038274	-3.342626	-0.898293
0.020	7.117304	-1.825303	688.086380	-6.185146	23.111989	1.034120	-3.358879	-0.898891
0.030	7.112429	-1.760870	688.185267	-6.180109	23.231202	1.030538	-3.375719	-0.898030
0.040	7.084354	-1.703479	688.261494	-6.158656	23.356596	1.027859	-3.393564	-0.894813
0.050	7.024351	-1.652473	688.308926	-6.119903	23.489162	1.025984	-3.412590	-0.889122
0.060	6.927645	-1.604052	688.326539	-6.067728	23.628377	1.024511	-3.432728	-0.881519
0.070	6.795111	-1.552842	688.319971	-6.008239	23.772676	1.023054	-3.453725	-0.872885
0.080	6.634057	-1.494510	688.301578	-5.946721	23.920075	1.021540	-3.475232	-0.863970
0.090	6.457356	-1.428460	688.286792	-5.885522	24.068590	1.020260	-3.496884	-0.855097
0.100	6.280594	-1.359135	688.286379	-5.823700	24.216251	1.019662	-3.518339	-0.846116
0.110	6.117819	-1.294668	688.297964	-5.758280	24.360746	1.020062	-3.539273	-0.836597
0.120	5.977547	-1.242927	688.302520	-5.686229	24.499047	1.021498	-3.559343	-0.826124
0.130	5.861008	-1.206767	688.269886	-5.606027	24.627428	1.023776	-3.578164	-0.814510
0.140	5.763684	-1.181233	688.172308	-5.518213	24.742103	1.026634	-3.595335	-0.801865
0.150	5.679367	-1.154608	687.999849	-5.424975	24.840314	1.029891	-3.610512	-0.788514
0.160	5.604422	-1.113096	687.769983	-5.329272	24.921406	1.033504	-3.623509	-0.774863
0.170	5.539736	-1.046842	687.526573	-5.233938	24.987347	1.037490	-3.634383	-0.761271
0.180	5.489214	-0.954367	687.328078	-5.140980	25.042368	1.041768	-3.643437	-0.747966
0.190	5.455814	-0.843572	687.228823	-5.051215	25.091733	1.046027	-3.651147	-0.735012
0.200	5.437666	-0.729278	687.259709	-4.964405	25.140061	1.049748	-3.658015	-0.722348
0.210	5.426912	-0.628565	687.415952	-4.879931	25.189832	1.052385	-3.664424	-0.709895
0.220	5.412228	-0.555626	687.658052	-4.797725	25.240612	1.053628	-3.670518	-0.697691
0.230	5.383816	-0.517651	687.926787	-4.718964	25.289199	1.053610	-3.676147	-0.685969
0.240	5.338217	-0.512954	688.165619	-4.646144	25.330591	1.052960	-3.680886	-0.675149
0.250	5.280491	-0.531906	688.339678	-4.582498	25.359464	1.052626	-3.684150	-0.665732
0.260	5.222718	-0.560229	688.442870	-4.531040	25.371711	1.053490	-3.685376	-0.658158
0.270	5.179594	-0.583270	688.491722	-4.493626	25.365504	1.055843	-3.684213	-0.652677
0.280	5.163136	-0.589759	688.511488	-4.470370	25.341500	1.059012	-3.680621	-0.649280
0.290	5.178766	-0.574228	688.522563	-4.459626	25.302199	1.061427	-3.674854	-0.647710
0.300	5.224208	-0.537978	688.532968	-4.458597	25.250923	1.061203	-3.667351	-0.647550
0.310	5.291139	-0.488631	688.538126	-4.464419	25.190952	1.056966	-3.658614	-0.648391
0.320	5.368204	-0.438129	688.525831	-4.475393	25.125101	1.048460	-3.649115	-0.649996
0.330	5.443779	-0.399334	688.483547	-4.491787	25.055649	1.036633	-3.639252	-0.652418
0.340	5.507699	-0.382218	688.405588	-4.515756	24.984423	1.023295	-3.629317	-0.655973
0.350	5.552361	-0.391288	688.297845	-4.550307	24.912861	1.010593	-3.619488	-0.661096
0.360	5.573943	-0.425343	688.177837	-4.597706	24.842045	1.000564	-3.609829	-0.668098
0.370	5.573742	-0.479259	688.069345	-4.658016	24.772703	0.994784	-3.600321	-0.676969
0.380	5.558609	-0.546416	687.993883	-4.728372	24.705174	0.994102	-3.590900	-0.687269
0.390	5.539446	-0.620523	687.963415	-4.803316	24.639328	0.998417	-3.581488	-0.698194
0.400	5.528010	-0.696448	687.977800	-4.876158	24.574506	1.006539	-3.571991	-0.708767
0.410	5.533573	-0.770349	688.027259	-4.940940	24.509554	1.016273	-3.562294	-0.718131
0.420	5.561034	-0.839429	688.097800	-4.994273	24.442953	1.024831	-3.552250	-0.725809
0.430	5.611019	-0.901470	688.177189	-5.036298	24.372877	1.029578	-3.541657	-0.731832
0.440	5.681372	-0.954404	688.259755	-5.070419	24.297078	1.028905	-3.530219	-0.736701
0.450	5.769021	-0.996337	688.348612	-5.102015	24.212668	1.022858	-3.517501	-0.741196
0.460	5.871254	-1.026168	688.453826	-5.136804	24.116125	1.013187	-3.502940	-0.746136
0.470	5.985961	-1.044576	688.585932	-5.179606	24.003803	1.002706	-3.485956	-0.752209
0.480	6.111122	-1.054844	688.746709	-5.233865	23.872874	0.994214	-3.466133	-0.759911
0.490	6.244269	-1.063064	688.922175	-5.301775	23.722267	0.989516	-3.443389	-0.769575
0.500	6.382550	-1.077415	689.082962	-5.384449	23.553035	0.989015	-3.418026	-0.781393
0.510	6.523513	-1.106550	689.192822	-5.481762	23.367941	0.992021	-3.390625	-0.795389
0.520	6.666175	-1.157357	689.220491	-5.591961	23.170402	0.997467	-3.361827	-0.811346
0.530	6.811769	-1.232733	689.148808	-5.711483	22.963209	1.004570	-3.332112	-0.828774
0.540	6.963610	-1.330064	688.978208	-5.835373	22.747536	1.013102	-3.301634	-0.846960
0.550	7.126007	-1.441122	688.725470	-5.958219	22.522781	1.023264	-3.270212	-0.865108
0.560	7.302592	-1.553786	688.419641	-6.075091	22.287618	1.035340	-3.237505	-0.882469
0.570	7.494708	-1.655315	688.096374	-6.181964	22.042107	1.049409	-3.203346	-0.898415
0.580	7.700291	-1.736073	687.791793	-6.275663	21.790005	1.065203	-3.168111	-0.912437
0.590	7.913272	-1.792336	687.537594	-6.353899	21.539976	1.082091	-3.132916	-0.924153
0.600	8.123387	-1.827292	687.358697	-6.415867	21.304816	1.099085	-3.099519	-0.933409
0.610	8.316542	-1.850071	687.272889	-6.463154	21.098828	1.114924	-3.069935	-0.940406
0.620	8.476112	-1.873071	687.290774	-6.500068	20.934415	1.128310	-3.045933	-0.945752
0.630	8.585432	-1.908183	687.415241	-6.532791	20.819194	1.138292	-3.028620	-0.950341
0.640	8.631237	-1.962877	687.640686	-6.567557	20.754495	1.144559	-3.018218	-0.955086
0.650	8.607325	-2.037507	687.951923	-6.608743	20.735447	1.147408	-3.014084	-0.960640
0.660	8.517213	-2.125087	688.322408	-6.657702	20.752340	1.147369	-3.014916	-0.967236
0.670	8.374409	-2.213952	688.712637	-6.712547	20.792669	1.144744	-3.019063	-0.974651
0.680	8.199614	-2.292367	689.071367	-6.768669	20.843324	1.139418	-3.024843	-0.982289
0.690	8.015585	-2.353104	689.342318	-6.819695	20.892524	1.131087	-3.030791	-0.989305
0.700	7.841732	-2.395847	689.476780	-6.858847	20.931322	1.119723	-3.035827	-0.994790
0.710	7.690659	-2.426199	689.448710	-6.880571	20.954500	1.105941	-3.039312	-0.997982
0.720	7.567730	-2.451854	689.265776	-6.882127	20.960679	1.090981	-3.041016	-0.998472
0.730	7.473174	-2.478142	688.970222	-6.864570	20.951616	1.076361	-3.041005	-0.996352
0.740	7.405127	-2.505359	688.628305	-6.832717	20.930954	1.063398	-3.039514	-0.992221
0.750	7.361733	-2.528965	688.312847	-6.793984	20.902955	1.052867	-3.036839	-0.987049
0.760	7.341209	-2.542113	688.085738	-6.756340	20.871612	1.044846	-3.033286	-0.981904
0.770	7.340414	-2.539109	687.985306	-6.725983	20.840266	1.038780	-3.029173	-0.977635
0.780	7.353691	-2.518234	688.020048	-6.705578	20.811490	1.033720	-3.024838	-0.974620
0.790	7.373505	-2.482680	688.168415	-6.693780	20.786933	1.028696	-3.020617	-0.972695
0.800	7.392793	-2.439113	688.384596	-6.686145	20.767068	1.023075	-3.016783	-0.971280
0.810	7.407514	-2.394648	688.609939	-6.676943	20.751021	1.016744	-3.013465	-0.969626
0.820	7.417791	-2.353867	688.787408	-6.661021	20.736760	1.010028	-3.010618	-0.967065
0.830	7.427107	-2.317459	688.874392	-6.634991	20.721723	1.003411	-3.008055	-0.963164
0.840	7.440173	-2.283072	688.849888	-6.597487	20.703761	0.997228	-3.005555	-0.957754
0.850	7.460580	-2.247562	688.715246	-6.548756	20.681980	0.991503	-3.002980	-0.950866
0.860	7.489211	-2.209117	688.490350	-6.490106	20.657131	0.986019	-3.000352	-0.942657
0.870	7.523868	-2.168016	688.207713	-6.423557	20.631353	0.980563	-2.997838	-0.933375
0.880	7.560039	-2.125846	687.905874	-6.351666	20.607458	0.975150	-2.995680	-0.923334
0.890	7.592410	-2.083895	687.622949	-6.277266	20.588094	0.970042	-2.994096	-0.912894
0.900	7.616692	-2.041752	687.391738	-6.202963	20.575156	0.965564	-2.993221	-0.902391
0.910	7.631239	-1.996888	687.237926	-6.130597	20.569565	0.961889	-2.993078	-0.892063
0.920	7.637913	-1.945442	687.181072	-6.060923	20.571378	0.958992	-2.993589	-0.881998
0.930	7.641817	-1.883883	687.235783	-5.993642	20.580099	0.956789	-2.994620	-0.872138
0.940	7.649883	-1.810785	687.410068	-5.927618	20.595068	0.955361	-2.996038	-0.862312
0.950	7.668635	-1.727983	687.699691	-5.861146	20.615819	0.955110	-2.997794	-0.852283
0.960	7.701578	-1.640588	688.080573	-5.792349	20.642241	0.956719	-2.999974	-0.841813
0.970	7.746942	-1.555659	688.504549	-5.719797	20.674389	0.960876	-3.002796	-0.830757
0.980	7.796826	-1.479793	688.904596	-5.643117	20.711921	0.967833	-3.006501	-0.819144
