Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	2.395606	2.892401	622.322436	2.257388	8.739271	0.273220	-1.404300	0.362736
0.020	2.504920	2.936479	622.158631	2.304673	8.694619	0.284273	-1.397492	0.370432
0.030	2.598631	2.978553	621.975778	2.345115	8.646812	0.292685	-1.390217	0.377043
0.040	2.662732	3.017834	621.762657	2.373704	8.594658	0.296547	-1.382305	0.381770
0.050	2.687799	3.054109	621.518190	2.388406	8.540087	0.295019	-1.374069	0.384286
0.060	2.671749	3.087074	621.256205	2.390524	8.488416	0.288435	-1.366331	0.384789
0.070	2.621641	3.115050	621.006933	2.383896	8.447115	0.278018	-1.360229	0.383876
0.080	2.553152	3.133833	620.812513	2.373138	8.423243	0.265273	-1.356809	0.382263
0.090	2.487295	3.136593	620.715897	2.361587	8.420453	0.251341	-1.356571	0.380462
0.100	2.445196	3.115382	620.745764	2.349751	8.436861	0.236617	-1.359149	0.378537
0.110	2.442745	3.063887	620.902587	2.334945	8.464813	0.220807	-1.363308	0.376057
0.120	2.486903	2.980210	621.151862	2.312426	8.492821	0.203371	-1.367270	0.372280
0.130	2.574533	2.868369	621.429179	2.277786	8.509072	0.184104	-1.369275	0.366540
0.140	2.693555	2.737856	621.657882	2.229640	8.505281	0.163613	-1.368161	0.358660
0.150	2.825750	2.601606	621.774130	2.171233	8.479479	0.143458	-1.363755	0.349200
0.160	2.950550	2.473453	621.749621	2.109942	8.436660	0.125857	-1.356922	0.339356
0.170	3.049322	2.365963	621.602071	2.054834	8.387061	0.113040	-1.349265	0.330571
0.180	3.109460	2.288685	621.388467	2.013541	8.342761	0.106475	-1.342600	0.324039
0.190	3.127375	2.246382	621.183823	1.989958	8.313931	0.106305	-1.338401	0.320349
0.200	3.109264	2.237270	621.054673	1.983657	8.306005	0.111258	-1.337403	0.319401
0.210	3.068869	2.252297	621.038227	1.990950	8.318569	0.119072	-1.339462	0.320584
0.220	3.022428	2.276840	621.134361	2.006765	8.346098	0.127249	-1.343686	0.323081
0.230	2.982481	2.295244	621.311317	2.026427	8.380094	0.133774	-1.348775	0.326153
0.240	2.953117	2.296853	621.520696	2.046733	8.411859	0.137539	-1.353432	0.329310
0.250	2.928997	2.280810	621.714691	2.066196	8.434962	0.138412	-1.356725	0.332338
0.260	2.898827	2.256988	621.858965	2.084600	8.446670	0.137081	-1.358293	0.335221
0.270	2.851665	2.241960	621.937526	2.102146	8.447999	0.134778	-1.358336	0.338000
0.280	2.783010	2.251407	621.950231	2.118534	8.442589	0.132961	-1.357438	0.340628
0.290	2.697819	2.292343	621.906755	2.132316	8.434954	0.132980	-1.356305	0.342868
0.300	2.609376	2.358795	621.821639	2.140751	8.428789	0.135777	-1.355500	0.344271
0.310	2.534870	2.432833	621.712716	2.140229	8.425893	0.141660	-1.355271	0.344247
0.320	2.489594	2.490320	621.601037	2.127191	8.426003	0.150205	-1.355532	0.342212
0.330	2.481786	2.508884	621.508425	2.099362	8.427503	0.160335	-1.355976	0.337785
0.340	2.509804	2.475143	621.451473	2.056958	8.428589	0.170581	-1.356275	0.330993
0.350	2.562781	2.388902	621.435590	2.003334	8.428301	0.179430	-1.356263	0.322372
0.360	2.624580	2.263248	621.454137	1.944596	8.426999	0.185670	-1.356013	0.312911
0.370	2.679414	2.120781	621.494298	1.888193	8.426244	0.188616	-1.355804	0.303815
0.380	2.716645	1.987283	621.545866	1.841049	8.428246	0.188171	-1.356014	0.296205
0.390	2.732908	1.884883	621.606244	1.808012	8.435170	0.184736	-1.356996	0.290861
0.400	2.731073	1.826909	621.677622	1.791111	8.448459	0.179079	-1.358977	0.288109
0.410	2.717004	1.815904	621.758869	1.789665	8.468327	0.172212	-1.361995	0.287839
0.420	2.695910	1.844901	621.839199	1.801060	8.493502	0.165262	-1.365868	0.289634
0.430	2.670049	1.900729	621.898925	1.821877	8.521405	0.159287	-1.370224	0.292954
0.440	2.638516	1.967806	621.917044	1.849137	8.548875	0.155051	-1.374601	0.297329
0.450	2.598562	2.031587	621.880968	1.881317	8.573259	0.152855	-1.378601	0.302520
0.460	2.547251	2.081578	621.792803	1.918683	8.593325	0.152533	-1.382024	0.308573
0.470	2.482817	2.113676	621.669130	1.962674	8.609435	0.153607	-1.384890	0.315710
0.480	2.405820	2.131044	621.535197	2.014649	8.622722	0.155567	-1.387326	0.324141
0.490	2.320443	2.142728	621.416850	2.074760	8.633539	0.158135	-1.389331	0.333876
0.500	2.235685	2.160232	621.333132	2.141562	8.639954	0.161415	-1.390551	0.344672
0.510	2.165383	2.193433	621.290769	2.212399	8.637229	0.165825	-1.390207	0.356097
0.520	2.125732	2.247505	621.281103	2.284211	8.618839	0.171805	-1.387269	0.367662
0.530	2.129938	2.321796	621.280578	2.354431	8.578815	0.179470	-1.380828	0.378964
0.540	2.181692	2.410622	621.256398	2.421725	8.514432	0.188459	-1.370518	0.389811
0.550	2.270934	2.505332	621.178041	2.486351	8.428052	0.198130	-1.356785	0.400264
0.560	2.375124	2.596934	621.032457	2.549934	8.327261	0.207979	-1.340874	0.410596
0.570	2.466672	2.678529	620.837407	2.614724	8.223162	0.218016	-1.324528	0.421161
0.580	2.523604	2.746813	620.645625	2.682707	8.127422	0.228879	-1.309511	0.432245
0.590	2.538498	2.802111	620.534221	2.754919	8.049023	0.241599	-1.297112	0.443959
0.600	2.521611	2.847080	620.579305	2.831097	7.991760	0.257096	-1.287790	0.456202
0.610	2.497187	2.884785	620.823635	2.909595	7.953154	0.275576	-1.281065	0.468667
