Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	0.582300	3.811361	557.969709	8.167239	18.018171	-0.556464	-3.229238	1.463742
0.020	0.559529	3.794871	558.120142	8.286319	17.860616	-0.550990	-3.200138	1.484684
0.030	0.558465	3.783723	558.263879	8.392256	17.706163	-0.547770	-3.171648	1.503278
0.040	0.597597	3.781422	558.393444	8.474655	17.557242	-0.548488	-3.144242	1.517685
0.050	0.688963	3.787908	558.499742	8.527587	17.415039	-0.553752	-3.118182	1.526874
0.060	0.835177	3.799319	558.573965	8.549790	17.280010	-0.562996	-3.093594	1.530646
0.070	1.028097	3.808978	558.610066	8.543493	17.152699	-0.574736	-3.070603	1.529420
0.080	1.250313	3.809317	558.605755	8.512643	17.034187	-0.587073	-3.049411	1.523909
0.090	1.479540	3.794017	558.561313	8.461496	16.925851	-0.598234	-3.030258	1.514873
0.100	1.694479	3.759604	558.477704	8.394127	16.828784	-0.606952	-3.013331	1.503037
0.110	1.879951	3.706075	558.356313	8.314721	16.743450	-0.612604	-2.998703	1.489143
0.120	2.029445	3.636627	558.201249	8.228047	16.669882	-0.615111	-2.986357	1.474029
0.130	2.144444	3.556696	558.022586	8.139471	16.608128	-0.614718	-2.976247	1.458628
0.140	2.231350	3.472568	557.837663	8.054359	16.558496	-0.611829	-2.968336	1.443854
0.150	2.297629	3.389832	557.668807	7.977113	16.521481	-0.606986	-2.962597	1.430439
0.160	2.348677	3.312019	557.538285	7.910356	16.497571	-0.600936	-2.959002	1.418800
0.170	2.386099	3.239881	557.462949	7.854631	16.487074	-0.594653	-2.957519	1.408996
0.180	2.407401	3.171705	557.451101	7.808715	16.489891	-0.589189	-2.958087	1.400789
0.190	2.407031	3.104698	557.502821	7.770380	16.505157	-0.585353	-2.960551	1.393783
0.200	2.378706	3.036837	557.612808	7.737255	16.530947	-0.583411	-2.964592	1.387568
0.210	2.318502	2.968301	557.773313	7.707420	16.564299	-0.583026	-2.969719	1.381819
0.220	2.227535	2.901891	557.975089	7.679590	16.601711	-0.583551	-2.975350	1.376332
0.230	2.113053	2.842418	558.205802	7.653024	16.639875	-0.584445	-2.980957	1.371004
0.240	1.987467	2.795365	558.446962	7.627420	16.676243	-0.585484	-2.986182	1.365827
0.250	1.865654	2.765069	558.671754	7.602841	16.709122	-0.586586	-2.990866	1.360878
0.260	1.761322	2.752746	558.846692	7.579597	16.737400	-0.587418	-2.994990	1.356293
0.270	1.683418	2.755009	558.938643	7.558019	16.760160	-0.587122	-2.998569	1.352209
0.280	1.633830	2.763826	558.925357	7.538233	16.776388	-0.584397	-3.001544	1.348701
0.290	1.607673	2.768391	558.804515	7.520066	16.784757	-0.577931	-3.003690	1.345742
0.300	1.596658	2.758434	558.596484	7.503103	16.783355	-0.566949	-3.004558	1.343206
0.310	1.594307	2.727651	558.339615	7.486764	16.769402	-0.551602	-3.003441	1.340898
0.320	1.600132	2.675851	558.080703	7.470333	16.739242	-0.532990	-2.999430	1.338576
0.330	1.620115	2.608990	557.864289	7.453042	16.688975	-0.512858	-2.991583	1.335996
0.340	1.662980	2.537192	557.723468	7.434377	16.615719	-0.493166	-2.979204	1.332986
0.350	1.734394	2.471584	557.673975	7.414575	16.519024	-0.475736	-2.962129	1.329554
0.360	1.832330	2.421103	557.712809	7.394983	16.401752	-0.462059	-2.940896	1.325948
0.370	1.946102	2.390252	557.821249	7.377854	16.269865	-0.453151	-2.916681	1.322620
0.380	2.059559	2.378409	557.970525	7.365472	16.131110	-0.449354	-2.891033	1.320047
0.390	2.156953	2.380774	558.128515	7.358933	15.993021	-0.450137	-2.865473	1.318501
0.400	2.228897	2.390500	558.267141	7.357213	15.860915	-0.454124	-2.841098	1.317866
0.410	2.275923	2.401049	558.370213	7.357061	15.736482	-0.459492	-2.818288	1.317595
0.420	2.308339	2.407738	558.439430	7.353942	15.617383	-0.464585	-2.796612	1.316874
0.430	2.342728	2.408020	558.494236	7.343815	15.497986	-0.468381	-2.774959	1.314931
0.440	2.396680	2.400884	558.562816	7.325024	15.371128	-0.470564	-2.751907	1.311406
0.450	2.483724	2.386221	558.667015	7.299322	15.230451	-0.471249	-2.726213	1.306560
0.460	2.609922	2.364683	558.809053	7.271296	15.072604	-0.470628	-2.697273	1.301213
0.470	2.772764	2.337909	558.967505	7.246322	14.898528	-0.468763	-2.665366	1.296376
0.480	2.962410	2.308645	559.104377	7.228070	14.713293	-0.465602	-2.631582	1.292794
0.490	3.164899	2.280532	559.179084	7.216831	14.524516	-0.461143	-2.597471	1.290612
0.500	3.366469	2.257590	559.162435	7.209469	14.340031	-0.455674	-2.564555	1.289334
0.510	3.557681	2.243501	559.044958	7.200916	14.165771	-0.449921	-2.533923	1.288075
0.520	3.735842	2.240717	558.837525	7.186391	14.004541	-0.444953	-2.506013	1.285953
0.530	3.904738	2.249500	558.565988	7.163279	13.855812	-0.441845	-2.480604	1.282441
0.540	4.071773	2.267256	558.263499	7.131868	13.716342	-0.441248	-2.456966	1.277509
0.550	4.243666	2.288572	557.963886	7.094866	13.581391	-0.443117	-2.434099	1.271564
0.560	4.422465	2.306169	557.697710	7.056260	13.446303	-0.446770	-2.411038	1.265248
0.570	4.603646	2.312675	557.490753	7.020220	13.308101	-0.451210	-2.387143	1.259253
0.580	4.777208	2.302766	557.363366	6.990388	13.166645	-0.455523	-2.362309	1.254189
0.590	4.931340	2.274991	557.329143	6.969394	13.025004	-0.459147	-2.337040	1.250499
0.600	5.056875	2.232559	557.392711	6.958346	12.888900	-0.461919	-2.312355	1.248374
0.610	5.150295	2.182653	557.547917	6.956374	12.765412	-0.463973	-2.289563	1.247673
0.620	5.213810	2.134391	557.777951	6.960674	12.661367	-0.465597	-2.269966	1.247929
