Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	2.343263	1.960139	603.225111	-4.000459	25.576647	-0.569408	-4.239984	-0.663178
0.020	2.406899	1.845917	603.308191	-4.017945	25.635730	-0.574637	-4.249193	-0.665986
0.030	2.471952	1.753475	603.394623	-4.030194	25.696069	-0.579870	-4.258584	-0.667920
0.040	2.537418	1.698120	603.486104	-4.032901	25.758506	-0.584974	-4.268285	-0.668267
0.050	2.598054	1.685122	603.581375	-4.023887	25.823726	-0.589670	-4.278417	-0.666669
0.060	2.645382	1.710080	603.678421	-4.003441	25.892328	-0.593768	-4.289093	-0.663174
0.070	2.670779	1.762390	603.777165	-3.973869	25.964965	-0.597428	-4.300422	-0.658168
0.080	2.669343	1.829747	603.880502	-3.938432	26.042412	-0.601303	-4.312511	-0.652187
0.090	2.642699	1.901765	603.993214	-3.900094	26.125482	-0.606489	-4.325460	-0.645718
0.100	2.599233	1.971630	604.119677	-3.860671	26.214858	-0.614267	-4.339349	-0.639057
0.110	2.551380	2.035864	604.261001	-3.820720	26.310923	-0.625637	-4.354232	-0.632296
0.120	2.511033	2.093115	604.411712	-3.780179	26.413583	-0.640776	-4.370131	-0.625431
0.130	2.484974	2.143118	604.556690	-3.739294	26.522027	-0.658650	-4.387021	-0.618518
0.140	2.472273	2.186351	604.670543	-3.699128	26.634460	-0.677063	-4.404789	-0.611759
0.150	2.464704	2.224067	604.722151	-3.661202	26.748012	-0.693243	-4.423190	-0.605435
0.160	2.449973	2.258046	604.684921	-3.626542	26.858988	-0.704803	-4.441815	-0.599741
0.170	2.416221	2.289725	604.549289	-3.595011	26.963491	-0.710630	-4.460098	-0.594660
0.180	2.355880	2.319068	604.331440	-3.565601	27.058197	-0.711228	-4.477377	-0.590008
0.190	2.267692	2.343890	604.073563	-3.537595	27.140965	-0.708315	-4.492990	-0.585623
0.200	2.156957	2.360158	603.834916	-3.511715	27.211038	-0.703942	-4.506370	-0.581569
0.210	2.034522	2.363264	603.676573	-3.490386	27.268830	-0.699628	-4.517126	-0.578188
0.220	1.914647	2.349666	603.644235	-3.476852	27.315566	-0.695947	-4.525110	-0.575977
0.230	1.811596	2.318181	603.753884	-3.473729	27.352936	-0.692620	-4.530478	-0.575355
0.240	1.735493	2.270395	603.984743	-3.481897	27.382681	-0.688917	-4.533671	-0.576488
0.250	1.689069	2.210235	604.282437	-3.500452	27.405974	-0.684052	-4.535292	-0.579274
0.260	1.667046	2.142961	604.571936	-3.527764	27.422631	-0.677457	-4.535876	-0.583514
0.270	1.658629	2.073898	604.776276	-3.563122	27.430564	-0.668908	-4.535655	-0.589164
0.280	1.651843	2.007222	604.835000	-3.608009	27.425979	-0.658580	-4.534456	-0.596528
0.290	1.637646	1.944999	604.717285	-3.666069	27.404531	-0.647000	-4.531792	-0.606245
0.300	1.612129	1.886472	604.427641	-3.741456	27.363131	-0.634923	-4.527114	-0.619008
0.310	1.576319	1.827636	604.004508	-3.836277	27.301709	-0.623164	-4.520117	-0.635140
0.320	1.534137	1.761521	603.513105	-3.948572	27.224190	-0.612447	-4.510953	-0.654265
0.330	1.489871	1.679779	603.034244	-4.072024	27.138214	-0.603263	-4.500277	-0.675256
0.340	1.446459	1.575634	602.650640	-4.197477	27.053613	-0.595689	-4.489104	-0.696502
0.350	1.405161	1.447235	602.431470	-4.315417	26.980130	-0.589234	-4.478539	-0.716333
0.360	1.366299	1.299918	602.416301	-4.418281	26.925043	-0.582851	-4.469508	-0.733427
0.370	1.330472	1.146226	602.602214	-4.501762	26.891390	-0.575216	-4.462544	-0.747054
0.380	1.299719	1.003489	602.940711	-4.564761	26.877234	-0.565176	-4.457691	-0.757083
0.390	1.278287	0.889678	603.349505	-4.608216	26.876114	-0.552138	-4.454485	-0.763772
0.400	1.272780	0.818756	603.737739	-4.633566	26.878462	-0.536211	-4.452010	-0.767480
0.410	1.291524	0.796871	604.035342	-4.641739	26.873547	-0.518099	-4.449002	-0.768455
0.420	1.343124	0.820520	604.213507	-4.633104	26.851443	-0.498831	-4.444032	-0.766799
0.430	1.434531	0.877313	604.287071	-4.608198	26.804598	-0.479532	-4.435739	-0.762584
0.440	1.569350	0.949205	604.298928	-4.568666	26.728775	-0.461323	-4.423105	-0.756028
0.450	1.747000	1.017314	604.295823	-4.517815	26.623349	-0.445357	-4.405682	-0.747617
0.460	1.962794	1.066814	604.308183	-4.460459	26.491080	-0.432838	-4.383704	-0.738110
0.470	2.208397	1.090313	604.342508	-4.402098	26.337455	-0.424890	-4.358035	-0.728411
0.480	2.472352	1.088675	604.387178	-4.347791	26.169707	-0.422265	-4.329957	-0.719372
0.490	2.740925	1.069184	604.425929	-4.301143	25.995645	-0.425076	-4.300882	-0.711608
0.500	2.999736	1.041999	604.450413	-4.263778	25.822547	-0.432745	-4.272070	-0.705397
0.510	3.235923	1.016408	604.464802	-4.235432	25.656374	-0.444141	-4.244478	-0.700691
0.520	3.439888	0.998456	604.480837	-4.214515	25.501445	-0.457782	-4.218735	-0.697212
0.530	3.605854	0.990754	604.507916	-4.198810	25.360481	-0.471995	-4.195227	-0.694583
0.540	3.731385	0.993973	604.545131	-4.186056	25.234781	-0.485147	-4.174177	-0.692431
0.550	3.816703	1.008506	604.579853	-4.174266	25.124368	-0.496008	-4.155674	-0.690441
0.560	3.864443	1.034957	604.593204	-4.161784	25.028074	-0.504154	-4.139655	-0.688361
0.570	3.879729	1.073441	604.569639	-4.147165	24.943676	-0.510211	-4.125856	-0.685970
0.580	3.869994	1.122796	604.506355	-4.129048	24.868074	-0.515779	-4.113782	-0.683045
0.590	3.844258	1.180720	604.418022	-4.106194	24.797463	-0.523013	-4.102701	-0.679363
0.600	3.811997	1.244727	604.333562	-4.077760	24.727491	-0.533909	-4.091696	-0.674753
0.610	3.781891	1.313034	604.285019	-4.043787	24.653504	-0.549511	-4.079781	-0.669185
0.620	3.760685	1.384613	604.292518	-4.005708	24.571091	-0.569318	-4.066092	-0.662876
0.630	3.752339	1.458443	604.351927	-3.966559	24.476964	-0.591189	-4.050118	-0.656333
0.640	3.757727	1.532400	604.431657	-3.930631	24.369891	-0.611841	-4.031869	-0.650302
0.650	3.774992	1.602297	604.481768	-3.902539	24.251153	-0.627798	-4.011892	-0.645601
0.660	3.800432	1.661545	604.452806	-3.886091	24.124179	-0.636490	-3.991077	-0.642911
0.670	3.829511	1.701959	604.316400	-3.883489	23.993560	-0.637084	-3.970364	-0.642625
0.680	3.857703	1.715919	604.078202	-3.895167	23.863991	-0.630679	-3.950480	-0.644812
0.690	3.881140	1.699300	603.777505	-3.920163	23.739641	-0.619772	-3.931852	-0.649273
0.700	3.897125	1.653839	603.474467	-3.956584	23.624039	-0.607265	-3.914671	-0.655634
0.710	3.904478	1.587558	603.230825	-4.001848	23.520269	-0.595449	-3.899050	-0.663402
0.720	3.903560	1.512721	603.091550	-4.052671	23.431123	-0.585366	-3.885169	-0.671983
0.730	3.895923	1.442179	603.073419	-4.105119	23.359041	-0.576717	-3.873333	-0.680700
0.740	3.883663	1.385776	603.163390	-4.155064	23.305824	-0.568254	-3.863932	-0.688879
0.750	3.868693	1.348257	603.326397	-4.199009	23.272264	-0.558502	-3.857326	-0.695976
0.760	3.852174	1.329163	603.519643	-4.234887	23.257876	-0.546495	-3.853707	-0.701698
0.770	3.834227	1.324328	603.708345	-4.262330	23.260840	-0.532228	-3.852993	-0.706025
