Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	3.766338	2.692944	569.373670	-2.111253	8.480197	-0.256663	-1.489390	-0.370803
0.020	4.056802	2.770236	569.146183	-2.120655	8.037397	-0.241424	-1.412185	-0.372603
0.030	4.333769	2.825960	569.011736	-2.123428	7.600226	-0.226965	-1.335689	-0.373178
0.040	4.589110	2.846462	569.036422	-2.115850	7.173904	-0.214300	-1.260711	-0.371830
0.050	4.823048	2.830726	569.239001	-2.098600	6.762588	-0.204430	-1.188005	-0.368668
0.060	5.043377	2.789233	569.585023	-2.076378	6.369294	-0.198010	-1.118234	-0.364542
0.070	5.261491	2.738187	569.997479	-2.056152	5.996257	-0.194943	-1.051980	-0.360730
0.080	5.487154	2.692252	570.380106	-2.045150	5.645701	-0.194132	-0.989814	-0.358559
0.090	5.724279	2.658992	570.645208	-2.049502	5.320684	-0.193575	-0.932398	-0.359155
0.100	5.969370	2.636816	570.737472	-2.073756	5.025487	-0.190808	-0.880525	-0.363347
0.110	6.212967	2.616264	570.647358	-2.120936	4.765132	-0.183576	-0.835040	-0.371672
0.120	6.443054	2.583272	570.410939	-2.192674	4.544082	-0.170494	-0.796633	-0.384402
0.130	6.648618	2.523022	570.097009	-2.289213	4.364596	-0.151477	-0.765588	-0.401548
0.140	6.821816	2.423587	569.786109	-2.409371	4.225548	-0.127813	-0.741602	-0.422855
0.150	6.958400	2.278965	569.548399	-2.550606	4.122404	-0.101908	-0.723802	-0.447830
0.160	7.057108	2.091113	569.426834	-2.709311	4.048602	-0.076862	-0.710996	-0.475796
0.170	7.118908	1.870551	569.429648	-2.881263	3.997829	-0.055975	-0.702076	-0.505991
0.180	7.146375	1.635322	569.533000	-3.062098	3.966179	-0.042202	-0.696391	-0.537651
0.190	7.143064	1.408279	569.691845	-3.247703	3.953185	-0.037526	-0.693916	-0.570081
0.200	7.112873	1.212933	569.855111	-3.434582	3.961341	-0.042399	-0.695149	-0.602711
0.210	7.059676	1.068481	569.980398	-3.620217	3.994540	-0.055492	-0.700821	-0.635148
0.220	6.987316	0.985041	570.044115	-3.803319	4.056393	-0.073939	-0.711593	-0.667197
0.230	6.899533	0.960364	570.044945	-3.983795	4.149263	-0.094008	-0.727884	-0.698856
0.240	6.799166	0.979144	570.001030	-4.162382	4.274205	-0.111964	-0.749859	-0.730241
0.250	6.686556	1.015545	569.943023	-4.340028	4.431384	-0.124825	-0.777513	-0.761484
0.260	6.558073	1.038718	569.905134	-4.517171	4.620394	-0.130848	-0.810730	-0.792618
0.270	6.406187	1.020227	569.915362	-4.693166	4.840194	-0.129676	-0.849283	-0.823485
0.280	6.221822	0.941575	569.986472	-4.866054	5.088687	-0.122178	-0.892773	-0.853714
0.290	5.998227	0.799711	570.111134	-5.032751	5.362312	-0.110065	-0.940573	-0.882767
0.300	5.734686	0.608534	570.264787	-5.189528	5.655962	-0.095414	-0.991813	-0.910021
0.310	5.438449	0.395274	570.416075	-5.332527	5.963331	-0.080282	-1.045435	-0.934849
0.320	5.124272	0.192424	570.539572	-5.458161	6.277423	-0.066496	-1.100261	-0.956666
0.330	4.811973	0.027864	570.623503	-5.563467	6.590907	-0.055567	-1.155036	-0.974980
0.340	4.522824	-0.083097	570.668526	-5.646645	6.896296	-0.048576	-1.208459	-0.989479
0.350	4.275555	-0.140802	570.680052	-5.707767	7.186269	-0.045989	-1.259247	-1.000169
0.360	4.082733	-0.158574	570.660696	-5.749255	7.454366	-0.047502	-1.306269	-1.007473
0.370	3.948543	-0.155808	570.608130	-5.775509	7.695891	-0.052117	-1.348717	-1.012167
0.380	3.868808	-0.149910	570.518247	-5.791442	7.908519	-0.058521	-1.386199	-1.015120
0.390	3.833147	-0.150374	570.389336	-5.800472	8.092299	-0.065613	-1.418732	-1.016932
0.400	3.827982	-0.157077	570.223423	-5.803147	8.249120	-0.072898	-1.446647	-1.017697
0.410	3.838915	-0.162953	570.025201	-5.797290	8.382049	-0.080499	-1.470470	-1.017023
0.420	3.851923	-0.159294	569.802113	-5.779560	8.494816	-0.088764	-1.490836	-1.014310
0.430	3.853824	-0.140932	569.567568	-5.747473	8.591535	-0.097705	-1.508431	-1.009094
0.440	3.832701	-0.108875	569.344835	-5.700814	8.676572	-0.106626	-1.523957	-1.001294
0.450	3.778460	-0.069550	569.166994	-5.641888	8.754504	-0.114229	-1.538126	-0.991253
0.460	3.683495	-0.031530	569.071110	-5.574739	8.830148	-0.119178	-1.551677	-0.979621
0.470	3.543674	-0.001602	569.089080	-5.503876	8.908494	-0.120786	-1.565395	-0.967138
0.480	3.359932	0.018018	569.239089	-5.433127	8.994175	-0.119408	-1.580035	-0.954454
0.490	3.140167	0.030333	569.519884	-5.364891	9.090244	-0.116340	-1.596124	-0.942002
0.500	2.900513	0.042174	569.908130	-5.299730	9.196526	-0.113317	-1.613686	-0.929927
0.510	2.664847	0.061768	570.358694	-5.236211	9.308393	-0.111869	-1.632024	-0.918056
0.520	2.461889	0.096570	570.808239	-5.171104	9.416759	-0.112825	-1.649724	-0.905927
0.530	2.320144	0.152246	571.182778	-5.100048	9.509614	-0.116185	-1.664899	-0.892893
0.540	2.261834	0.232734	571.409429	-5.018559	9.574720	-0.121362	-1.675632	-0.878277
0.550	2.297480	0.340608	571.431349	-4.923012	9.602621	-0.127634	-1.680450	-0.861523
0.560	2.422544	0.476876	571.222792	-4.811354	9.588995	-0.134491	-1.678679	-0.842290
0.570	2.616941	0.639988	570.799615	-4.683423	9.535705	-0.141698	-1.670587	-0.820502
0.580	2.847709	0.824676	570.220764	-4.540811	9.450418	-0.149072	-1.657326	-0.796325
0.590	3.074723	1.021644	569.578838	-4.386266	9.344941	-0.156185	-1.640676	-0.770089
0.600	3.258831	1.218703	568.981513	-4.222761	9.232526	-0.162214	-1.622641	-0.742161
0.610	3.370732	1.403061	568.528733	-4.052622	9.124614	-0.166040	-1.604952	-0.712826
0.620	3.398135	1.563958	568.291933	-3.877116	9.027815	-0.166578	-1.588588	-0.682240
0.630	3.349032	1.694850	568.300940	-3.696755	8.942030	-0.163148	-1.573467	-0.650493
0.640	3.250180	1.794648	568.541498	-3.512114	8.860328	-0.155727	-1.558431	-0.617741
0.650	3.141300	1.867843	568.962429	-3.324642	8.770638	-0.144975	-1.541514	-0.584334
0.660	3.066430	1.923466	569.488654	-3.136920	8.658845	-0.132087	-1.520460	-0.550831
0.670	3.064227	1.972927	570.036208	-2.952216	8.512605	-0.118547	-1.493345	-0.517900
0.680	3.159155	2.027036	570.526518	-2.773709	8.324994	-0.105810	-1.459177	-0.486167
0.690	3.355655	2.092899	570.897832	-2.603960	8.096987	-0.094939	-1.418290	-0.456117
0.700	3.637166	2.171754	571.112215	-2.444940	7.837902	-0.086324	-1.372393	-0.428101
0.710	3.970904	2.258574	571.157482	-2.298400	7.563559	-0.079582	-1.324251	-0.402411
0.720	4.317430	2.343608	571.044395	-2.166185	7.292685	-0.073701	-1.277078	-0.379337
0.730	4.641796	2.415227	570.800319	-2.050220	7.042710	-0.067390	-1.233831	-0.359183
0.740	4.922026	2.463078	570.461896	-1.952266	6.826240	-0.059595	-1.196616	-0.342226
0.750	5.151862	2.480571	570.069651	-1.873699	6.649210	-0.050040	-1.166386	-0.328679
0.760	5.337740	2.466025	569.665439	-1.815444	6.511016	-0.039535	-1.142954	-0.318686
0.770	5.492614	2.422146	569.290930	-1.778009	6.406164	-0.029837	-1.125288	-0.312320
0.780	5.629863	2.354187	568.984565	-1.761411	6.326608	-0.023054	-1.111912	-0.309571
0.790	5.759228	2.267874	568.776652	-1.764917	6.264050	-0.020862	-1.101320	-0.310301
0.800	5.884835	2.168365	568.685005	-1.786741	6.211883	-0.023938	-1.092324	-0.314188
0.810	6.004422	2.060700	568.713880	-1.823894	6.166660	-0.031855	-1.084317	-0.320705
0.820	6.109232	1.951018	568.856320	-1.872408	6.128930	-0.043416	-1.077413	-0.329153
0.830	6.184946	1.847022	569.096933	-1.927951	6.103107	-0.057226	-1.072420	-0.338774
0.840	6.214406	1.756794	569.412331	-1.986618	6.096155	-0.072174	-1.070605	-0.348889
0.850	6.182256	1.686371	569.770246	-2.045518	6.115269	-0.087598	-1.073287	-0.359008
0.860	6.080513	1.637528	570.131256	-2.102950	6.165315	-0.103092	-1.081385	-0.368854
0.870	5.913230	1.606950	570.454884	-2.158178	6.247026	-0.118141	-1.095096	-0.378326
0.880	5.698255	1.587036	570.706817	-2.210948	6.356564	-0.131865	-1.113806	-0.387405
0.890	5.464799	1.567933	570.862681	-2.260917	6.486387	-0.143075	-1.136243	-0.396053
0.900	5.246949	1.540236	570.907741	-2.307180	6.626916	-0.150634	-1.160768	-0.404125
0.910	5.075044	1.497660	570.835804	-2.348143	6.768474	-0.153956	-1.185713	-0.411352
0.920	4.967952	1.438872	570.650325	-2.381816	6.903123	-0.153378	-1.209694	-0.417386
0.930	4.929014	1.367796	570.367653	-2.406373	7.026089	-0.150184	-1.231853	-0.421899
0.940	4.946747	1.292255	570.019892	-2.420705	7.136419	-0.146204	-1.251960	-0.424670
0.950	4.999333	1.221585	569.654318	-2.424766	7.236669	-0.143120	-1.270361	-0.425656
0.960	5.060544	1.164226	569.327563	-2.419694	7.331759	-0.141775	-1.287793	-0.425009
0.970	5.104811	1.126187	569.095200	-2.407685	7.427490	-0.141817	-1.305140	-0.423072
0.980	5.110511	1.110551	568.999835	-2.391595	7.529261	-0.141889	-1.323245	-0.420316
0.990	5.062023	1.117607	569.061564	-2.374231	7.641341	-0.140273	-1.342797	-0.417219
1.000	4.951539	1.145154	569.273343	-2.357504	7.766565	-0.135698	-1.364295	-0.414125
1.010	4.780943	1.188936	569.601604	-2.341811	7.906078	-0.127909	-1.388001	-0.411131
1.020	4.563092	1.243214	569.991468	-2.326030	8.058909	-0.117773	-1.413865	-0.408082
1.030	4.321190	1.301303	570.376220	-2.308230	8.221624	-0.106914	-1.441439	-0.404686
1.040	4.085326	1.355944	570.690409	-2.286761	8.388516	-0.097084	-1.469889	-0.400701
1.050	3.886294	1.399676	570.884054	-2.261141	8.552537	-0.089542	-1.498122	-0.396077
1.060	3.748309	1.425611	570.933836	-2.232246	8.706766	-0.084691	-1.525004	-0.390982
1.070	3.683064	1.428716	570.847361	-2.201664	8.845958	-0.082051	-1.549619	-0.385684
1.080	3.687164	1.407282	570.658632	-2.170520	8.967798	-0.080588	-1.571482	-0.380354
1.090	3.743534	1.364089	570.415683	-2.138305	9.073522	-0.079212	-1.590686	-0.374868
1.100	3.825981	1.307148	570.164892	-2.102329	9.167634	-0.077220	-1.607892	-0.368723
1.110	3.905513	1.250004	569.938964	-2.058105	9.256557	-0.074442	-1.624131	-0.361110
1.120	3.956989	1.211044	569.753970	-2.000468	9.346467	-0.071049	-1.640439	-0.351111
1.130	3.964689	1.210775	569.614854	-1.924934	9.441053	-0.067171	-1.657445	-0.337936
1.140	3.925215	1.266772	569.523092	-1.828846	9.540166	-0.062577	-1.675115	-0.321119
1.150	3.846471	1.387532	569.480096	-1.712062	9.640125	-0.056625	-1.692794	-0.300636
1.160	3.742878	1.567823	569.485058	-1.577023	9.735685	-0.048540	-1.709559	-0.276921
1.170	3.628868	1.788127	569.531113	-1.428033	9.822839	-0.037903	-1.724724	-0.250738
1.180	3.513728	2.019297	569.604669	-1.269853	9.901063	-0.025052	-1.738234	-0.222936
1.190	3.400091	2.231244	569.689479	-1.106122	9.973918	-0.011143	-1.750764	-0.194162
1.200	3.286131	2.402234	569.772824	-0.938327	10.047846	0.002172	-1.763483	-0.164684
1.210	3.169434	2.524735	569.849255	-0.765823	10.129875	0.013267	-1.777641	-0.134390
1.220	3.049863	2.605512	569.919122	-0.586842	10.225366	0.020947	-1.794178	-0.102969
1.230	2.930038	2.660693	569.982987	-0.399940	10.336716	0.024566	-1.813513	-0.070167
1.240	2.814118	2.708808	570.035843	-0.205145	10.463337	0.023889	-1.835558	-0.035988
1.250	2.706512	2.765034	570.065077	-0.004334	10.602538	0.018904	-1.859882	-0.000760
1.260	2.611338	2.838401	570.053943	0.199173	10.750632	0.009731	-1.885897	0.034939
1.270	2.532007	2.931776	569.989538	0.401405	10.903731	-0.003330	-1.912970	0.070423
1.280	2.469991	3.043126	569.871885	0.598387	11.058044	-0.019714	-1.940444	0.105004
1.290	2.423018	3.166702	569.719459	0.786388	11.209834	-0.038552	-1.967606	0.138031
1.300	2.384241	3.293816	569.567508	0.961858	11.355287	-0.058729	-1.993668	0.168875
1.310	2.343882	3.413799	569.458629	1.121396	11.490470	-0.079015	-2.017788	0.196923
1.320	2.293149	3.515731	569.429028	1.261935	11.611399	-0.098241	-2.039130	0.221614
1.330	2.228341	3.590785	569.496360	1.381164	11.714156	-0.115497	-2.056933	0.242524
1.340	2.152819	3.634258	569.654215	1.477996	11.795050	-0.130277	-2.070563	0.259455
1.350	2.075934	3.646339	569.874219	1.552853	11.850790	-0.142477	-2.079545	0.272490
1.360	2.009854	3.631415	570.112858	1.607608	11.878719	-0.152216	-2.083573	0.281981
1.370	1.965977	3.596496	570.319905	1.645212	11.877063	-0.159605	-2.082527	0.288472
1.380	1.952238	3.549492	570.447547	1.669181	11.845163	-0.164680	-2.076468	0.292609
1.390	1.971891	3.497739	570.460321	1.683068	11.783622	-0.167570	-2.065634	0.295037
1.400	2.023676	3.446943	570.344858	1.689960	11.694337	-0.168789	-2.050398	0.296305
1.410	2.102749	3.400756	570.116928	1.692071	11.580388	-0.169360	-2.031230	0.296794
1.420	2.201679	3.361087	569.822539	1.690570	11.445771	-0.170606	-2.008655	0.296684
1.430	2.311493	3.328897	569.530327	1.685829	11.294943	-0.173686	-1.983203	0.296003
1.440	2.423501	3.304915	569.314847	1.678003	11.132176	-0.179098	-1.955364	0.294741
1.450	2.532186	3.289882	569.234613	1.667598	10.960768	-0.186424	-1.925527	0.292954
1.460	2.637987	3.284367	569.312608	1.655687	10.782420	-0.194459	-1.893937	0.290822
1.470	2.747838	3.288342	569.527732	1.643754	10.597182	-0.201688	-1.860696	0.288617
1.480	2.872349	3.300666	569.821798	1.633322	10.404221	-0.206955	-1.825873	0.286637
1.490	3.020803	3.318619	570.119613	1.625571	10.203136	-0.210029	-1.789648	0.285128
1.500	3.196662	3.337901	570.353503	1.621090	9.995119	-0.211821	-1.752443	0.284225
1.510	3.395743	3.353505	570.482625	1.619888	9.783328	-0.214056	-1.714921	0.283950
1.520	3.607570	3.361436	570.501204	1.621653	9.572284	-0.218481	-1.677873	0.284251
1.530	3.818695	3.360647	570.434479	1.626062	9.366719	-0.225975	-1.642032	0.285057
1.540	4.016218	3.354176	570.324830	1.632862	9.170549	-0.236002	-1.607952	0.286304
1.550	4.190175	3.348611	570.213748	1.641638	8.986478	-0.246680	-1.575984	0.287899
1.560	4.334481	3.351625	570.126954	1.651468	8.816257	-0.255406	-1.546367	0.289667
1.570	4.446868	3.368363	570.068558	1.660803	8.661251	-0.259738	-1.519335	0.291334
1.580	4.528324	3.398269	570.026014	1.667699	8.522943	-0.258196	-1.495185	0.292565
1.590	4.582316	3.434003	569.982901	1.670244	8.403075	-0.250729	-1.474268	0.293034
1.600	4.613919	3.463281	569.932870	1.666845	8.303320	-0.238700	-1.456894	0.292463
1.610	4.629015	3.473089	569.886975	1.656161	8.224471	-0.224356	-1.443176	0.290612
1.620	4.633711	3.454574	569.869789	1.636855	8.165425	-0.209962	-1.432858	0.287233
1.630	4.633994	3.406579	569.906311	1.607507	8.122482	-0.196999	-1.425231	0.282065
1.640	4.635448	3.336410	570.007524	1.566929	8.089480	-0.185790	-1.419188	0.274896
1.650	4.642700	3.257631	570.162995	1.514738	8.058902	-0.175704	-1.413438	0.265668
1.660	4.658520	3.185879	570.344004	1.451756	8.023521	-0.165774	-1.406786	0.254540
1.670	4.683051	3.134360	570.514613	1.379864	7.977947	-0.155350	-1.398377	0.241863
1.680	4.713977	3.110527	570.644609	1.301363	7.919637	-0.144463	-1.387840	0.228051
