Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	-1.384083	-7.196108	599.971196	-5.234293	-4.272931	-3.119538	0.712189	-0.872424
0.020	-1.440196	-7.239469	599.701410	-5.298082	-4.288196	-3.118606	0.715055	-0.883453
0.030	-1.482219	-7.278921	599.514718	-5.370409	-4.304719	-3.117927	0.718034	-0.895793
0.040	-1.501246	-7.312874	599.463303	-5.457109	-4.323197	-3.117589	0.721178	-0.910332
0.050	-1.495964	-7.342980	599.550295	-5.559163	-4.343487	-3.117543	0.724457	-0.927222
0.060	-1.472721	-7.374112	599.732444	-5.672907	-4.364769	-3.117649	0.727786	-0.945906
0.070	-1.443264	-7.413076	599.938091	-5.791909	-4.385820	-3.117819	0.731045	-0.965418
0.080	-1.421231	-7.466429	600.091365	-5.909455	-4.405174	-3.118173	0.734084	-0.984759
0.090	-1.418549	-7.538169	600.134988	-6.020573	-4.421223	-3.119110	0.736705	-1.003203
0.100	-1.442620	-7.628252	600.046529	-6.123021	-4.432281	-3.121209	0.738656	-1.020424
0.110	-1.494948	-7.732654	599.843781	-6.217242	-4.436656	-3.124990	0.739635	-1.036477
0.120	-1.571498	-7.844899	599.576540	-6.305617	-4.432642	-3.130593	0.739295	-1.051678
0.130	-1.664548	-7.958252	599.307219	-6.391427	-4.418502	-3.137542	0.737268	-1.066469
0.140	-1.765289	-8.067591	599.088679	-6.477899	-4.392608	-3.144714	0.733215	-1.081292
0.150	-1.866291	-8.170519	598.949218	-6.567599	-4.353839	-3.150615	0.726913	-1.096520
0.160	-1.963090	-8.267648	598.890078	-6.662250	-4.302146	-3.153881	0.718353	-1.112433
0.170	-2.054472	-8.361971	598.893869	-6.762770	-4.239033	-3.153778	0.707810	-1.129210
0.180	-2.141413	-8.457158	598.937684	-6.869270	-4.167619	-3.150461	0.695835	-1.146909
0.190	-2.225163	-8.555161	599.004431	-6.980904	-4.092117	-3.144873	0.683153	-1.165418
0.200	-2.305467	-8.654280	599.088605	-7.095763	-4.016862	-3.138382	0.670495	-1.184426
0.210	-2.380007	-8.748929	599.195593	-7.211024	-3.945238	-3.132369	0.658422	-1.203451
0.220	-2.445415	-8.831489	599.335787	-7.323397	-3.878973	-3.127973	0.647212	-1.221919
0.230	-2.499189	-8.895258	599.516576	-7.429754	-3.818067	-3.126005	0.636858	-1.239291
0.240	-2.541278	-8.936954	599.736094	-7.527751	-3.761366	-3.126942	0.627170	-1.255177
0.250	-2.574400	-8.957768	599.981284	-7.616216	-3.707509	-3.130912	0.617937	-1.269409
0.260	-2.603105	-8.962907	600.230268	-7.695133	-3.655826	-3.137629	0.609071	-1.282030
0.270	-2.632356	-8.960135	600.457601	-7.765272	-3.606794	-3.146316	0.600674	-1.293226
0.280	-2.666497	-8.957835	600.640597	-7.827705	-3.561849	-3.155702	0.593008	-1.303226
0.290	-2.708910	-8.963089	600.764622	-7.883531	-3.522627	-3.164233	0.586357	-1.312250
0.300	-2.762095	-8.980183	600.825464	-7.933887	-3.489977	-3.170485	0.580864	-1.320498
0.310	-2.827682	-9.009864	600.828409	-7.980087	-3.463260	-3.173691	0.576414	-1.328181
0.320	-2.906077	-9.049461	600.785260	-8.023689	-3.440306	-3.174086	0.572635	-1.335534
0.330	-2.995770	-9.093750	600.710749	-8.066431	-3.418100	-3.172844	0.569009	-1.342814
0.340	-3.092626	-9.136249	600.619442	-8.110043	-3.393867	-3.171569	0.565061	-1.350280
0.350	-3.189667	-9.170709	600.524072	-8.155938	-3.366038	-3.171575	0.560517	-1.358137
0.360	-3.277886	-9.192557	600.435371	-8.204864	-3.334692	-3.173373	0.555379	-1.366486
0.370	-3.348300	-9.200009	600.361918	-8.256692	-3.301359	-3.176609	0.549895	-1.375286
0.380	-3.394789	-9.194554	600.308400	-8.310491	-3.268445	-3.180396	0.544461	-1.384370
0.390	-3.416653	-9.180706	600.272640	-8.364855	-3.238574	-3.183764	0.539517	-1.393509
0.400	-3.419775	-9.165042	600.244047	-8.418303	-3.214075	-3.186041	0.535461	-1.402480
0.410	-3.415679	-9.154605	600.206425	-8.469534	-3.196612	-3.187073	0.532585	-1.411103
0.420	-3.418365	-9.155060	600.145467	-8.517478	-3.186921	-3.187294	0.531025	-1.419236
0.430	-3.439557	-9.169275	600.057402	-8.561188	-3.184677	-3.187644	0.530729	-1.426728
0.440	-3.483944	-9.196830	599.953461	-8.599648	-3.188559	-3.189328	0.531468	-1.433386
0.450	-3.546646	-9.234326	599.857016	-8.631639	-3.196566	-3.193452	0.532888	-1.438949
0.460	-3.614541	-9.276039	599.794792	-8.655868	-3.206543	-3.200567	0.534607	-1.443138
0.470	-3.671170	-9.314701	599.786836	-8.671477	-3.216723	-3.210264	0.536311	-1.445760
0.480	-3.702887	-9.342582	599.839560	-8.678710	-3.226120	-3.221000	0.537830	-1.446839
0.490	-3.703304	-9.352940	599.943440	-8.679219	-3.234695	-3.230361	0.539167	-1.446673
0.500	-3.674212	-9.341480	600.075016	-8.675673	-3.243394	-3.235792	0.540498	-1.445765
0.510	-3.623217	-9.307253	600.202659	-8.670849	-3.254100	-3.235551	0.542167	-1.444654
0.520	-3.559814	-9.252708	600.295494	-8.666720	-3.269422	-3.229514	0.544635	-1.443742
0.530	-3.491947	-9.183079	600.333475	-8.664008	-3.292115	-3.219410	0.548381	-1.443199
0.540	-3.424286	-9.105467	600.315135	-8.662275	-3.324167	-3.208344	0.553737	-1.442955
0.550	-3.358351	-9.027793	600.259365	-8.660248	-3.365957	-3.199716	0.560750	-1.442751
0.560	-3.293741	-8.957605	600.199622	-8.656100	-3.416013	-3.195982	0.569146	-1.442204
0.570	-3.229582	-8.900743	600.172253	-8.647676	-3.471517	-3.197780	0.578420	-1.440866
