Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	9.141159	-0.138469	682.325558	-0.053875	10.419496	-0.264814	-1.527056	-0.007896
0.020	8.808017	-0.090436	683.709686	0.180971	10.942315	-0.274207	-1.600433	0.026469
0.030	8.444371	-0.058829	685.260495	0.424588	11.483295	-0.288372	-1.675756	0.061960
0.040	8.027385	-0.051809	687.093321	0.682707	12.056163	-0.310436	-1.754662	0.099362
0.050	7.548292	-0.062740	689.244016	0.957114	12.668297	-0.340991	-1.837999	0.138864
0.060	7.014206	-0.068962	691.655848	1.246132	13.320200	-0.378238	-1.925842	0.180166
0.070	6.444896	-0.036432	694.190827	1.546399	14.006809	-0.418995	-2.017717	0.222763
0.080	5.865592	0.070811	696.664157	1.854804	14.719647	-0.459997	-2.112876	0.266241
0.090	5.299046	0.279361	698.893780	2.169494	15.448745	-0.498838	-2.210457	0.310418
0.100	4.760849	0.597137	700.750003	2.489608	16.183621	-0.534202	-2.309471	0.355278
0.110	4.260186	1.009091	702.187958	2.814082	16.913203	-0.565457	-2.408643	0.400759
0.120	3.804500	1.479290	703.251274	3.140390	17.625194	-0.592089	-2.506244	0.446553
0.130	3.403657	1.958841	704.046766	3.463990	18.305830	-0.613383	-2.600087	0.492011
0.140	3.069570	2.397350	704.701006	3.778761	18.940847	-0.628530	-2.687785	0.536222
0.150	2.810745	2.754330	705.314796	4.078079	19.517710	-0.636980	-2.767234	0.578193
0.160	2.625070	3.007076	705.930139	4.355965	20.028258	-0.638767	-2.837144	0.617053
0.170	2.495704	3.153004	706.518632	4.607932	20.470537	-0.634625	-2.897381	0.652202
0.180	2.393220	3.206643	706.992568	4.831443	20.848989	-0.625906	-2.948969	0.683380
0.190	2.283714	3.193181	707.231711	5.026018	21.173091	-0.614361	-2.993798	0.710661
0.200	2.139501	3.141090	707.113789	5.192965	21.455218	-0.601847	-3.034196	0.734389
0.210	1.947565	3.076039	706.539068	5.334694	21.708537	-0.590007	-3.072518	0.755046
0.220	1.711872	3.017376	705.446808	5.453826	21.945346	-0.579988	-3.110843	0.773102
0.230	1.448603	2.977323	703.826903	5.552511	22.175938	-0.572308	-3.150766	0.788903
0.240	1.176998	2.961923	701.729382	5.632263	22.407980	-0.566955	-3.193251	0.802626
0.250	0.910358	2.972322	699.270374	5.694254	22.646325	-0.563644	-3.238565	0.814314
0.260	0.651135	3.005428	696.630487	5.739672	22.893160	-0.562089	-3.286270	0.823919
0.270	0.391796	3.054022	694.042053	5.769784	23.148350	-0.562059	-3.335295	0.831331
