Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	6.194104	-5.807810	484.118903	4.382849	-0.785066	2.660592	0.162164	0.905325
0.020	6.251076	-5.814650	484.857559	4.383182	-0.914802	2.649275	0.188674	0.904014
0.030	6.321624	-5.820709	485.498412	4.382815	-1.047747	2.638955	0.215808	0.902745
0.040	6.409433	-5.825776	485.962073	4.381700	-1.186140	2.631183	0.244081	0.901655
0.050	6.505112	-5.831137	486.200541	4.380499	-1.330764	2.627656	0.273707	0.900965
0.060	6.589642	-5.838845	486.206013	4.379952	-1.481086	2.629780	0.304621	0.900843
0.070	6.643906	-5.850410	486.012041	4.379962	-1.636099	2.638064	0.336637	0.901204
0.080	6.659460	-5.865903	485.685097	4.379076	-1.795387	2.651689	0.369661	0.901629
0.090	6.644827	-5.884234	485.307502	4.374845	-1.959788	2.668465	0.403824	0.901458
0.100	6.623851	-5.904357	484.956606	4.364976	-2.131251	2.685267	0.439473	0.900076
0.110	6.626812	-5.926510	484.687582	4.348708	-2.311976	2.698802	0.477003	0.897219
0.120	6.678708	-5.952643	484.526412	4.327771	-2.503417	2.706460	0.516673	0.893196
0.130	6.790331	-5.985797	484.475237	4.306492	-2.705788	2.706964	0.558499	0.888898
0.140	6.955758	-6.028615	484.526150	4.291015	-2.918380	2.700694	0.602316	0.885611
0.150	7.156055	-6.081482	484.674615	4.287887	-3.140425	2.689666	0.647945	0.884694
0.160	7.365991	-6.141095	484.923324	4.302366	-3.371911	2.677137	0.695349	0.887226
0.170	7.560396	-6.200231	485.272950	4.336894	-3.613812	2.666756	0.744697	0.893702
0.180	7.718769	-6.248979	485.705557	4.390150	-3.867528	2.661353	0.796270	0.903871
0.190	7.828581	-6.277033	486.172852	4.457003	-4.133797	2.661775	0.850273	0.916753
0.200	7.887921	-6.276283	486.599212	4.529528	-4.411594	2.666404	0.906618	0.930854
0.210	7.907046	-6.243004	486.900005	4.598984	-4.697607	2.671714	0.964799	0.944544
0.220	7.907507	-6.179200	487.006224	4.658313	-4.986578	2.673684	1.023925	0.956520
0.230	7.917796	-6.092802	486.883083	4.704376	-5.272358	2.669368	1.082880	0.966223
0.240	7.966028	-5.996507	486.534021	4.739069	-5.549177	2.657888	1.140553	0.974047
0.250	8.071984	-5.905219	485.989643	4.768657	-5.812602	2.640508	1.196034	0.981226
0.260	8.241405	-5.832415	485.288747	4.801433	-6.059848	2.619918	1.248710	0.989397
0.270	8.464465	-5.786280	484.461491	4.844692	-6.289378	2.599222	1.298220	1.000016
0.280	8.718514	-5.766986	483.522083	4.902374	-6.499942	2.581094	1.344291	1.013888
0.290	8.973648	-5.766392	482.472917	4.974257	-6.689426	2.567340	1.386487	1.030992
0.300	9.199064	-5.770468	481.317592	5.056625	-6.854062	2.558791	1.424021	1.050580
0.310	9.368557	-5.763510	480.077550	5.143842	-6.988571	2.555377	1.455717	1.071461
0.320	9.464639	-5.732594	478.806019	5.230234	-7.087382	2.556313	1.480220	1.092349
0.330	9.481339	-5.670939	477.593459	5.311810	-7.146565	2.560399	1.496370	1.112203
0.340	9.425531	-5.579396	476.561178	5.387358	-7.165655	2.566409	1.503617	1.130465
0.350	9.315947	-5.465872	475.842969	5.458528	-7.148608	2.573401	1.502304	1.147128
0.360	9.178989	-5.343037	475.557558	5.528839	-7.103454	2.580777	1.493711	1.162601
0.370	9.041434	-5.225168	475.777791	5.602003	-7.040682	2.588071	1.479826	1.177441
0.380	8.921788	-5.125037	476.506273	5.680262	-6.970732	2.594695	1.462884	1.192064
0.390	8.823437	-5.051695	477.668138	5.763325	-6.901333	2.599945	1.444797	1.206554
0.400	8.732824	-5.009596	479.126491	5.848153	-6.835597	2.603365	1.426679	1.220586
0.410	8.624323	-4.998958	480.716115	5.929555	-6.771728	2.605280	1.408675	1.233484
0.420	8.470783	-5.016678	482.282806	6.001484	-6.704627	2.607063	1.390186	1.244391
0.430	8.256009	-5.057189	483.713959	6.058843	-6.628885	2.610804	1.370414	1.252567
0.440	7.984061	-5.113202	484.951009	6.099407	-6.541943	2.618382	1.348991	1.257737
0.450	7.681113	-5.176725	485.982844	6.125186	-6.446092	2.630395	1.326403	1.260371
0.460	7.388637	-5.240440	486.827058	6.142479	-6.348462	2.645606	1.304049	1.261737
0.470	7.150425	-5.298908	487.509520	6.160266	-6.259094	2.661328	1.283892	1.263620
0.480	6.998504	-5.348940	488.051044	6.187386	-6.187963	2.674620	1.267893	1.267774
0.490	6.943405	-5.388935	488.464100	6.229632	-6.142246	2.683606	1.257461	1.275351
0.500	6.972334	-5.417660	488.756281	6.288050	-6.124888	2.688186	1.253158	1.286541
0.510	7.055607	-5.433466	488.934613	6.359133	-6.134834	2.689800	1.254735	1.300610
0.520	7.158365	-5.434743	489.006711	6.436695	-6.168517	2.690483	1.261438	1.316279
