Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	7.110210	-1.638832	726.836048	7.144466	-3.594279	-0.247375	0.494510	0.982954
0.020	7.071423	-1.593081	726.491727	7.200350	-3.480705	-0.213368	0.479111	0.991113
0.030	7.010687	-1.548808	726.154237	7.262973	-3.357622	-0.181807	0.462384	1.000197
0.040	6.909987	-1.507237	725.831012	7.336609	-3.216931	-0.154131	0.443207	1.010788
0.050	6.757476	-1.468730	725.535546	7.421968	-3.052378	-0.130307	0.420707	1.022964
0.060	6.548712	-1.432757	725.285102	7.516313	-2.859699	-0.109103	0.394286	1.036325
0.070	6.286022	-1.398213	725.096468	7.614776	-2.636382	-0.088876	0.363591	1.050174
0.080	5.976687	-1.363726	724.981740	7.712175	-2.381552	-0.068405	0.328498	1.063775
0.090	5.631320	-1.327554	724.945403	7.804686	-2.096295	-0.047351	0.289166	1.076589
0.100	5.263308	-1.287177	724.983707	7.890888	-1.784350	-0.026259	0.246123	1.088423
0.110	4.889062	-1.239172	725.086715	7.971909	-1.452745	-0.006228	0.200355	1.099442
0.120	4.527928	-1.179886	725.241621	8.050711	-1.111826	0.011496	0.153304	1.110073
0.130	4.200573	-1.106759	725.434396	8.130792	-0.774377	0.025867	0.106747	1.120817
0.140	3.925471	-1.019651	725.647874	8.214798	-0.453806	0.036244	0.062538	1.132064
0.150	3.714457	-0.921448	725.857674	8.303461	-0.161739	0.042444	0.022282	1.143952
0.160	3.569335	-0.817634	726.030287	8.395158	0.094273	0.044679	-0.012985	1.156310
0.170	3.481257	-0.714995	726.127428	8.486329	0.312119	0.043403	-0.042984	1.168711
0.180	3.433140	-0.620025	726.117185	8.572680	0.495137	0.039161	-0.068190	1.180619
0.190	3.403896	-0.537712	725.987499	8.650803	0.650935	0.032481	-0.089662	1.191591
0.200	3.372830	-0.471028	725.754992	8.719495	0.789578	0.023841	-0.108794	1.201438
0.210	3.323185	-0.420938	725.464371	8.780098	0.921661	0.013674	-0.127044	1.210273
0.220	3.244576	-0.386421	725.178708	8.835604	1.056534	0.002368	-0.145693	1.218404
0.230	3.134380	-0.364430	724.964403	8.888974	1.200784	-0.009717	-0.165633	1.226126
0.240	2.997920	-0.350184	724.875089	8.941619	1.357049	-0.022245	-0.187211	1.233539
0.250	2.847131	-0.338175	724.937986	8.992928	1.523400	-0.034937	-0.210142	1.240510
0.260	2.697629	-0.323653	725.146120	9.041031	1.693657	-0.047625	-0.233561	1.246787
0.270	2.564706	-0.304023	725.459395	9.084260	1.858859	-0.060279	-0.256232	1.252208
0.280	2.459358	-0.279732	725.814872	9.122424	2.009610	-0.072946	-0.276876	1.256853
0.290	2.385675	-0.254384	726.142651	9.157179	2.138528	-0.085664	-0.294505	1.261072
0.300	2.340546	-0.233770	726.381398	9.191214	2.241886	-0.098431	-0.308638	1.265343
0.310	2.315787	-0.223650	726.488927	9.226649	2.319872	-0.111276	-0.319327	1.270033
0.320	2.301894	-0.226868	726.447165	9.263496	2.375492	-0.124325	-0.327001	1.275178
0.330	2.291941	-0.241215	726.263874	9.299145	2.412598	-0.137799	-0.332193	1.280409
0.340	2.284043	-0.259468	725.972614	9.329123	2.433883	-0.151895	-0.335258	1.285052
0.350	2.281331	-0.272023	725.629044	9.348643	2.439668	-0.166639	-0.336214	1.288350
0.360	2.289611	-0.271116	725.300424	9.354118	2.428092	-0.181804	-0.334771	1.289689
0.370	2.313959	-0.254684	725.049078	9.344077	2.396656	-0.196940	-0.330551	1.288751
0.380	2.355982	-0.227887	724.916258	9.319422	2.344367	-0.211502	-0.323398	1.285586
