Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	2.635378	-2.475221	715.856401	4.631557	-2.983148	0.828008	0.416724	0.646995
0.020	2.675533	-2.585060	715.319081	4.488050	-2.798712	0.846394	0.391254	0.627419
0.030	2.683470	-2.696087	714.860220	4.342557	-2.597903	0.861264	0.363414	0.607469
0.040	2.636539	-2.810327	714.553460	4.193959	-2.367133	0.869515	0.331274	0.586934
0.050	2.527567	-2.930454	714.455248	4.042341	-2.098063	0.868968	0.293659	0.565793
0.060	2.366215	-3.058839	714.593315	3.889442	-1.789290	0.858728	0.250393	0.544288
0.070	2.174944	-3.195658	714.955642	3.738690	-1.446507	0.839531	0.202321	0.522926
0.080	1.981257	-3.336894	715.486093	3.594665	-1.080963	0.813943	0.151081	0.502409
0.090	1.809045	-3.473599	716.091992	3.462151	-0.706842	0.786126	0.098708	0.483479
0.100	1.671844	-3.593320	716.663240	3.345119	-0.338488	0.760998	0.047231	0.466763
0.110	1.569825	-3.683509	717.096217	3.245953	0.011712	0.742914	-0.001633	0.452652
0.120	1.490828	-3.735651	717.313794	3.165039	0.334502	0.734351	-0.046633	0.441235
0.130	1.414448	-3.748443	717.276487	3.100775	0.624122	0.735142	-0.087013	0.432298
0.140	1.317580	-3.728733	716.985490	3.050052	0.878204	0.742644	-0.122486	0.425399
0.150	1.180011	-3.690009	716.480944	3.009253	1.097480	0.752780	-0.153177	0.420005
0.160	0.989113	-3.649221	715.836838	2.975441	1.285328	0.761531	-0.179556	0.415659
0.170	0.742968	-3.623127	715.151084	2.947121	1.447036	0.766270	-0.202340	0.412098
0.180	0.451133	-3.625166	714.529833	2.924032	1.588693	0.766500	-0.222341	0.409225
0.190	0.132558	-3.663302	714.068484	2.906094	1.715784	0.763805	-0.240283	0.406977
0.200	-0.188862	-3.738922	713.834153	2.892269	1.831778	0.761084	-0.256611	0.405174
0.210	-0.489489	-3.846789	713.853897	2.880165	1.937114	0.761390	-0.271360	0.403467
0.220	-0.750244	-3.976170	714.110804	2.866643	2.028899	0.766788	-0.284115	0.401428
0.230	-0.959045	-4.113107	714.548164	2.849063	2.101444	0.777636	-0.294094	0.398722
0.240	-1.111227	-4.243332	715.080740	2.826561	2.147484	0.792482	-0.300314	0.395279
0.250	-1.208181	-4.354823	715.611194	2.800838	2.159811	0.808559	-0.301813	0.391391
0.260	-1.254629	-4.439104	716.048850	2.776167	2.132904	0.822687	-0.297871	0.387706
0.270	-1.255276	-4.491026	716.327076	2.758545	2.064088	0.832248	-0.288149	0.385096
0.280	-1.211954	-4.507749	716.415126	2.754187	1.953881	0.835900	-0.272730	0.384440
0.290	-1.122488	-4.487917	716.321242	2.767713	1.805472	0.833805	-0.252048	0.386379
0.300	-0.982053	-4.431660	716.086126	2.800468	1.623647	0.827333	-0.226739	0.391080
0.310	-0.786747	-4.341341	715.768940	2.849499	1.413707	0.818359	-0.197509	0.398103
0.320	-0.537982	-4.222524	715.430576	2.907638	1.180918	0.808490	-0.165064	0.406418
0.330	-0.245595	-4.084566	715.119844	2.964833	0.930738	0.798526	-0.130151	0.414593
0.340	0.072018	-3.940332	714.866425	3.010327	0.669435	0.788375	-0.093645	0.421103
0.350	0.391246	-3.804866	714.681054	3.034933	0.404365	0.777389	-0.056580	0.424656
0.360	0.689069	-3.693358	714.560504	3.032693	0.143321	0.764932	-0.020057	0.424414
0.370	0.949277	-3.618942	714.493858	3.001638	-0.106998	0.750964	0.014975	0.420107
0.380	1.166832	-3.590673	714.467240	2.943773	-0.342754	0.736362	0.047973	0.412024
0.390	1.348582	-3.611789	714.465902	2.864531	-0.564182	0.722806	0.078966	0.400933
0.400	1.509772	-3.678567	714.474693	2.771723	-0.775678	0.712220	0.108566	0.387939
0.410	1.667489	-3.780454	714.479260	2.674001	-0.984551	0.706048	0.137800	0.374259
0.420	1.833638	-3.901971	714.469886	2.579073	-1.198679	0.704668	0.167772	0.360977
0.430	2.010591	-4.026151	714.447542	2.492186	-1.423738	0.707213	0.199278	0.348827
0.440	2.191616	-4.138512	714.428781	2.415359	-1.661010	0.711898	0.232495	0.338083
0.450	2.365821	-4.230296	714.444943	2.347564	-1.906737	0.716721	0.266884	0.328586
0.460	2.524863	-4.300112	714.533378	2.285699	-2.153386	0.720245	0.301370	0.319887
0.470	2.667901	-4.353622	714.723280	2.226032	-2.392293	0.722124	0.334716	0.311454
0.480	2.802493	-4.401379	715.022407	2.165668	-2.616472	0.723190	0.365929	0.302881
0.490	2.941468	-4.455427	715.410506	2.103665	-2.822407	0.725127	0.394516	0.294050
0.500	3.097656	-4.525591	715.841482	2.041424	-3.010229	0.729853	0.420516	0.285178
0.510	3.279026	-4.616323	716.252892	1.982184	-3.182546	0.738786	0.444333	0.276744
0.520	3.486289	-4.724775	716.579870	1.929683	-3.342682	0.752144	0.466477	0.269291
0.530	3.713618	-4.840674	716.770362	1.886479	-3.493090	0.768546	0.487337	0.263192
