Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	2.087564	-2.295169	562.619619	21.178828	2.702173	0.083742	-0.480284	3.764324
0.020	1.966201	-2.363882	563.942894	21.069253	2.661613	0.083514	-0.471965	3.736061
0.030	1.915062	-2.430645	565.324173	20.960883	2.588288	0.089600	-0.457841	3.707763
0.040	1.985279	-2.494656	566.780993	20.855499	2.457055	0.106107	-0.433510	3.679640
0.050	2.195946	-2.557889	568.255332	20.754762	2.255146	0.133640	-0.396854	3.652366
0.060	2.531007	-2.626353	569.617217	20.659447	1.983368	0.169232	-0.348193	3.626900
0.070	2.947186	-2.709601	570.696657	20.568506	1.653566	0.207597	-0.289745	3.604105
0.080	3.389746	-2.817591	571.330068	20.478607	1.283792	0.243126	-0.224702	3.584374
0.090	3.809645	-2.955556	571.403987	20.384664	0.893041	0.271769	-0.156289	3.567470
0.100	4.175503	-3.119086	570.882493	20.281297	0.497105	0.292014	-0.087077	3.552622
0.110	4.477151	-3.292210	569.811840	20.164643	0.106387	0.304725	-0.018671	3.538825
0.120	4.721992	-3.450376	568.303922	20.033769	-0.274341	0.312153	0.048274	3.525186
0.130	4.927826	-3.568007	566.507775	19.891213	-0.644819	0.316688	0.113823	3.511199
0.140	5.115338	-3.627726	564.581841	19.742619	-1.007643	0.319899	0.178476	3.496857
0.150	5.301961	-3.626907	562.676099	19.595669	-1.366715	0.322095	0.242896	3.482584
0.160	5.497952	-3.578162	560.924536	19.458565	-1.726151	0.322410	0.307733	3.469017
0.170	5.705123	-3.503645	559.441449	19.338230	-2.089697	0.319237	0.373533	3.456703
0.180	5.917949	-3.426508	558.315037	19.238536	-2.460456	0.310839	0.440693	3.445821
0.190	6.126026	-3.364040	557.597702	19.159085	-2.840571	0.296009	0.509430	3.436005
0.200	6.316783	-3.325181	557.298496	19.095161	-3.230668	0.274674	0.579702	3.426380
0.210	6.477908	-3.312073	557.383777	19.039101	-3.629305	0.248231	0.651132	3.415797
0.220	6.599533	-3.323379	557.787454	18.982724	-4.032893	0.219423	0.723016	3.403218
0.230	6.676396	-3.357144	558.426789	18.920037	-4.436402	0.191737	0.794446	3.388096
0.240	6.709888	-3.412024	559.217818	18.849369	-4.834710	0.168545	0.864549	3.370667
0.250	6.709349	-3.486844	560.086229	18.774404	-5.224085	0.152328	0.932729	3.352056
0.260	6.691682	-3.579244	560.972666	18.703836	-5.603197	0.144212	0.998836	3.334180
0.270	6.678719	-3.684402	561.833468	18.649625	-5.973295	0.143825	1.063179	3.319422
0.280	6.692825	-3.794599	562.638116	18.624164	-6.337505	0.149447	1.126391	3.310150
0.290	6.752020	-3.899860	563.364393	18.637161	-6.699608	0.158380	1.189214	3.308189
0.300	6.865940	-3.989363	563.992608	18.693384	-7.062818	0.167514	1.252289	3.314473
0.310	7.033619	-4.052798	564.500938	18.792175	-7.428966	0.173980	1.316024	3.328989
0.320	7.243834	-4.080933	564.863919	18.928757	-7.798257	0.175667	1.380555	3.351029
0.330	7.478368	-4.065341	565.054829	19.096397	-8.169492	0.171472	1.445787	3.379565
0.340	7.717425	-3.998190	565.051462	19.288220	-8.540577	0.161242	1.511469	3.413533
0.350	7.945084	-3.873093	564.844383	19.497987	-8.909141	0.145606	1.577274	3.451922
0.360	8.152321	-3.687006	564.446347	19.720229	-9.273203	0.125869	1.642885	3.493730
0.370	8.336442	-3.442050	563.899893	19.950573	-9.631795	0.103978	1.708068	3.537964
0.380	8.498071	-3.146017	563.278041	20.186724	-9.985384	0.082359	1.772727	3.583794
0.390	8.638202	-2.811167	562.673570	20.429698	-10.335856	0.063425	1.836919	3.630826
0.400	8.757307	-2.451895	562.177424	20.684339	-10.685991	0.048763	1.900822	3.679326
0.410	8.856725	-2.082206	561.853743	20.958407	-11.038524	0.038358	1.964662	3.730225
0.420	8.941019	-1.713807	561.722494	21.260266	-11.395132	0.030367	2.028605	3.784834
0.430	9.019566	-1.354972	561.757357	21.596063	-11.755686	0.021735	2.092663	3.844376
0.440	9.106244	-1.009875	561.898187	21.967556	-12.118069	0.009497	2.156631	3.909526
