Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	3.473170	0.330945	679.833750	-13.986256	-3.715535	0.556533	0.546536	-2.057305
0.020	3.459311	0.454986	679.841144	-13.849127	-3.692492	0.544567	0.543140	-2.037112
0.030	3.434201	0.576028	679.905515	-13.716282	-3.665261	0.533194	0.539084	-2.017381
0.040	3.389346	0.689139	680.051120	-13.590921	-3.631143	0.522853	0.533951	-1.998515
0.050	3.320445	0.787407	680.258039	-13.474412	-3.589651	0.513700	0.527690	-1.980779
0.060	3.227418	0.863327	680.470210	-13.366312	-3.542265	0.505746	0.520561	-1.964276
0.070	3.113640	0.911531	680.620210	-13.264990	-3.491623	0.499029	0.513006	-1.948956
0.080	2.985091	0.931562	680.657022	-13.168640	-3.440647	0.493677	0.505489	-1.934695
0.090	2.849599	0.929185	680.563914	-13.076399	-3.391945	0.489826	0.498402	-1.921406
0.100	2.715980	0.915458	680.361168	-12.989018	-3.347593	0.487508	0.492032	-1.909136
0.110	2.592919	0.903858	680.096484	-12.908644	-3.309182	0.486534	0.486575	-1.898061
0.120	2.487662	0.906597	679.829554	-12.837714	-3.277897	0.486412	0.482165	-1.888372
0.130	2.404766	0.931348	679.616909	-12.777566	-3.254459	0.486337	0.478867	-1.880113
0.140	2.345327	0.979282	679.500502	-12.727537	-3.238998	0.485350	0.476673	-1.873073
0.150	2.307102	1.044938	679.500632	-12.685035	-3.231063	0.482642	0.475505	-1.866817
0.160	2.285536	1.118040	679.612401	-12.646496	-3.229817	0.477862	0.475244	-1.860839
0.170	2.275245	1.186865	679.805775	-12.608720	-3.234336	0.471258	0.475774	-1.854753
0.180	2.271311	1.242159	680.030763	-12.570020	-3.243790	0.463589	0.477006	-1.848449
0.190	2.270145	1.280241	680.228338	-12.530795	-3.257414	0.455872	0.478871	-1.842145
0.200	2.270046	1.304100	680.344934	-12.493377	-3.274436	0.449107	0.481291	-1.836330
0.210	2.271580	1.321950	680.346723	-12.461212	-3.294147	0.444085	0.484186	-1.831597
0.220	2.277507	1.343616	680.230206	-12.437657	-3.316190	0.441299	0.487510	-1.828448
0.230	2.291807	1.376063	680.026099	-12.424864	-3.340794	0.440958	0.491274	-1.827116
0.240	2.317853	1.419965	679.793841	-12.423150	-3.368614	0.443000	0.495535	-1.827488
0.250	2.356461	1.469012	679.606489	-12.430995	-3.400152	0.447094	0.500312	-1.829146
0.260	2.404745	1.512359	679.529880	-12.445621	-3.435031	0.452678	0.505501	-1.831505
0.270	2.456379	1.538951	679.602733	-12.463930	-3.471637	0.459120	0.510833	-1.834002
0.280	2.503349	1.541433	679.823851	-12.483530	-3.507439	0.465991	0.515934	-1.836289
0.290	2.538626	1.517654	680.150156	-12.503577	-3.539986	0.473256	0.520471	-1.838355
0.300	2.558514	1.469225	680.506635	-12.525210	-3.568122	0.481249	0.524333	-1.840571
