Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	6.388612	0.605432	543.192313	-2.528294	-11.400067	0.492535	2.098717	-0.465451
0.020	6.625992	0.520534	542.786246	-2.686840	-11.662888	0.514357	2.148707	-0.495009
0.030	6.862535	0.436497	542.381620	-2.840975	-11.927476	0.535257	2.199093	-0.523796
0.040	7.097508	0.351876	541.972471	-2.987127	-12.195405	0.554504	2.250189	-0.551159
0.050	7.330211	0.262321	541.538750	-3.123184	-12.467650	0.571687	2.302264	-0.576724
0.060	7.559503	0.162734	541.050104	-3.248538	-12.743899	0.586496	2.355401	-0.600414
0.070	7.783254	0.050828	540.476874	-3.363759	-13.021944	0.598476	2.409343	-0.622369
0.080	7.998009	-0.070023	539.803763	-3.470098	-13.297558	0.606994	2.463406	-0.642844
0.090	8.199089	-0.190356	539.039938	-3.569090	-13.565121	0.611431	2.516533	-0.662120
0.100	8.381294	-0.297018	538.220647	-3.662355	-13.818897	0.611505	2.567515	-0.680456
0.110	8.540203	-0.377424	537.399490	-3.751456	-14.054497	0.607576	2.615279	-0.698076
0.120	8.673697	-0.423911	536.634994	-3.837619	-14.269869	0.600831	2.659139	-0.715126
0.130	8.783064	-0.436471	535.977376	-3.921351	-14.465403	0.593196	2.698883	-0.731626
0.140	8.873040	-0.422795	535.460591	-4.002291	-14.643235	0.586867	2.734699	-0.747448
0.150	8.950600	-0.395679	535.101825	-4.079463	-14.806337	0.583553	2.767013	-0.762371
0.160	9.022920	-0.368983	534.907067	-4.151841	-14.957907	0.583755	2.796356	-0.776180
0.170	9.095298	-0.353939	534.878654	-4.218817	-15.101150	0.586442	2.823285	-0.788743
0.180	9.169679	-0.357028	535.019926	-4.280292	-15.239101	0.589358	2.848324	-0.800025
0.190	9.244087	-0.379533	535.333907	-4.336310	-15.374208	0.589886	2.871891	-0.810020
0.200	9.313106	-0.418113	535.816326	-4.386510	-15.507724	0.586115	2.894224	-0.818659
0.210	9.369306	-0.465960	536.446728	-4.429778	-15.639269	0.577606	2.915344	-0.825763
0.220	9.405173	-0.514571	537.183194	-4.464395	-15.766842	0.565539	2.935096	-0.831075
0.230	9.414975	-0.555993	537.965012	-4.488680	-15.887350	0.552184	2.953231	-0.834381
0.240	9.396273	-0.584920	538.723314	-4.501897	-15.997416	0.539985	2.969505	-0.835660
0.250	9.351046	-0.599787	539.394872	-4.505001	-16.094186	0.530659	2.983749	-0.835195
0.260	9.286221	-0.602356	539.932593	-4.500725	-16.175929	0.524674	2.995916	-0.833572
0.270	9.213084	-0.595919	540.309060	-4.492781	-16.242319	0.521295	3.006116	-0.831521
0.280	9.145253	-0.582956	540.514093	-4.484517	-16.294329	0.519106	3.014598	-0.829676
0.290	9.095507	-0.563477	540.550070	-4.477700	-16.333761	0.516742	3.021692	-0.828360
0.300	9.072351	-0.534925	540.428145	-4.471973	-16.362592	0.513450	3.027709	-0.827487
0.310	9.077522	-0.493660	540.166049	-4.465149	-16.382387	0.509249	3.032843	-0.826625
