Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	1.241535	0.878044	496.213967	4.383495	14.779156	-0.072198	-2.978384	0.883388
0.020	1.269656	0.826793	496.094348	4.367277	14.806514	-0.080040	-2.984617	0.880332
0.030	1.285773	0.780013	495.991739	4.351826	14.832432	-0.086073	-2.990459	0.877399
0.040	1.283895	0.741565	495.920307	4.337358	14.855705	-0.089162	-2.995583	0.874608
0.050	1.265532	0.713183	495.885446	4.323038	14.875486	-0.089008	-2.999783	0.871782
0.060	1.237893	0.694508	495.885698	4.307170	14.891544	-0.086071	-3.003019	0.868581
0.070	1.209633	0.683794	495.916314	4.287919	14.904472	-0.081229	-3.005441	0.864646
0.080	1.186659	0.678752	495.971268	4.264293	14.915671	-0.075396	-3.007366	0.859786
0.090	1.169899	0.677003	496.042765	4.236898	14.926990	-0.069304	-3.009214	0.854140
0.100	1.155679	0.676013	496.119747	4.207967	14.939996	-0.063519	-3.011369	0.848176
0.110	1.138164	0.672875	496.187490	4.180580	14.955000	-0.058571	-3.013982	0.842540
0.120	1.112663	0.664502	496.229342	4.157446	14.970105	-0.054983	-3.016771	0.837807
0.130	1.078601	0.648525	496.230248	4.139886	14.980685	-0.053101	-3.018898	0.834267
0.140	1.041194	0.624599	496.180969	4.127449	14.979734	-0.052813	-3.019006	0.831844
0.150	1.011233	0.595333	496.082013	4.118297	14.959302	-0.053440	-3.015490	0.830165
0.160	1.002740	0.566063	495.946635	4.110168	14.912765	-0.053966	-3.006929	0.828752
0.170	1.028980	0.543267	495.801727	4.101531	14.837075	-0.053578	-2.992542	0.827252
0.180	1.098068	0.532119	495.684350	4.092384	14.734055	-0.052147	-2.972467	0.825603
0.190	1.209924	0.534287	495.632415	4.084357	14.610193	-0.050303	-2.947788	0.824070
0.200	1.355915	0.547099	495.671922	4.080119	14.475091	-0.048985	-2.920297	0.823149
0.210	1.521296	0.564660	495.806866	4.082382	14.339227	-0.048769	-2.892099	0.823382
0.220	1.689299	0.580420	496.017059	4.092837	14.211786	-0.049412	-2.865181	0.825140
0.230	1.845130	0.589827	496.264482	4.111302	14.099133	-0.049983	-2.841052	0.828450
0.240	1.978578	0.591711	496.504474	4.135369	14.004175	-0.049484	-2.820554	0.832897
0.250	2.084867	0.588020	496.696731	4.160784	13.926601	-0.047545	-2.803844	0.837691
0.260	2.164113	0.582616	496.812736	4.182622	13.863742	-0.044709	-2.790537	0.841891
0.270	2.220013	0.580088	496.838981	4.196970	13.811725	-0.042142	-2.779920	0.844735
0.280	2.258177	0.584782	496.777223	4.202506	13.766560	-0.040997	-2.771174	0.845954
0.290	2.284392	0.599691	496.642894	4.201226	13.724946	-0.041849	-2.763544	0.845925
0.300	2.303164	0.625107	496.462020	4.197915	13.684679	-0.044515	-2.756440	0.845566
0.310	2.316918	0.657761	496.266706	4.198555	13.644659	-0.048287	-2.749461	0.846028
0.320	2.326000	0.691353	496.089641	4.208486	13.604629	-0.052415	-2.742373	0.848332
0.330	2.329307	0.718696	495.958482	4.231100	13.564823	-0.056554	-2.735072	0.853116
0.340	2.325455	0.734667	495.890874	4.267433	13.525697	-0.060894	-2.727555	0.860559
0.350	2.314312	0.738718	495.890932	4.316498	13.487759	-0.065914	-2.719904	0.870453
0.360	2.298412	0.735870	495.948466	4.375996	13.451403	-0.071909	-2.712258	0.882349
0.370	2.283426	0.735615	496.042081	4.443092	13.416659	-0.078606	-2.704742	0.895709
0.380	2.277064	0.748849	496.145704	4.515020	13.382951	-0.085151	-2.697383	0.910019
0.390	2.286524	0.783894	496.235965	4.589369	13.349016	-0.090502	-2.690054	0.924836
0.400	2.315398	0.843298	496.297458	4.664075	13.313114	-0.093989	-2.682487	0.939774
