Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	2.374308	-4.244809	673.654629	-2.882911	-1.396237	0.593683	0.207263	-0.427951
0.020	2.355984	-4.218639	673.693326	-2.791177	-1.323919	0.601591	0.196517	-0.414310
0.030	2.352389	-4.187024	673.689099	-2.697497	-1.255519	0.609361	0.186365	-0.400407
0.040	2.373173	-4.145165	673.611835	-2.600117	-1.193287	0.616688	0.177148	-0.385996
0.050	2.417585	-4.088215	673.453730	-2.497517	-1.135942	0.623257	0.168674	-0.370852
0.060	2.474848	-4.011994	673.231626	-2.388455	-1.078855	0.628775	0.160250	-0.354775
0.070	2.527757	-3.914145	672.982224	-2.271927	-1.015333	0.633098	0.150871	-0.337591
0.080	2.557344	-3.795179	672.752168	-2.147026	-0.938325	0.636408	0.139476	-0.319141
0.090	2.546684	-3.658584	672.585993	-2.012704	-0.841845	0.639311	0.125165	-0.299249
0.100	2.483137	-3.509624	672.514877	-1.867617	-0.721801	0.642715	0.107329	-0.277706
0.110	2.359533	-3.353275	672.548665	-1.710335	-0.576343	0.647470	0.085695	-0.254307
0.120	2.175122	-3.192231	672.673175	-1.539886	-0.406118	0.653908	0.060374	-0.228920
0.130	1.936525	-3.025837	672.854111	-1.356218	-0.214691	0.661533	0.031908	-0.201562
0.140	1.658199	-2.850450	673.047354	-1.160156	-0.008907	0.669036	0.001323	-0.172374
0.150	1.361546	-2.661248	673.212825	-0.952864	0.201314	0.674702	-0.029904	-0.141540
0.160	1.072141	-2.454907	673.326420	-0.735248	0.404085	0.677046	-0.060013	-0.109196
0.170	0.815255	-2.231890	673.384411	-0.507788	0.587498	0.675457	-0.087246	-0.075408
0.180	0.610751	-1.997066	673.398495	-0.270862	0.741969	0.670604	-0.110183	-0.040223
0.190	0.469006	-1.758224	673.385019	-0.025298	0.862307	0.664405	-0.128056	-0.003757
0.200	0.389368	-1.523355	673.354712	0.227189	0.948826	0.659510	-0.140910	0.033740
0.210	0.361627	-1.298184	673.308142	0.483765	1.007073	0.658379	-0.149571	0.071849
0.220	0.369831	-1.085093	673.238753	0.740480	1.046198	0.662344	-0.155398	0.109988
0.230	0.397012	-0.883738	673.141084	0.992490	1.076464	0.671039	-0.159917	0.147442
0.240	0.429387	-0.692771	673.018149	1.234500	1.106622	0.682454	-0.164427	0.183427
0.250	0.458946	-0.511657	672.882152	1.461404	1.141979	0.693640	-0.169715	0.217186
0.260	0.483969	-0.341573	672.748455	1.669092	1.183773	0.701783	-0.175961	0.248100
0.270	0.507514	-0.184918	672.628977	1.855220	1.230041	0.705210	-0.182871	0.275816
0.280	0.534251	-0.043778	672.531302	2.019561	1.277515	0.703891	-0.189956	0.300293
