Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	5.498004	3.620299	551.712826	5.769335	-8.047209	0.237274	1.458587	1.045713
0.020	5.510909	3.538200	550.708272	5.700803	-8.305909	0.244623	1.508223	1.035176
0.030	5.555670	3.453444	549.605200	5.619805	-8.566854	0.252067	1.558729	1.022517
0.040	5.655956	3.364471	548.340086	5.516283	-8.831376	0.259560	1.610565	1.005997
0.050	5.822114	3.269719	546.906880	5.383756	-9.099907	0.266988	1.663886	0.984401
0.060	6.050930	3.167437	545.366325	5.219875	-9.372011	0.274153	1.718480	0.957132
0.070	6.328850	3.055481	543.834745	5.025866	-9.646631	0.280840	1.773817	0.924153
0.080	6.636148	2.931306	542.453639	4.805182	-9.922229	0.287005	1.829139	0.885824
0.090	6.950214	2.792260	541.349980	4.561893	-10.196682	0.292966	1.883566	0.842688
0.100	7.247701	2.636028	540.602229	4.299467	-10.467109	0.299458	1.936194	0.795311
0.110	7.506421	2.460976	540.225535	4.020441	-10.729881	0.307487	1.986186	0.744215
0.120	7.707889	2.266265	540.181347	3.727149	-10.980958	0.318013	2.032828	0.689981
0.130	7.840587	2.051924	540.405358	3.423140	-11.216484	0.331623	2.075569	0.633439
0.140	7.903003	1.819128	540.839649	3.114517	-11.433514	0.348350	2.114030	0.575867
0.150	7.904961	1.570908	541.454659	2.810325	-11.630774	0.367676	2.148061	0.519032
0.160	7.866174	1.313281	542.253605	2.521656	-11.809308	0.388660	2.177820	0.465033
0.170	7.812207	1.056429	543.260956	2.259822	-11.972752	0.410180	2.203868	0.415973
0.180	7.769189	0.814924	544.502225	2.034382	-12.126973	0.431256	2.227167	0.373622
0.190	7.758806	0.605911	545.983306	1.851626	-12.278992	0.451398	2.248968	0.339136
0.200	7.794677	0.445220	547.675830	1.713630	-12.435422	0.470816	2.270581	0.312891
0.210	7.880775	0.342884	549.512310	1.617866	-12.600856	0.490373	2.293098	0.294419
0.220	8.012093	0.300114	551.391595	1.557387	-12.776635	0.511244	2.317162	0.282447
0.230	8.177197	0.309146	553.191159	1.521753	-12.960274	0.534413	2.342820	0.275086
0.240	8.361678	0.356071	554.780081	1.498730	-13.145531	0.560180	2.369503	0.270148
0.250	8.551245	0.425555	556.027822	1.476440	-13.323063	0.587867	2.396115	0.265533
0.260	8.733448	0.505487	556.809200	1.445403	-13.481603	0.615882	2.421225	0.259587
0.270	8.897897	0.589614	557.010931	1.399936	-13.609603	0.642175	2.443328	0.251330
0.280	9.036049	0.677231	556.545139	1.338625	-13.697173	0.664882	2.461107	0.240524
0.290	9.141992	0.770486	555.369955	1.263949	-13.737904	0.682848	2.473649	0.227587
0.300	9.214678	0.871092	553.510253	1.181327	-13.730023	0.695784	2.480536	0.213425
0.310	9.260237	0.978332	551.068084	1.097843	-13.676490	0.704050	2.481815	0.199221
0.320	9.292021	1.089244	548.215521	1.020748	-13.584099	0.708264	2.477876	0.186195
0.330	9.326961	1.200447	545.169848	0.955825	-13.461991	0.708992	2.469321	0.175326
0.340	9.379092	1.310038	542.156927	0.905839	-13.320008	0.706605	2.456855	0.167081
0.350	9.453157	1.417957	539.371486	0.869401	-13.167173	0.701204	2.441207	0.161188
0.360	9.541629	1.524215	536.944511	0.840623	-13.010480	0.692501	2.423059	0.156557
0.370	9.627062	1.625809	534.927907	0.809763	-12.854145	0.679702	2.402968	0.151378
0.380	9.689144	1.714431	533.302236	0.764798	-12.699503	0.661464	2.381296	0.143408
0.390	9.713520	1.776997	532.005174	0.693568	-12.545560	0.636040	2.358165	0.130369
0.400	9.698407	1.799530	530.970383	0.585928	-12.389970	0.601682	2.333458	0.110350
0.410	9.656009	1.772745	530.163062	0.435348	-12.230025	0.557253	2.306842	0.082116
0.420	9.608156	1.696615	529.600592	0.239567	-12.063239	0.502793	2.277799	0.045235
0.430	9.578307	1.581716	529.352729	0.000362	-11.887468	0.439712	2.245661	0.000068
0.440	9.583302	1.446803	529.522053	-0.277210	-11.700776	0.370403	2.209686	-0.052351
0.450	9.627772	1.313637	530.210011	-0.585644	-11.501398	0.297498	2.169216	-0.110455
0.460	9.702655	1.201096	531.477556	-0.915740	-11.287941	0.223141	2.123879	-0.172301
0.470	9.787898	1.120720	533.312062	-1.257422	-11.059696	0.148657	2.073776	-0.235776
0.480	9.858238	1.075082	535.611115	-1.600781	-10.816884	0.074708	2.019541	-0.298870
0.490	9.890071	1.059118	538.188105	-1.937327	-10.560722	0.001787	1.962273	-0.359972
0.500	9.867196	1.063442	540.797443	-2.261139	-10.293327	-0.069207	1.903361	-0.418112
0.510	9.783893	1.077867	543.172265	-2.569470	-10.017487	-0.136585	1.844256	-0.473049
0.520	9.645032	1.093446	545.065426	-2.862476	-9.736347	-0.197857	1.786271	-0.525162
0.530	9.463989	1.102325	546.285226	-3.142137	-9.453051	-0.250194	1.730424	-0.575183
0.540	9.259641	1.096164	546.720174	-3.410739	-9.170403	-0.291216	1.677349	-0.623855
0.550	9.053656	1.064773	546.350373	-3.669367	-8.890671	-0.319762	1.627284	-0.671614
0.560	8.868558	0.996505	545.244974	-3.916865	-8.615656	-0.336244	1.580144	-0.718368
0.570	8.726063	0.881052	543.545984	-4.149718	-8.347007	-0.342405	1.535658	-0.763453
0.580	8.644600	0.713999	541.440407	-4.363322	-8.086522	-0.340567	1.493520	-0.805873
0.590	8.635564	0.501235	539.126068	-4.554618	-7.836013	-0.332667	1.453466	-0.844815
0.600	8.699318	0.260569	536.779579	-4.725238	-7.596475	-0.319501	1.415195	-0.880294
0.610	8.823232	0.018580	534.535300	-4.883605	-7.366662	-0.300491	1.378143	-0.913617
0.620	8.983658	-0.197249	532.480869	-5.044530	-7.141719	-0.274122	1.341216	-0.947364
0.630	9.151599	-0.368425	530.669422	-5.225848	-6.912673	-0.238835	1.302633	-0.984765
0.640	9.299604	-0.493167	529.142858	-5.442919	-6.667249	-0.193968	1.260009	-1.028629
0.650	9.406770	-0.588130	527.955740	-5.702791	-6.391808	-0.140309	1.210671	-1.080165
0.660	9.459899	-0.682527	527.187347	-6.000061	-6.073546	-0.080100	1.152066	-1.138127
0.670	9.450949	-0.806195	526.932664	-6.316093	-5.702029	-0.016645	1.082117	-1.198653
0.680	9.372783	-0.976151	527.272543	-6.622468	-5.269606	0.046159	0.999408	-1.255986
0.690	9.216041	-1.187489	528.235215	-6.888064	-4.770940	0.104120	0.903185	-1.303977
0.700	8.969347	-1.412905	529.768618	-7.087633	-4.202425	0.152919	0.793257	-1.337873
0.710	8.623165	-1.611194	531.739777	-7.208820	-3.562272	0.188423	0.669928	-1.355704
0.720	8.175488	-1.741061	533.964800	-7.255201	-2.851500	0.207382	0.534024	-1.358741
0.730	7.636494	-1.774856	536.258036	-7.244646	-2.075351	0.208476	0.387006	-1.350963
0.740	7.029711	-1.707640	538.479859	-7.204016	-1.244146	0.193237	0.231048	-1.337843
0.750	6.388459	-1.558817	540.563799	-7.162104	-0.372660	0.166200	0.068939	-1.324932
0.760	5.748071	-1.365645	542.513664	-7.142724	0.522185	0.133859	-0.096253	-1.316598
0.770	5.136372	-1.170425	544.374789	-7.159581	1.424600	0.102577	-0.261695	-1.315193
0.780	4.566500	-1.006043	546.194188	-7.214152	2.322755	0.076286	-0.425262	-1.320803
0.790	4.035950	-0.885929	547.987716	-7.297057	3.209826	0.055201	-0.585748	-1.331610
0.800	3.533035	-0.802933	549.727139	-7.392358	4.082834	0.036346	-0.742702	-1.344732
0.810	3.047893	-0.737241	551.349010	-7.483185	4.940069	0.015750	-0.895997	-1.357250
0.820	2.582299	-0.668738	552.776213	-7.556784	5.778625	-0.008886	-1.045382	-1.367060
0.830	2.152872	-0.587137	553.938155	-7.607576	6.593294	-0.036488	-1.190258	-1.373362
0.840	1.785846	-0.495162	554.779141	-7.637623	7.377047	-0.062661	-1.329727	-1.376696
0.850	1.506103	-0.404600	555.253251	-7.654798	8.122525	-0.081315	-1.462851	-1.378614
0.860	1.326046	-0.328837	555.312647	-7.669567	8.823684	-0.086925	-1.588958	-1.381126
0.870	1.239607	-0.276341	554.900313	-7.691525	9.477035	-0.076427	-1.707881	-1.386109
0.880	1.223482	-0.247739	553.955989	-7.726789	10.082342	-0.050054	-1.820062	-1.394838
0.890	1.243923	-0.236564	552.436278	-7.776895	10.642856	-0.010958	-1.926531	-1.407745
0.900	1.265496	-0.232174	550.341305	-7.839272	11.165157	0.036026	-2.028770	-1.424438
0.910	1.258859	-0.223141	547.736849	-7.908850	11.658601	0.085792	-2.128504	-1.443914
0.920	1.206086	-0.200294	544.764008	-7.980250	12.134383	0.133908	-2.227457	-1.464900
0.930	1.102641	-0.159421	541.633679	-8.050020	12.604468	0.176805	-2.327120	-1.486248
0.940	0.955077	-0.103678	538.605906	-8.118418	13.080775	0.211401	-2.428636	-1.507302
0.950	0.774497	-0.044760	535.955405	-8.190100	13.574853	0.234657	-2.532833	-1.528131
0.960	0.567894	-0.001251	533.927508	-8.273171	14.097848	0.243560	-2.640405	-1.549493
0.970	0.331310	0.006401	532.693296	-8.376617	14.660174	0.235792	-2.752085	-1.572503
0.980	0.048770	-0.037549	532.315633	-8.506944	15.270450	0.210916	-2.868683	-1.598101
0.990	-0.301072	-0.139534	532.737023	-8.665454	15.933754	0.171551	-2.990923	-1.626591
1.000	-0.732095	-0.296933	533.795376	-8.847406	16.649788	0.123857	-3.119133	-1.657453
1.010	-1.236364	-0.503239	535.265731	-9.043549	17.411614	0.076921	-3.252892	-1.689544
1.020	-1.774274	-0.754748	536.916361	-9.243431	18.205435	0.041110	-3.390739	-1.721577
1.030	-2.274270	-1.053713	538.560200	-9.439016	19.011757	0.025816	-3.530108	-1.752639
1.040	-2.645204	-1.404675	540.083082	-9.626872	19.808210	0.037110	-3.667623	-1.782480
1.050	-2.801523	-1.804970	541.441265	-9.807759	20.573940	0.075727	-3.799847	-1.811417
1.060	-2.696381	-2.234245	542.636995	-9.983697	21.294627	0.135828	-3.924286	-1.839848
1.070	-2.350994	-2.648550	543.691412	-10.154054	21.966262	0.205119	-4.040208	-1.867613
1.080	-1.864642	-2.982675	544.631359	-10.312957	22.595631	0.266905	-4.148794	-1.893567
1.090	-1.394560	-3.161768	545.492510	-10.449811	23.196587	0.304012	-4.252412	-1.915665
1.100	-1.108610	-3.120680	546.327009	-10.552956	23.783155	0.303518	-4.353282	-1.931619
1.110	-1.128687	-2.826293	547.200396	-10.614598	24.362290	0.260563	-4.452170	-1.939801
1.120	-1.489243	-2.294970	548.171520	-10.634359	24.929468	0.179792	-4.547750	-1.939969
1.130	-2.128545	-1.596748	549.262657	-10.619500	25.468936	0.073963	-4.636932	-1.933410
1.140	-2.914293	-0.841970	550.435230	-10.581696	25.958239	-0.039656	-4.715948	-1.922423
1.150	-3.689926	-0.153364	551.584375	-10.531914	26.374883	-0.143807	-4.781659	-1.909393
1.160	-4.321302	0.366884	552.555419	-10.475879	26.702484	-0.225250	-4.832544	-1.895897
1.170	-4.727425	0.663474	553.174983	-10.412282	26.934436	-0.277189	-4.869063	-1.882276
1.180	-4.889112	0.739139	553.285379	-10.334600	27.074524	-0.299628	-4.893410	-1.867861
1.190	-4.839804	0.648040	552.773646	-10.235748	27.135237	-0.297836	-4.908924	-1.851707
1.200	-4.647968	0.474844	551.591908	-10.113441	27.135088	-0.279718	-4.919414	-1.833501
1.210	-4.399347	0.307158	549.769568	-9.973922	27.095920	-0.253145	-4.928596	-1.814200
1.220	-4.181739	0.210230	547.418292	-9.832424	27.040418	-0.224119	-4.939626	-1.796145
1.230	-4.070088	0.211137	544.728353	-9.710217	26.989577	-0.196028	-4.954685	-1.782580
1.240	-4.109834	0.295899	541.952707	-9.629446	26.959942	-0.169769	-4.974593	-1.776806
1.250	-4.301392	0.418692	539.376445	-9.607740	26.960848	-0.144334	-4.998522	-1.781268
1.260	-4.593321	0.519205	537.274540	-9.654368	26.992318	-0.117648	-5.023934	-1.796915
1.270	-4.890882	0.542594	535.866806	-9.768886	27.044438	-0.087530	-5.046858	-1.823006
