Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	5.566935	2.128185	604.526660	-5.560574	19.739852	-0.326405	-3.265340	-0.919823
0.020	5.726644	2.076367	604.022395	-5.579319	19.346129	-0.306245	-3.202883	-0.923694
0.030	5.872118	2.037161	603.563082	-5.595623	18.967035	-0.287865	-3.142511	-0.927098
0.040	5.992298	2.022924	603.181107	-5.607202	18.614923	-0.272831	-3.086125	-0.929605
0.050	6.081420	2.043442	602.889566	-5.612267	18.298301	-0.262081	-3.035100	-0.930895
0.060	6.139060	2.103067	602.680428	-5.610149	18.021831	-0.255742	-2.990280	-0.930866
0.070	6.168582	2.198154	602.531477	-5.601835	17.787566	-0.253100	-2.952139	-0.929717
0.080	6.174849	2.316407	602.419662	-5.590055	17.596583	-0.252764	-2.920984	-0.927934
0.090	6.162091	2.438889	602.334187	-5.578838	17.449957	-0.252971	-2.897056	-0.926203
0.100	6.132729	2.544255	602.282381	-5.572706	17.348607	-0.251985	-2.880477	-0.925265
0.110	6.087599	2.613880	602.285285	-5.575795	17.292292	-0.248495	-2.871113	-0.925773
0.120	6.027357	2.636179	602.365225	-5.591210	17.278646	-0.241959	-2.868467	-0.928209
0.130	5.954089	2.608858	602.531672	-5.620829	17.302975	-0.232830	-2.871712	-0.932869
0.140	5.871938	2.538674	602.772570	-5.665503	17.359013	-0.222607	-2.879861	-0.939907
0.150	5.786131	2.439053	603.055223	-5.725403	17.440306	-0.213629	-2.891992	-0.949399
0.160	5.700882	2.326321	603.335461	-5.800259	17.541739	-0.208531	-2.907460	-0.961366
0.170	5.617414	2.215532	603.569690	-5.889407	17.660699	-0.209467	-2.926041	-0.975763
0.180	5.533209	2.117070	603.724486	-5.991699	17.797448	-0.217403	-2.947942	-0.992456
0.190	5.442570	2.035021	603.781708	-6.105389	17.954528	-0.231757	-2.973679	-1.011191
0.200	5.337855	1.967623	603.740449	-6.228108	18.135391	-0.250558	-3.003839	-1.031587
0.210	5.210832	1.909274	603.617664	-6.356990	18.342786	-0.271022	-3.038809	-1.053148
0.220	5.054255	1.853109	603.447034	-6.488973	18.577473	-0.290309	-3.078559	-1.075318
0.230	4.863830	1.793340	603.273532	-6.621163	18.837599	-0.306251	-3.122563	-1.097539
0.240	4.640053	1.726893	603.142954	-6.751142	19.118773	-0.317819	-3.169858	-1.119327
0.250	4.388933	1.654086	603.090390	-6.877090	19.414625	-0.325221	-3.219190	-1.140308
0.260	4.121082	1.578228	603.133725	-6.997715	19.717586	-0.329649	-3.269190	-1.160226
0.270	3.849636	1.504153	603.274486	-7.112132	20.019564	-0.332836	-3.318483	-1.178921
0.280	3.588081	1.436084	603.502475	-7.219770	20.312235	-0.336614	-3.365725	-1.196312
0.290	3.348656	1.375642	603.798644	-7.320340	20.586910	-0.342544	-3.409565	-1.212381
0.300	3.141243	1.320973	604.133721	-7.413883	20.834316	-0.351596	-3.448627	-1.227192
0.310	2.972210	1.267507	604.464901	-7.501035	21.044961	-0.363891	-3.481585	-1.240938
0.320	2.843147	1.209948	604.735824	-7.583393	21.210476	-0.378605	-3.507395	-1.254001
0.330	2.750210	1.144355	604.884452	-7.663634	21.325672	-0.394170	-3.525578	-1.266958
0.340	2.684947	1.069245	604.859328	-7.744976	21.390425	-0.408718	-3.536430	-1.280459
0.350	2.636765	0.985389	604.638853	-7.830069	21.410430	-0.420563	-3.541028	-1.294999
0.360	2.596007	0.894784	604.244288	-7.919851	21.396359	-0.428452	-3.541011	-1.310704
0.370	2.556162	0.799568	603.738879	-8.013053	21.361661	-0.431598	-3.538228	-1.327238
0.380	2.514339	0.701535	603.212519	-8.106520	21.319828	-0.429649	-3.534381	-1.343891
0.390	2.470293	0.602521	602.758637	-8.196007	21.282103	-0.422728	-3.530784	-1.359749
0.400	2.424959	0.505355	602.452512	-8.276865	21.256311	-0.411513	-3.528297	-1.373862
0.410	2.379348	0.414592	602.337321	-8.344398	21.246870	-0.397232	-3.527404	-1.385336
0.420	2.334219	0.336238	602.419475	-8.394117	21.255405	-0.381526	-3.528340	-1.393401
0.430	2.290494	0.276370	602.671632	-8.422270	21.281151	-0.366237	-3.531135	-1.397489
0.440	2.250096	0.239345	603.040978	-8.426734	21.320670	-0.353183	-3.535526	-1.397373
0.450	2.216667	0.226541	603.460873	-8.407907	21.367124	-0.343965	-3.540764	-1.393281
0.460	2.195814	0.236193	603.864102	-8.369027	21.409875	-0.339731	-3.545479	-1.385912
0.470	2.194762	0.264299	604.195330	-8.315539	21.435139	-0.340871	-3.547717	-1.376300
0.480	2.221630	0.306147	604.419822	-8.253652	21.427969	-0.346670	-3.545213	-1.365550
0.490	2.284677	0.357669	604.526440	-8.188641	21.375244	-0.355132	-3.535866	-1.354555
