Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	7.328495	0.870240	695.974828	12.519653	-5.326201	0.903559	0.765286	1.798866
0.020	7.017992	1.004857	697.343964	12.850425	-5.154491	0.951070	0.739161	1.842767
0.030	6.713537	1.150733	698.674258	13.180270	-4.984757	0.993024	0.713459	1.886468
0.040	6.424659	1.313659	699.918397	13.506912	-4.819884	1.024832	0.688635	1.929784
0.050	6.164170	1.491312	701.019332	13.826150	-4.663736	1.043552	0.665279	1.972292
0.060	5.946568	1.674911	701.918623	14.131934	-4.521131	1.048150	0.644110	2.013329
0.070	5.784753	1.853162	702.568440	14.417359	-4.397507	1.039375	0.625919	2.052093
0.080	5.686292	2.015667	702.940139	14.676139	-4.298275	1.019414	0.611471	2.087822
0.090	5.650626	2.154053	703.026182	14.903898	-4.228012	0.991433	0.601402	2.119963
0.100	5.668331	2.261186	702.838012	15.098782	-4.189670	0.959030	0.596107	2.148259
0.110	5.722962	2.330120	702.404718	15.261401	-4.184085	0.925584	0.595680	2.172736
0.120	5.794964	2.354278	701.773462	15.394333	-4.209923	0.893559	0.599898	2.193633
0.130	5.866346	2.329299	701.007531	15.501372	-4.264115	0.863994	0.608284	2.211299
0.140	5.924731	2.255656	700.178036	15.586602	-4.342650	0.836421	0.620221	2.226091
0.150	5.965902	2.140396	699.350549	15.653487	-4.441563	0.809298	0.635098	2.238289
0.160	5.994472	1.996703	698.572811	15.704253	-4.557870	0.780804	0.652454	2.248048
0.170	6.022537	1.841265	697.869956	15.739787	-4.690115	0.749687	0.672061	2.255404
0.180	6.066217	1.690536	697.249642	15.760101	-4.838304	0.715839	0.693913	2.260324
0.190	6.140565	1.557200	696.714067	15.765154	-5.003248	0.680372	0.718121	2.262787
0.200	6.254356	1.447747	696.272068	15.755655	-5.185746	0.645157	0.744787	2.262859
0.210	6.407013	1.361589	695.944774	15.733320	-5.386064	0.612026	0.773921	2.260714
0.220	6.589423	1.291945	695.762499	15.700243	-5.604046	0.582026	0.805454	2.256552
0.230	6.788641	1.228323	695.755591	15.657509	-5.839809	0.555092	0.839348	2.250432
0.240	6.994475	1.159832	695.944448	15.603871	-6.094611	0.530314	0.875732	2.242114
0.250	7.204932	1.078056	696.332526	15.535580	-6.371240	0.506625	0.914971	2.231058
0.260	7.428081	0.978410	696.903003	15.447945	-6.673327	0.483537	0.957569	2.216656
0.270	7.679474	0.859853	697.617915	15.338090	-7.003608	0.461548	1.003932	2.198638
0.280	7.976077	0.723860	698.418948	15.207443	-7.361828	0.442014	1.054071	2.177410
0.290	8.329053	0.573860	699.230404	15.062580	-7.743417	0.426558	1.107420	2.154166
0.300	8.738368	0.415737	699.965326	14.913972	-8.139757	0.416253	1.162880	2.130673
0.310	9.191445	0.258868	700.535246	14.773340	-8.540079	0.410989	1.219079	2.108865
0.320	9.666348	0.116593	700.862709	14.650840	-8.934110	0.409334	1.274730	2.090401
0.330	10.137942	0.005151	700.894135	14.553068	-9.314253	0.408974	1.328910	2.076357
0.340	10.584304	-0.059246	700.609608	14.482274	-9.676407	0.407539	1.381141	2.067096
0.350	10.990901	-0.064718	700.026253	14.436683	-10.019335	0.403482	1.431280	2.062306
0.360	11.351450	-0.008030	699.192882	14.411592	-10.343149	0.396722	1.479298	2.061175
0.370	11.665978	0.103000	698.176043	14.400943	-10.647761	0.388829	1.525083	2.062652
0.380	11.937616	0.250462	697.041332	14.399165	-10.931941	0.382606	1.568335	2.065755
0.390	12.169683	0.410654	695.837123	14.403002	-11.193105	0.381142	1.608581	2.069881
0.400	12.363852	0.560278	694.587571	14.412930	-11.427546	0.386619	1.645227	2.075034
0.410	12.519420	0.682591	693.297599	14.433588	-11.630775	0.399342	1.677602	2.081875
0.420	12.633559	0.771809	691.967476	14.472772	-11.797895	0.417406	1.704978	2.091539
0.430	12.702617	0.834483	690.610743	14.538992	-11.924152	0.437197	1.726610	2.105237
0.440	12.724397	0.887174	689.268064	14.638267	-12.005841	0.454605	1.741825	2.123741
0.450	12.700635	0.950773	688.011414	14.771296	-12.041406	0.466532	1.750175	2.146955
0.460	12.638463	1.043277	686.937332	14.932195	-12.032301	0.472110	1.751586	2.173735
0.470	12.549834	1.173760	686.151740	15.109585	-11.982979	0.473160	1.746404	2.202076
0.480	12.448560	1.340125	685.749870	15.290027	-11.899631	0.473741	1.735273	2.229680
0.490	12.345463	1.532031	685.794439	15.462962	-11.787894	0.478908	1.718867	2.254752
0.500	12.243129	1.738319	686.296130	15.625586	-11.650342	0.493023	1.697568	2.276799
0.510	12.132442	1.955861	687.201971	15.785753	-11.484890	0.518115	1.671254	2.297105
0.520	11.993140	2.195095	688.396846	15.961438	-11.284940	0.552836	1.639307	2.318639
0.530	11.799747	2.478090	689.720312	16.176335	-11.041415	0.592509	1.600854	2.345347
0.540	11.532344	2.828171	690.996832	16.452619	-10.746188	0.630370	1.555172	2.380998
0.550	11.188940	3.254808	692.073386	16.803045	-10.395916	0.659719	1.502141	2.427928
0.560	10.794217	3.741041	692.854748	17.224961	-9.995033	0.676251	1.442587	2.486085
0.570	10.399617	4.240635	693.324977	17.698395	-9.556749	0.679718	1.378394	2.552684
0.580	10.072606	4.687848	693.546764	18.189099	-9.101386	0.674211	1.312296	2.622620
0.590	9.877346	5.016576	693.638360	18.655824	-8.652192	0.666850	1.247363	2.689561
0.600	9.852868	5.181169	693.736842	19.059534	-8.229800	0.665422	1.186300	2.747372
0.610	9.996428	5.170402	693.961410	19.371611	-7.847197	0.675985	1.130783	2.791454
0.620	10.258530	5.009041	694.389163	19.578555	-7.507066	0.701454	1.081104	2.819536
0.630	10.552449	4.746868	695.049559	19.682130	-7.202604	0.741551	1.036272	2.831759
0.640	10.776277	4.440280	695.935324	19.695611	-6.921532	0.793722	0.994565	2.830092
0.650	10.840863	4.134216	697.020875	19.638003	-6.651607	0.854184	0.954291	2.817420
0.660	10.694521	3.851196	698.277348	19.528382	-6.385324	0.918490	0.914440	2.796651
0.670	10.336130	3.590452	699.676948	19.381885	-6.121926	0.981576	0.874965	2.770119
0.680	9.812274	3.335699	701.185680	19.207944	-5.866267	1.037746	0.836621	2.739352
0.690	9.200037	3.067008	702.749496	19.010560	-5.625568	1.081117	0.800508	2.705169
0.700	8.582527	2.771562	704.282399	18.789879	-5.405970	1.106575	0.767586	2.667947
0.710	8.026811	2.449537	705.664771	18.544194	-5.210529	1.110922	0.738386	2.627904
0.720	7.572116	2.113981	706.755831	18.271656	-5.039282	1.093712	0.713016	2.585285
0.730	7.230640	1.785829	707.417741	17.971454	-4.890817	1.057418	0.691362	2.540430
0.740	6.997179	1.486455	707.543439	17.644518	-4.764078	1.006897	0.673327	2.493772
0.750	6.860560	1.230428	707.078776	17.293849	-4.659218	0.948250	0.658939	2.445816
0.760	6.810876	1.020854	706.032296	16.924470	-4.577097	0.887495	0.648284	2.397124
0.770	6.840515	0.848841	704.471358	16.542919	-4.517847	0.829476	0.641310	2.348274
0.780	6.941031	0.697274	702.507803	16.156273	-4.479444	0.777392	0.637636	2.299800
0.790	7.099612	0.547454	700.278570	15.770960	-4.457090	0.732925	0.636474	2.252098
0.800	7.298006	0.386104	697.927138	15.391817	-4.443640	0.696667	0.636691	2.205362
0.810	7.514415	0.210333	695.590592	15.021786	-4.430748	0.668492	0.636976	2.159573
0.820	7.727024	0.029115	693.393897	14.662233	-4.410189	0.647744	0.636029	2.114560
0.830	7.917305	-0.139139	691.448932	14.313553	-4.374937	0.633324	0.632720	2.070081
0.840	8.071960	-0.272492	689.853961	13.975722	-4.319800	0.623882	0.626191	2.025896
0.850	8.183416	-0.353316	688.690446	13.648751	-4.241614	0.618165	0.615896	1.981841
0.860	8.249525	-0.375414	688.016447	13.333156	-4.139107	0.615362	0.601600	1.937912
0.870	8.273342	-0.347494	687.858144	13.030387	-4.012560	0.615169	0.583341	1.894342
0.880	8.263324	-0.291493	688.203227	12.742913	-3.863347	0.617470	0.561367	1.851621
0.890	8.233392	-0.236511	689.000493	12.473691	-3.693436	0.621865	0.536057	1.810404
0.900	8.201684	-0.210890	690.167532	12.225099	-3.505061	0.627410	0.507857	1.771323
0.910	8.187344	-0.235144	691.604580	11.997804	-3.300796	0.632799	0.477266	1.734778
0.920	8.205982	-0.317361	693.210318	11.790139	-3.084078	0.636948	0.444898	1.700803
0.930	8.265504	-0.451617	694.895075	11.598280	-2.859871	0.639657	0.411554	1.669069
0.940	8.364001	-0.619510	696.587433	11.416997	-2.634941	0.641926	0.378264	1.638990
0.950	8.490440	-0.794777	698.231502	11.240486	-2.417293	0.645614	0.346202	1.609851
0.960	8.627675	-0.950251	699.775615	11.062954	-2.214777	0.652507	0.316498	1.580929
0.970	8.756535	-1.065142	701.158282	10.879125	-2.033300	0.663284	0.289992	1.551593
0.980	8.859760	-1.129791	702.300439	10.684952	-1.875388	0.677011	0.267035	1.521422
0.990	8.925221	-1.145937	703.110897	10.478553	-1.739774	0.691460	0.247439	1.490313
1.000	8.948456	-1.122766	703.505130	10.260947	-1.622229	0.704079	0.230592	1.458546
1.010	8.934451	-1.071321	703.430151	10.036159	-1.517286	0.713050	0.215698	1.426746
1.020	8.897930	-1.000499	702.884707	9.810632	-1.420069	0.717902	0.202034	1.395767
1.030	8.861186	-0.916437	701.926273	9.592226	-1.327428	0.719409	0.189112	1.366558
1.040	8.849141	-0.824620	700.662307	9.389010	-1.237910	0.718890	0.176677	1.340019
1.050	8.882805	-0.732451	699.228394	9.207854	-1.150721	0.717301	0.164570	1.316859
1.060	8.973319	-0.650198	697.758923	9.052881	-1.064293	0.714608	0.152530	1.297423
