Time[s]	Fx[N]	Fy[N]	Fz[N]	Mx[Nm]	My[Nm]	Mz[Nm]	COPx[cm]	COPy[cm]
0.010	3.699716	-4.387049	618.692386	-1.288037	-3.910317	0.272424	0.632029	-0.208187
0.020	3.492493	-4.320015	619.372400	-1.163038	-3.673009	0.262051	0.593021	-0.187777
0.030	3.289148	-4.255339	620.027337	-1.047619	-3.443658	0.253863	0.555404	-0.168963
0.040	3.092980	-4.194973	620.635162	-0.948152	-3.228730	0.248972	0.520230	-0.152771
0.050	2.906874	-4.140322	621.181534	-0.866218	-3.032328	0.247220	0.488155	-0.139447
0.060	2.733902	-4.092390	621.662661	-0.798891	-2.856110	0.247389	0.459431	-0.128509
0.070	2.578253	-4.051814	622.084831	-0.740625	-2.699871	0.247811	0.434004	-0.119055
0.080	2.445784	-4.018687	622.459559	-0.685780	-2.562424	0.247027	0.411661	-0.110173
0.090	2.343682	-3.992584	622.795754	-0.630663	-2.442431	0.244254	0.392172	-0.101263
0.100	2.279220	-3.973111	623.092728	-0.574342	-2.338917	0.239629	0.375372	-0.092176
0.110	2.257988	-3.960640	623.337639	-0.518085	-2.251434	0.234227	0.361190	-0.083115
0.120	2.282026	-3.956361	623.508238	-0.463963	-2.179938	0.229820	0.349625	-0.074412
0.130	2.348427	-3.961268	623.578844	-0.413352	-2.124532	0.228394	0.340700	-0.066287
0.140	2.449109	-3.974683	623.526610	-0.366028	-2.085143	0.231564	0.334411	-0.058703
0.150	2.572265	-3.993361	623.336440	-0.320112	-2.061199	0.240060	0.330672	-0.051355
0.160	2.705151	-4.011739	623.004522	-0.272788	-2.051351	0.253473	0.329267	-0.043786
0.170	2.837111	-4.023087	622.540738	-0.221378	-2.053393	0.270351	0.329841	-0.035560
0.180	2.961636	-4.020931	621.969302	-0.164267	-2.064513	0.288671	0.331932	-0.026411
0.190	3.076818	-4.000221	621.326533	-0.101261	-2.081808	0.306522	0.335059	-0.016298
0.200	3.184435	-3.958065	620.655572	-0.033168	-2.102785	0.322703	0.338801	-0.005344
0.210	3.288299	-3.894040	619.999336	0.039142	-2.125528	0.336942	0.342827	0.006313
0.220	3.392429	-3.810182	619.393876	0.115638	-2.148443	0.349694	0.346862	0.018670
0.230	3.499292	-3.710817	618.864111	0.197441	-2.169837	0.361692	0.350616	0.031904
0.240	3.608436	-3.602445	618.423129	0.286406	-2.187667	0.373550	0.353749	0.046312
0.250	3.715984	-3.493588	618.074891	0.384278	-2.199643	0.385583	0.355886	0.062173
0.260	3.815313	-3.394142	617.818761	0.491837	-2.203570	0.397847	0.356669	0.079609
0.270	3.898767	-3.313889	617.653748	0.608210	-2.197682	0.410294	0.355811	0.098471
0.280	3.959709	-3.260272	617.580933	0.730478	-2.180851	0.422844	0.353128	0.118281
0.290	3.994061	-3.236187	617.603276	0.853721	-2.152649	0.435325	0.348549	0.138231
0.300	4.000786	-3.238924	617.722660	0.971731	-2.113305	0.447337	0.342112	0.157309
0.310	3.981553	-3.261121	617.935213	1.078413	-2.063593	0.458210	0.333950	0.174519
0.320	3.940295	-3.293574	618.227069	1.169576	-2.004664	0.467132	0.324260	0.189182
0.330	3.882991	-3.328584	618.572479	1.244472	-1.937811	0.473413	0.313271	0.201185
0.340	3.817218	-3.361979	618.934832	1.306318	-1.864124	0.476715	0.301183	0.211059
0.350	3.750863	-3.392699	619.270428	1.361425	-1.784103	0.477113	0.288098	0.219843
0.360	3.690037	-3.420353	619.534672	1.417256	-1.697416	0.474965	0.273982	0.228761
0.370	3.637009	-3.442449	619.689657	1.480259	-1.602989	0.470677	0.258676	0.238871
0.380	3.589257	-3.453270	619.711350	1.554369	-1.499452	0.464488	0.241960	0.250821
0.390	3.540168	-3.445385	619.594911	1.640574	-1.385700	0.456336	0.223646	0.264782
0.400	3.481097	-3.413018	619.357578	1.737425	-1.261374	0.445837	0.203658	0.280521
